adapter_accept_calls,adapter_calls,adapter_checkpoint_sha256,atomic_risk_fallback_calls,checkpoint_sha256,coverage,failure_summary_path,fallback_calls,formula,forward_reduction,generation_time_seconds,invalid_risk_fallback_calls,late_exact_calls,logical_score_calls,method,nan_adapter_fallback_calls,nan_risk_fallback_calls,num_atoms,output_path,output_sha256,peak_gpu_memory_bytes,run_summary_path,run_summary_sha256,samples_per_hour,second_forward_avoidance,second_forward_calls,seed,success
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,Fe4H(PdPt)2,0.0,115.07642807182856,0,0,2000,C0,0,0,9,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67015/generated_crystals.extxyz,b9bdc5adf72447bc2382d07920a24d36d4b9b13d7d8e49719907a150a7077e9e,294888960,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67015/run_summary.json,9ba79d3c54b50cf58db7e79382faa9d3013b119617a79d4a4775e7f092a5533a,31.283557026578432,0.0,1000,67015,True
552,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,148,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.552,,448,Fe2H3Pd4,0.276,95.56153720687144,0,300,1448,V2_Frozen_Atomic75_Late30,0,0,9,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67015/generated_crystals.extxyz,95cd3823178ee5c33f40f77436f7ff86c937d1ceb43f2092473a5df63a8c460b,294330880,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67015/run_summary.json,d3691a083f5ca2c9b18eb6440bfc5d00a9fbb9a85a8d9f418c801e77b0e55550,37.67206038352781,0.552,448,67015,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,CoAu,0.0,122.87771623698063,0,0,2000,C0,0,0,4,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67016/generated_crystals.extxyz,cf23267c4b0bf43bd65b48a18b16e80773ab7ba7e22162a5d51f977d7ffef546,258167808,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67016/run_summary.json,4378b4145a54d835c2ceaed28d775f3b816af88775610850e968cd04212d9ec4,29.297419501653813,0.0,1000,67016,True
699,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,1,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.699,,301,Fe2CoNi,0.3495,82.44826024095528,0,300,1301,V2_Frozen_Atomic75_Late30,0,0,4,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67016/generated_crystals.extxyz,beec8e541f35b6e1329b2ca63d1a4d1de37dec337b8728d5d19f0df8d340e724,257908736,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67016/run_summary.json,49649e2da01dc4a2f78aadb45b6b3bc9b33a3ba10cc38ff97f9e46c59bc28435,43.66374729410893,0.699,301,67016,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,Fe6SiNi,0.0,122.87563078198582,0,0,2000,C0,0,0,8,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67017/generated_crystals.extxyz,b214f16b5cc589d3cbabf2fab2d2e630928e4aad6b52ad5590898fe3716f5de2,286884352,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67017/run_summary.json,9020fd7d12cdb161a700a62430ed1306785fc6f945a34a58db0eea98720d365c,29.297916739791646,0.0,1000,67017,True
563,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,137,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.563,,437,Fe5Si2Ni,0.2815,86.64058581902646,0,300,1437,V2_Frozen_Atomic75_Late30,0,0,8,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67017/generated_crystals.extxyz,046bc9dcc0c6358be76da0c45d27c2186446c2efe2690be42030734de5d30cf2,287723008,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67017/run_summary.json,991e5d284f0f87010e2f68e55c3d4e1674b2ea44813ac0cb6904d5d0b2b9c5dd,41.550965589263505,0.563,437,67017,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,EuMnAs,0.0,122.53334504296072,0,0,2000,C0,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67018/generated_crystals.extxyz,4c1c1ac3148227b8ba62df7a9bdd8afa5eae103e88ccf2ae2e08192e4501c33e,315388416,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67018/run_summary.json,d0053fb113537f09df229a37b6ad092717f832f130516ad9a52ef6179f760af4,29.37975780174633,0.0,1000,67018,True
530,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,170,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.53,,470,EuFe7Si4,0.265,90.42852026200853,0,300,1470,V2_Frozen_Atomic75_Late30,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67018/generated_crystals.extxyz,fc3875130eecc3a49ae22e4de2f2a69dad344298ef141342216fcfe119ba1b01,315009536,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67018/run_summary.json,8879be2677d2520b1f984b8ff17e7092e251b00d28f3d29e5f3016eca9241608,39.810449065950905,0.53,470,67018,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,Fe5Pt4,0.0,122.1690728678368,0,0,2000,C0,0,0,9,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67019/generated_crystals.extxyz,f43b5db7c05521bc5d7ff4236b3dfbdbc005ae2e5220bcb7e55a2437ae47e1cf,293984256,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67019/run_summary.json,b6a5d39d13b1c18ff838604476429b5a0af81f2061ad27144805a5bc3b396d44,29.467359582031865,0.0,1000,67019,True
517,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,183,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.517,,483,Fe4Pt5,0.2585,89.0482869609259,0,300,1483,V2_Frozen_Atomic75_Late30,0,0,9,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67019/generated_crystals.extxyz,ebb817d3497ecd2672171202f856a4eda009be4c723810079ffc9cd3b39e8e5e,293442048,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67019/run_summary.json,bd7b1c6e2fbd2b33d6fca4484b8a39ba5cb2de2bfcdcbc32a90e9354d02d684e,40.42750425485072,0.517,483,67019,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,Eu2Zn,0.0,113.62588917603716,0,0,2000,C0,0,0,9,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67020/generated_crystals.extxyz,82aa4c1ba5c8f5f2db11d32793c6cb2cd01d0515fcc568b23810376d71b5ad6d,297909760,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67020/run_summary.json,dfd3ed49c698f2b35b7a2f17c9b72d5fd12ea9a3812d8614ccb3f0584a8cbbd2,31.68292038113452,0.0,1000,67020,True
458,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,242,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.458,,542,EuZnPt,0.229,94.54192254203372,0,300,1542,V2_Frozen_Atomic75_Late30,0,0,9,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67020/generated_crystals.extxyz,04bf4bcbf1910bbafa95a297e37bebdabfef4437d63ca887554a5a17b666b086,293305344,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67020/run_summary.json,8f98708ea853eef527be4f7d73fe9f3fca5959ba803e74d2d0a5a23287602094,38.078345597419236,0.458,542,67020,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,Eu3AsO,0.0,117.0474049129989,0,0,2000,C0,0,0,5,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67021/generated_crystals.extxyz,13baf18cf286f94ff2ec0a518c5aba0553384227e725d045f6cfbd9c5447f201,264752640,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67021/run_summary.json,1c33da85d91c00f2331846574df2a9458bdc8c623bf0c4131a029d4d33c672c9,30.756769043071674,0.0,1000,67021,True
700,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.7,,300,Eu3GeO,0.35,87.14282929408364,0,300,1300,V2_Frozen_Atomic75_Late30,0,0,5,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67021/generated_crystals.extxyz,4bf2a9ed3fa0a76249f38be49429ebf308301f82325684a0a343715670777e3c,264634880,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67021/run_summary.json,017d0b056b5fe524f43ea67880454647665c24807808f27fe7d85d6ef97fb171,41.31148861200004,0.7,300,67021,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,LiEuPt,0.0,114.84510499495082,0,0,2000,C0,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67022/generated_crystals.extxyz,8ca738c9f5f3c01110fd56fc91a934bc740b70dd5d1d9089ef660a449a902d51,316996096,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67022/run_summary.json,67fcfddb7616c0be2d80430dde42992e73557c6335dc9d941411725cfc4473b7,31.346568930023395,0.0,1000,67022,True
655,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,45,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.655,,345,Eu4P3Pt5,0.3275,89.46813406492583,0,300,1345,V2_Frozen_Atomic75_Late30,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67022/generated_crystals.extxyz,0fc58b6dfef967cdfd286c5f282f08e1fdee27a93bca44a795df4677df2595ee,317619712,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67022/run_summary.json,cc384a1edae6d5189c67861a1ec5b60e21bf05b7280f44878956798bd0acb86a,40.237790109577205,0.655,345,67022,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,Eu2SbO4,0.0,114.75742707494646,0,0,2000,C0,0,0,7,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67023/generated_crystals.extxyz,6a8e5d82caf16dd2eee056ad41ea2f9dc975a7dbf4b17031a0f01c4053a00049,280118784,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67023/run_summary.json,d8b9496c1482dde7302e3471bdb69cdd9ddf9d26b89d8e38342cb447dfb1ade4,31.370518595270443,0.0,1000,67023,True
697,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,3,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.697,,303,Eu3O4,0.3485,79.59636990586296,0,300,1303,V2_Frozen_Atomic75_Late30,0,0,7,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67023/generated_crystals.extxyz,77f85df9be1984a4802719805b30f78d06265594820693359bad2ad8a55fb62e,280154624,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67023/run_summary.json,30a794f826181e2d517a0aa7dfecd35d681869e8f8ce45f821a75d563739131b,45.22819324873293,0.697,303,67023,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,Cr3Fe4N5,0.0,115.82328010094352,0,0,2000,C0,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67024/generated_crystals.extxyz,fdce1235c7800df39064d42b2c4cd65080f0f1cb3e656fac43e417a714ba34ba,318492160,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67024/run_summary.json,fedb409321ef937da17282afdedb7a7bd1a239256e6ea1ab4d1f6bf077b4e5ba,31.081834298445788,0.0,1000,67024,True
606,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,94,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.606,,394,Fe5Ni7,0.303,84.8408166540321,0,300,1394,V2_Frozen_Atomic75_Late30,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67024/generated_crystals.extxyz,d33c1c69de027ae968c6e075f0161df2a0f5d3334c57057dae5872d8228c7215,318587392,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67024/run_summary.json,d7eb0d15271ca48a1080a8f1150a306e032f7f43ed9d5220930893901e59f7a7,42.432406263606005,0.606,394,67024,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,Gd3MnO6,0.0,117.10799743188545,0,0,2000,C0,0,0,10,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67025/generated_crystals.extxyz,b8e3ea70e4aba79a62f8266410523f997e336876ddb066e6e2a22b69698209c8,301326336,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67025/run_summary.json,14889e02c57dd943c5edcbc1f1ab4f3c5336b6ce6cefff4bd2efde9923d43379,30.74085526988795,0.0,1000,67025,True
549,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,151,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.549,,451,Fe3Co5H2,0.2745,90.74321378115565,0,300,1451,V2_Frozen_Atomic75_Late30,0,0,10,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67025/generated_crystals.extxyz,56291fd03d0e5f36a33eaf02adc0b8cab364a392f5723badb33d63e40cd9750b,303144448,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67025/run_summary.json,d560e94ce75f67c8fab373f65c0a8deba3f6639f85a12b7c4e6537d263d121cf,39.672388159869215,0.549,451,67025,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,Sc2Mn2(FeCo4)3,0.0,123.92880109115504,0,0,2000,C0,0,0,19,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67026/generated_crystals.extxyz,4b07de97ab61188512e4b20b3b523bf4c8d4582274b2b1a4c186293a909ff780,365339648,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67026/run_summary.json,fe05d81f2d277e155f1225b6532a82fc82a127e4955e4ebe2182b6a90eaa14e7,29.048937521408305,0.0,1000,67026,True
302,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,398,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.302,,698,Sm2Fe5Co12,0.151,102.87870355299674,0,300,1698,V2_Frozen_Atomic75_Late30,0,0,19,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67026/generated_crystals.extxyz,978fb6100f37894189f949244e595659bc79c367cd91d2f51af79220dd87d04f,365745664,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67026/run_summary.json,9316860d21e4abb949e53c1fd4e5791f90cdbdf3a7db5b47a63877a7c6aada83,34.99266491189309,0.302,698,67026,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,FeNiPd,0.0,112.68587873713113,0,0,2000,C0,0,0,6,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67027/generated_crystals.extxyz,c6bc3908acc1d6f1dc6928a093799f1eef19b605de397801a2bfe0a5ea4897de,273251840,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67027/run_summary.json,780cc80a705437f5adcb7537ee0626b523dc1261a164c9d926fe1379607106a0,31.947215040119872,0.0,1000,67027,True
681,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,19,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.681,,319,EuMnNi4,0.3405,81.88704664097168,0,300,1319,V2_Frozen_Atomic75_Late30,0,0,6,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67027/generated_crystals.extxyz,3b29c9f2e92766bf0360e9d17e9a3e2c4a868c00ad627d505b5ec0df7fb10589,271921152,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67027/run_summary.json,6d630aaeb26a5672440d3ec000a58ff0e216a108de255c0dad3a9d1bbad23893,43.962997173215456,0.681,319,67027,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,Eu2ErSn,0.0,117.59585546888411,0,0,2000,C0,0,0,4,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67028/generated_crystals.extxyz,6b941e6c585c603cb8328eb84812bd62dc6fa9a925bfb9fc04cdb1c5205a4e55,259074048,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67028/run_summary.json,d7a91c26a55a001175bde1395b5969af1e2805a7656e6f2a94e7087f83e40e85,30.613323791437196,0.0,1000,67028,True
700,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.7,,300,Fe3Co,0.35,86.58137912605889,0,300,1300,V2_Frozen_Atomic75_Late30,0,0,4,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67028/generated_crystals.extxyz,c49792780106ebaaa3c467f9810f4165df8c48d08b0ddebb5f8f670576e6e2dd,257581568,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67028/run_summary.json,441d804b638b5279e376432e08365070411bbd8c1decd3408688021f016ef42a,41.57937926535623,0.7,300,67028,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,EuPt3,0.0,123.29852713318542,0,0,2000,C0,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67029/generated_crystals.extxyz,1d26a56d2559b640339a3f86f0e828e09bf44738c2b607ab5bad8825ce212a81,315482624,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67029/run_summary.json,a7191750090d1ef7bc165624cfe4a41dc09da7f29ae7e31f525970a32f9431d4,29.197429066701893,0.0,1000,67029,True
375,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,325,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.375,,625,Eu4SbPt,0.1875,98.91064183204435,0,300,1625,V2_Frozen_Atomic75_Late30,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67029/generated_crystals.extxyz,8532e6f3fefd3be0fa2a3d6bb36422973aae59f6e6a8e58f5d3654f627f9456b,316087808,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67029/run_summary.json,88a851ec99ccad16c7f1b21ce66ddc02cc295bf0060cf165f8f5d5f2cf80bf27,36.3964881161422,0.375,625,67029,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,Eu2InGe2,0.0,120.08448456809856,0,0,2000,C0,0,0,5,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67030/generated_crystals.extxyz,24b2b7d76e40e23cd6f02cef995ca6d0e4c2b068d9f0ce7a295a629e7d6f7bc2,264923648,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67030/run_summary.json,7238673dbfeffc01eb86bee69ac57aea7c567c49eec2f0c1dd1491e0c9ecfb18,29.978893717601633,0.0,1000,67030,True
639,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,61,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.639,,361,EuGd2InN,0.3195,91.03918869514018,0,300,1361,V2_Frozen_Atomic75_Late30,0,0,5,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67030/generated_crystals.extxyz,0fb26f7bc45d3dbdce8376de80675c8bde16ad8b61113e31253b957e1b84e454,264628736,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67030/run_summary.json,2d2a68f5dd256c9c36e55bc78182fd5ce3368c11f585c4337af6e0d6440c7f61,39.54341038841193,0.639,361,67030,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,Eu2F7,0.0,112.88974393904209,0,0,2000,C0,0,0,18,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67031/generated_crystals.extxyz,cd538c832b88153bd0be2815d2ac86b2867c8a2bad0dcbf30e84a2202795c733,360844800,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67031/run_summary.json,bc91d253a32ffa1ea6c0d60dfaf0aa4cdea242acb156a822a579f182f9ba76f9,31.889522239893807,0.0,1000,67031,True
336,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,364,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.336,,664,Mn6OF11,0.168,102.00270600686781,0,300,1664,V2_Frozen_Atomic75_Late30,0,0,18,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67031/generated_crystals.extxyz,4136f5b1b378babb2925cddbedd3927e5eb817b770cc75682972a303ba4fb2fd,358817792,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67031/run_summary.json,37856f059f3ad0f59376f4e1ba0dc069f89ff81d0cd365e2b5595b7c880ffe58,35.2931813373423,0.336,664,67031,True
0,0,,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,,0,LiEu2Zn,0.0,112.7979273928795,0,0,2000,C0,0,0,4,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67032/generated_crystals.extxyz,c491dcfdc60fc91fc8231980e7261f14eb3f6bb4a09f3f79e2b077bc22beb619,257713664,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/C0/67032/run_summary.json,ad9e1f514a38fbaa34e857a250bfe513a25196ef0e2b48b06bb914611dcf3c3a,31.915480037687768,0.0,1000,67032,True
700,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.7,,300,LiEu3,0.35,85.94861878408119,0,300,1300,V2_Frozen_Atomic75_Late30,0,0,4,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67032/generated_crystals.extxyz,b5570ad0c1497e3abf4809ffd4422668c2387d34a7831895eb1ec1e8ee78e034,258184192,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_formal256/generation/V2_Frozen_Atomic75_Late30/67032/run_summary.json,703f07795bccf9f4055aca38b3a627fcb93744e890c65341ef34321c4debe527,41.885489853465415,0.7,300,67032,True
