method,evaluation_index,seed,input_path,output_path,gate_probability,gate_applied,accepted_steps,fallback_count,backtracking_count,maximum_wrapped_displacement_angstrom,minimum_distance_angstrom,input_hash,output_hash,atomic_numbers_unchanged,cell_unchanged,exact_baseline_fallback
A0_E3G,11,41011,/data/dxl/results/a0_e3g_compat64/generation/A0/41011/generated_crystals.extxyz,/data/dxl/results/a0_e3g_compat64/refined/A0_E3G/11/refined_structure.extxyz,0.6832903279131476,True,5,0,0,0.004641754648632317,2.479841696689333,a476eba6caa0331a60d5acf2d883ed1260673e4038f5e66fc8cbb924b0f94986,723a740bd43f0b566223335425ed71a68d3bf0f4638b9663e9423cdd7769f526,True,True,False
A0_E3G,12,41012,/data/dxl/results/a0_e3g_compat64/generation/A0/41012/generated_crystals.extxyz,/data/dxl/results/a0_e3g_compat64/refined/A0_E3G/12/refined_structure.extxyz,0.6683729095007442,True,5,0,0,0.004000533322870778,2.862358415067439,137793da4cf759a80bacd435d0b9822d629dd30560b6901e5b287758301201ba,5781642384a3a8c6e289b26547d40c717e1433024ffd882d9e9b0465f60d4dfa,True,True,False
A0_E3G,13,41013,/data/dxl/results/a0_e3g_compat64/generation/A0/41013/generated_crystals.extxyz,/data/dxl/results/a0_e3g_compat64/refined/A0_E3G/13/refined_structure.extxyz,0.8331042360940717,True,5,0,0,0.016515161711194503,1.8701200563812057,840fe95059ddf5eb5b810e832e70b2135a573b7cee9feb1b3a5800fd670664f0,911749ce19ec8485a6fd88bfb88ba20fb95a600d3f8e1f24d38f7fc1f1750829,True,True,False
A0_E3G,14,41014,/data/dxl/results/a0_e3g_compat64/generation/A0/41014/generated_crystals.extxyz,/data/dxl/results/a0_e3g_compat64/refined/A0_E3G/14/refined_structure.extxyz,0.6372310340471841,True,5,0,0,0.010748613494497865,2.438532511176703,6b717b361df6259cc964007987b52f893c8920fe25075dbf5042a6bd811a12aa,1ea176ebc1d754e70c367d5013aaa873593814009c45126bae577e993cba6a46,True,True,False
A0_E3G,15,41015,/data/dxl/results/a0_e3g_compat64/generation/A0/41015/generated_crystals.extxyz,/data/dxl/results/a0_e3g_compat64/refined/A0_E3G/15/refined_structure.extxyz,0.8826555532275159,True,5,0,0,0.004307184283624255,2.4516169339733764,5396a46c4bb09960e4a82e23312e02c2f638ab199de2f34edba4d96caba994a2,661e12cc706818dc8af73161495c650b066489bec45286634fefe146b053b67e,True,True,False
A0_E3G,16,41016,/data/dxl/results/a0_e3g_compat64/generation/A0/41016/generated_crystals.extxyz,/data/dxl/results/a0_e3g_compat64/refined/A0_E3G/16/refined_structure.extxyz,0.4966105321036238,False,0,0,0,0.0,2.3256327061551616,5773ad64547faad4c29da6694b90780924ef1cf55ebb7e9a0b4974d3d849dcc6,5773ad64547faad4c29da6694b90780924ef1cf55ebb7e9a0b4974d3d849dcc6,True,True,True
A0_E3G,17,41017,/data/dxl/results/a0_e3g_compat64/generation/A0/41017/generated_crystals.extxyz,/data/dxl/results/a0_e3g_compat64/refined/A0_E3G/17/refined_structure.extxyz,0.9257768901366047,True,5,0,0,0.002271680791088457,2.0290809897161077,ab99e9837a16958636fe5053389f35c2c55a31a5a32b0e249d3dc66dca3c20bd,99f4d67887529afd7bf5cf15b1aff3506d0e8e237b2b8e7a62439a915ae3b3c7,True,True,False
A0_E3G,18,41018,/data/dxl/results/a0_e3g_compat64/generation/A0/41018/generated_crystals.extxyz,/data/dxl/results/a0_e3g_compat64/refined/A0_E3G/18/refined_structure.extxyz,0.8002390846079064,True,5,0,0,0.003557503063849681,2.3852251822336537,4e6228f8ba9831156673df7edf5adafdef3058e1dbcdccc3cd3af2e480043bda,9e2accc7b70cc904bf80f2c48e821d6e5974999532040b80d6692fccbeba63a8,True,True,False
A0_E3G,19,41019,/data/dxl/results/a0_e3g_compat64/generation/A0/41019/generated_crystals.extxyz,/data/dxl/results/a0_e3g_compat64/refined/A0_E3G/19/refined_structure.extxyz,0.2924995525227437,False,0,0,0,0.0,1.8288001750758804,f492f5aa798bc847edb5045705e3e72f46e4989e25f0135219020657ea3c1939,f492f5aa798bc847edb5045705e3e72f46e4989e25f0135219020657ea3c1939,True,True,True
A0_E3G,20,41020,/data/dxl/results/a0_e3g_compat64/generation/A0/41020/generated_crystals.extxyz,/data/dxl/results/a0_e3g_compat64/refined/A0_E3G/20/refined_structure.extxyz,0.8124714236656448,True,5,0,0,0.000880200034423881,1.9826438889861449,e8eff884461f015e2f5af24e61e780066c7a5dc8b930bfd69809399da53c93f9,fb05c645d97d5acbead3dd8bd41cc85b8d255a6ba002418f3a58a5f4e9c0c259,True,True,False
