method,seed,pool_id,candidate_seed,energy_ev,energy_per_atom_ev,maximum_force_ev_ang,pre_relax_max_force_ev_ang,converged,relax_elapsed_seconds,steps,formula,chemical_system,pre_relax_minimum_distance_angstrom,pre_relax_short_bond,pre_relax_abnormal_cell,energy_above_hull_per_atom,rmsd_from_relaxation,novel_unique_stable,stable,comp_validity,structure_comp_validity,structure_validity,novel,novel_unique,unique,is_unique,is_novel,is_explored,energy_above_hull,self_consistent_energy_above_hull
A0,44,44,50044,-112.65734100341797,-9.38811175028483,0.04391289874911308,0.06769503141858826,True,0.6953866040566936,26,Fe8ReMo3,Fe-Mo-Re,2.35240136414705,False,False,0.014358775741074581,0.003743597274798233,False,True,True,True,True,False,False,True,True,False,True,0.014358775741074581,0.014358775741074581
A0,45,45,50045,-35.300048828125,-8.82501220703125,0.005265934858471155,0.005667824718283766,True,0.07122688798699528,3,NdEu3,Eu-Nd,3.8203019432840106,False,False,0.10167784205937558,0.001927605483194847,False,False,True,True,True,False,False,True,True,False,True,0.10167784205937558,0.10167784205937558
A0,46,46,50046,-37.43950653076172,-7.487901306152343,0.040169063955545425,0.024504328310871137,True,0.20424132200423628,9,Eu2TlCo2,Co-Eu-Tl,2.2615835721518076,False,False,0.14832893930320523,0.003075379762903137,False,False,True,True,True,True,True,True,True,True,False,0.14832893930320523,0.14832893930320523
A0,47,47,50047,-49.09365463256836,-6.136706829071045,0.024925224483013153,0.04843931157450256,True,0.1818528010044247,6,EuTlNi2,Eu-Ni-Tl,2.6074424029467997,False,False,0.15598712459928166,0.003035795921671724,False,False,True,True,True,True,True,True,True,True,True,0.15598712459928166,0.15598712459928166
A0,48,48,50048,-36.338138580322266,-9.084534645080566,0.005422775633633137,0.006596504820433101,True,0.13672658405266702,6,Eu2PtRh,Eu-Pt-Rh,3.0684021663686796,False,False,0.1283141032807329,0.002163229328181977,False,False,True,True,True,True,True,True,True,True,False,0.1283141032807329,0.1283141032807329
A0,49,49,50049,-154.9458465576172,-10.329723103841145,0.04334689676761627,0.19960371526597703,True,1.085394970024936,36,Eu7O8,Eu-O,2.330790401391814,False,False,-0.040316927577322303,0.0227831006408575,True,True,False,False,True,True,True,True,True,True,True,-0.040316927577322303,0.0
A0,50,50,50050,-96.68739318847656,-5.371521843804254,0.050579093396663666,1.870943072011391,True,3.1708080590469763,112,Fe4H3O4F7,F-Fe-H-O,0.9999655831646362,False,False,0.2783587653605073,0.09720680251592134,False,False,True,True,True,True,True,True,True,True,True,0.2783587653605073,0.2783587653605073
A0,51,51,50051,-28.267192840576172,-7.066798210144043,0.04368172958493233,0.16156571013356522,True,0.1613854420138523,7,FeCo2Ni,Co-Fe-Ni,2.4882595400983303,False,False,0.11718612473290246,0.022921597503173234,False,False,True,True,True,False,False,True,True,False,True,0.11718612473290246,0.11684337864439964
A0,52,52,50052,-29.39375877380371,-7.348439693450928,0.00734145799651742,0.008604153169950621,True,0.07664210407529026,3,NdEu2Cu,Cu-Eu-Nd,3.137162559030372,False,False,0.12136120980137122,0.0008442994629959713,False,False,True,True,True,True,True,True,True,True,True,0.12136120980137122,0.12136120980137122
A0,53,53,50053,-73.75788116455078,-6.146490097045898,0.044757064431905746,0.48269834783966137,True,2.1385494149290025,81,Mn3Fe2NF6,F-Fe-Mn-N,2.0174737736997725,False,False,0.43576340385564105,0.11251506858481608,False,False,True,True,True,True,True,True,True,True,True,0.43576340385564105,0.43576340385564105
