trial,selector,energy_above_hull_per_atom,rmsd_from_relaxation,stable,novel_unique_stable,comp_validity,structure_validity,novel,unique,converged,ehull_change,rmsd_relative_change,stable_change,nus_change,composition_change,structure_change,novel_change,unique_change
849,Q6_NS_SETRANK_PROXY,0.07347766930962636,0.05414862098921093,0.875,0.5,0.75,1.0,0.625,1.0,1.0,-0.09627712027376968,0.29874923055456026,0.5,0.25,-0.125,0.0,0.0,0.125
850,baseline_first,0.14718556270779198,0.0458852877738316,0.25,0.125,0.75,1.0,0.5,0.625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850,Q1_UQ_PQR,0.08201058794902846,0.039861142483891984,0.75,0.25,0.875,1.0,0.375,0.875,1.0,-0.06517497475876352,-0.13128707658177063,0.5,0.125,0.125,0.0,-0.125,0.25
850,Q2_RFR,0.10199702115324194,0.010554818780723388,0.625,0.125,1.0,1.0,0.25,0.75,1.0,-0.045188541554550044,-0.7699737913217839,0.375,0.0,0.25,0.0,-0.25,0.125
850,Q4_CPRC,0.08201058794902846,0.039861142483891984,0.75,0.25,0.875,1.0,0.375,0.875,1.0,-0.06517497475876352,-0.13128707658177063,0.5,0.125,0.125,0.0,-0.125,0.25
850,Q6_NS_SETRANK_PROXY,0.08102696360726688,0.04469463002554942,0.75,0.375,1.0,1.0,0.5,0.875,1.0,-0.0661585991005251,-0.025948573193022684,0.5,0.25,0.25,0.0,0.0,0.25
851,baseline_first,0.14744257442828324,0.0574409690814393,0.5,0.25,0.875,1.0,0.5,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851,Q1_UQ_PQR,0.07451415994820462,0.013237878802325489,0.875,0.5,0.875,1.0,0.5,0.875,1.0,-0.07292841448007861,-0.7695394243165198,0.375,0.25,0.0,0.0,0.0,0.125
851,Q2_RFR,0.07198125531086982,0.012030007085869963,0.875,0.375,0.875,1.0,0.375,0.75,1.0,-0.07546131911741341,-0.7905674768680535,0.375,0.125,0.0,0.0,-0.125,0.0
851,Q4_CPRC,0.07451415994820462,0.013237878802325489,0.875,0.5,0.875,1.0,0.5,0.875,1.0,-0.07292841448007861,-0.7695394243165198,0.375,0.25,0.0,0.0,0.0,0.125
851,Q6_NS_SETRANK_PROXY,0.07451415994820462,0.013237878802325489,0.875,0.5,0.875,1.0,0.5,0.875,1.0,-0.07292841448007861,-0.7695394243165198,0.375,0.25,0.0,0.0,0.0,0.125
852,baseline_first,0.11067596630193498,0.017855442340834853,0.625,0.25,1.0,1.0,0.375,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
852,Q1_UQ_PQR,0.05515003664974158,0.012961396577513475,1.0,0.5,1.0,1.0,0.5,0.875,1.0,-0.0555259296521934,-0.2740926642925471,0.375,0.25,0.0,0.0,0.125,-0.125
852,Q2_RFR,0.06124046200500241,0.0115783916558594,0.875,0.25,1.0,1.0,0.25,0.75,1.0,-0.04943550429693257,-0.35154831592270486,0.25,0.0,0.0,0.0,-0.125,-0.25
852,Q4_CPRC,0.05515003664974158,0.012961396577513475,1.0,0.5,1.0,1.0,0.5,0.875,1.0,-0.0555259296521934,-0.2740926642925471,0.375,0.25,0.0,0.0,0.125,-0.125
852,Q6_NS_SETRANK_PROXY,0.05515003664974158,0.012961396577513475,1.0,0.5,1.0,1.0,0.5,0.875,1.0,-0.0555259296521934,-0.2740926642925471,0.375,0.25,0.0,0.0,0.125,-0.125
853,baseline_first,0.15000699575841764,0.05789571441041734,0.25,0.125,0.875,1.0,0.625,0.625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
853,Q1_UQ_PQR,0.06926554884519329,0.011376075241369188,0.875,0.375,1.0,1.0,0.375,0.875,1.0,-0.08074144691322435,-0.8035074727513465,0.625,0.25,0.125,0.0,-0.25,0.25
853,Q2_RFR,0.0614625650358078,0.005050366553351287,0.875,0.25,1.0,1.0,0.25,0.875,1.0,-0.08854443072260984,-0.9127678688348206,0.625,0.125,0.125,0.0,-0.375,0.25
853,Q4_CPRC,0.05880629754770425,0.011384091507284175,1.0,0.375,1.0,1.0,0.375,0.875,1.0,-0.09120069821071339,-0.8033690123143933,0.75,0.25,0.125,0.0,-0.25,0.25
853,Q6_NS_SETRANK_PROXY,0.07052516253322669,0.010674129640010037,0.875,0.375,0.875,1.0,0.375,0.875,1.0,-0.07948183322519095,-0.815631782961652,0.625,0.25,0.0,0.0,-0.25,0.25
854,baseline_first,0.11684259125363036,0.024364434282451886,0.5,0.125,0.875,1.0,0.375,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
854,Q1_UQ_PQR,0.05487903890967023,0.007207232165462676,1.0,0.375,0.75,1.0,0.375,1.0,1.0,-0.06196355234396013,-0.7041904572086217,0.5,0.25,-0.125,0.0,0.0,0.125
854,Q2_RFR,0.0444607336478586,0.0053286068165762125,1.0,0.375,0.875,1.0,0.375,0.875,1.0,-0.07238185760577176,-0.7812956888387899,0.5,0.25,0.0,0.0,0.0,0.0
854,Q4_CPRC,0.05487903890967023,0.007207232165462676,1.0,0.375,0.75,1.0,0.375,1.0,1.0,-0.06196355234396013,-0.7041904572086217,0.5,0.25,-0.125,0.0,0.0,0.125
854,Q6_NS_SETRANK_PROXY,0.07612543401329228,0.013023922697451711,0.875,0.625,0.875,1.0,0.625,0.875,1.0,-0.04071715724033809,-0.46545351529741885,0.375,0.5,0.0,0.0,0.25,0.0
855,baseline_first,0.18892347771568094,0.11617134545045738,0.125,0.0,0.875,1.0,0.625,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
855,Q1_UQ_PQR,0.06692220184188388,0.012586583697758474,0.875,0.5,1.0,1.0,0.5,0.75,1.0,-0.12200127587379705,-0.8916550062413957,0.75,0.5,0.125,0.0,-0.125,-0.125
855,Q2_RFR,0.057593500750336604,0.011737648045504173,0.875,0.5,1.0,1.0,0.5,0.75,1.0,-0.13132997696534432,-0.8989626228396413,0.75,0.5,0.125,0.0,-0.125,-0.125
855,Q4_CPRC,0.07160094161615846,0.0131834369675825,0.875,0.375,0.875,1.0,0.375,0.75,1.0,-0.11732253609952248,-0.8865173084079953,0.75,0.375,0.0,0.0,-0.25,-0.125
855,Q6_NS_SETRANK_PROXY,0.07592444848494315,0.012624052746848973,0.875,0.5,1.0,1.0,0.5,0.75,1.0,-0.11299902923073779,-0.8913324736155988,0.75,0.5,0.125,0.0,-0.125,-0.125
856,baseline_first,0.13005691624580382,0.02638274366252087,0.625,0.25,0.875,1.0,0.5,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
856,Q1_UQ_PQR,0.07758772293401026,0.006689145422478801,0.875,0.375,0.875,1.0,0.375,0.875,1.0,-0.05246919331179356,-0.7464575516464821,0.25,0.125,0.0,0.0,-0.125,0.0
856,Q2_RFR,0.05779977054497395,0.005848226036139489,1.0,0.375,0.875,1.0,0.375,0.875,1.0,-0.07225714570082986,-0.7783313930140088,0.375,0.125,0.0,0.0,-0.125,0.0
856,Q4_CPRC,0.07182304464696385,0.006655411865074388,0.875,0.375,0.875,1.0,0.375,0.875,1.0,-0.05823387159883997,-0.7477361736820035,0.25,0.125,0.0,0.0,-0.125,0.0
856,Q6_NS_SETRANK_PROXY,0.07432787688289175,0.011588672777104363,0.875,0.625,1.0,1.0,0.625,0.875,1.0,-0.05572903936291207,-0.5607480053878118,0.25,0.375,0.125,0.0,0.125,0.0
857,baseline_first,0.15864023433561344,0.027170729654852822,0.25,0.0,0.875,1.0,0.25,0.625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
857,Q1_UQ_PQR,0.11135347727558385,0.02188267846715127,0.875,0.375,0.875,1.0,0.5,1.0,1.0,-0.04728675706002959,-0.19462308354892044,0.625,0.375,0.0,0.0,0.25,0.375
857,Q2_RFR,0.09126861092307723,0.01052879534037445,0.625,0.0,0.875,1.0,0.0,0.75,1.0,-0.06737162341253622,-0.6124949357591523,0.375,0.0,0.0,0.0,-0.25,0.125
857,Q4_CPRC,0.10432811592928735,0.02172715950609285,0.875,0.25,0.875,1.0,0.375,0.875,1.0,-0.05431211840632609,-0.2003468518478937,0.625,0.25,0.0,0.0,0.125,0.25
857,Q6_NS_SETRANK_PROXY,0.10062811108674904,0.0202553888994126,0.875,0.625,0.875,1.0,0.75,1.0,1.0,-0.0580121232488644,-0.2545143558264771,0.625,0.625,0.0,0.0,0.5,0.375
858,baseline_first,0.12336903002246011,0.051917957762127556,0.625,0.375,1.0,1.0,0.625,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
858,Q1_UQ_PQR,0.05530169732915555,0.009892148909675873,0.875,0.25,1.0,1.0,0.25,0.75,1.0,-0.06806733269330456,-0.8094657545083203,0.25,-0.125,0.0,0.0,-0.375,-0.25
858,Q2_RFR,0.05530169732915555,0.009892148909675873,0.875,0.25,1.0,1.0,0.25,0.75,1.0,-0.06806733269330456,-0.8094657545083203,0.25,-0.125,0.0,0.0,-0.375,-0.25
858,Q4_CPRC,0.05530169732915555,0.009892148909675873,0.875,0.25,1.0,1.0,0.25,0.75,1.0,-0.06806733269330456,-0.8094657545083203,0.25,-0.125,0.0,0.0,-0.375,-0.25
858,Q6_NS_SETRANK_PROXY,0.08538463244621561,0.012006267783777138,0.75,0.5,0.875,1.0,0.5,0.875,1.0,-0.0379843975762445,-0.7687453763342109,0.125,0.125,-0.125,0.0,-0.125,-0.125
859,baseline_first,0.17842985932906824,0.0697907965064957,0.25,0.0,0.75,1.0,0.625,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
859,Q1_UQ_PQR,0.06685413777031264,0.013713768808395924,1.0,0.5,0.875,1.0,0.5,1.0,1.0,-0.1115757215587556,-0.8035017581849846,0.75,0.5,0.125,0.0,-0.125,0.25
859,Q2_RFR,0.06581555774186794,0.0070639583022338,1.0,0.375,0.875,1.0,0.375,1.0,1.0,-0.1126143015872003,-0.8987838131124305,0.75,0.375,0.125,0.0,-0.25,0.25
859,Q4_CPRC,0.06685413777031264,0.013713768808395924,1.0,0.5,0.875,1.0,0.5,1.0,1.0,-0.1115757215587556,-0.8035017581849846,0.75,0.5,0.125,0.0,-0.125,0.25
859,Q6_NS_SETRANK_PROXY,0.07198077014340871,0.011994676461006139,0.875,0.5,0.875,1.0,0.5,0.875,1.0,-0.10644908918565953,-0.8281338362445864,0.625,0.5,0.125,0.0,-0.125,0.125
860,baseline_first,0.1323594994568222,0.05202630315651071,0.375,0.125,0.875,1.0,0.5,0.625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,Q1_UQ_PQR,0.05802699964596422,0.005610790446559162,0.875,0.25,0.875,1.0,0.25,0.75,1.0,-0.07433249981085799,-0.8921547350831324,0.5,0.125,0.0,0.0,-0.25,0.125
860,Q2_RFR,0.05757111752967656,0.003932408250014425,0.875,0.125,0.875,1.0,0.125,0.75,1.0,-0.07478838192714565,-0.924414997579502,0.5,0.0,0.0,0.0,-0.375,0.125
860,Q4_CPRC,0.06409231220171571,0.0054758240465631125,0.75,0.125,0.875,1.0,0.125,0.75,1.0,-0.0682671872551065,-0.8947489305536434,0.375,0.0,0.0,0.0,-0.375,0.125
860,Q6_NS_SETRANK_PROXY,0.06524375066947771,0.011101469665837813,0.875,0.5,0.75,1.0,0.5,0.875,1.0,-0.0671157487873445,-0.7866181336690161,0.5,0.375,-0.125,0.0,0.0,0.25
861,baseline_first,0.11318740258831525,0.0677654285125904,0.5,0.125,0.625,1.0,0.625,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861,Q1_UQ_PQR,0.0995223064225464,0.03045208282115765,0.625,0.125,0.875,1.0,0.375,0.875,1.0,-0.013665096165768845,-0.5506250976410509,0.125,0.0,0.25,0.0,-0.25,-0.125
861,Q2_RFR,0.12470656000474664,0.027149954998588875,0.625,0.125,1.0,1.0,0.375,0.75,1.0,0.011519157416431391,-0.59935389483231,0.125,0.0,0.375,0.0,-0.25,-0.25
861,Q4_CPRC,0.10421687943298903,0.03041033299783825,0.5,0.125,0.875,1.0,0.375,0.875,1.0,-0.008970523155326218,-0.5512411908944368,0.0,0.0,0.25,0.0,-0.25,-0.125
861,Q6_NS_SETRANK_PROXY,0.10234098521691101,0.03440877842219076,0.625,0.375,0.875,1.0,0.625,0.875,1.0,-0.010846417371404238,-0.49223698311303643,0.125,0.25,0.25,0.0,0.0,-0.125
862,baseline_first,0.1813921587569823,0.07731272717013266,0.375,0.125,0.75,1.0,0.625,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862,Q1_UQ_PQR,0.08574382896097052,0.02195215614514286,0.875,0.25,0.875,1.0,0.375,1.0,1.0,-0.09564832979601179,-0.7160602536134131,0.5,0.125,0.125,0.0,-0.25,0.0
862,Q2_RFR,0.05036478340542324,0.006423342481155775,1.0,0.125,0.875,1.0,0.125,0.875,1.0,-0.13102737535155906,-0.9169173987741926,0.625,0.0,0.125,0.0,-0.5,-0.125
862,Q4_CPRC,0.07871846761467402,0.021796637184084436,0.875,0.125,0.875,1.0,0.25,0.875,1.0,-0.10267369114230829,-0.718071810659075,0.5,0.0,0.125,0.0,-0.375,-0.125
862,Q6_NS_SETRANK_PROXY,0.09038912941693164,0.027494017366044062,0.875,0.5,0.875,1.0,0.625,1.0,1.0,-0.09100302934005067,-0.6443791549929245,0.5,0.375,0.125,0.0,0.0,0.0
863,baseline_first,0.18708912785155624,0.046433792940039006,0.375,0.125,1.0,1.0,0.625,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
863,Q1_UQ_PQR,0.06868699054930436,0.0128207857318586,0.875,0.25,1.0,1.0,0.25,0.875,1.0,-0.11840213730225188,-0.7238910517515904,0.5,0.125,0.0,0.0,-0.375,0.125
863,Q2_RFR,0.07019264673294875,0.012959836596719737,0.75,0.125,1.0,1.0,0.125,0.625,1.0,-0.11689648111860748,-0.7208964468301122,0.375,0.0,0.0,0.0,-0.5,-0.125
863,Q4_CPRC,0.06029088965769899,0.012758483347476824,0.875,0.25,1.0,1.0,0.25,0.75,1.0,-0.12679823819385724,-0.7252327983640678,0.5,0.125,0.0,0.0,-0.375,0.0
863,Q6_NS_SETRANK_PROXY,0.08398304202721871,0.021193266089209375,0.875,0.625,0.75,1.0,0.75,1.0,1.0,-0.10310608582433753,-0.5435809838628365,0.5,0.5,-0.25,0.0,0.125,0.25
864,baseline_first,0.1490254604850263,0.036138168521164506,0.375,0.125,0.875,1.0,0.375,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
864,Q1_UQ_PQR,0.11725998724339114,0.029700836314315075,0.625,0.375,0.875,1.0,0.625,1.0,1.0,-0.03176547324163516,-0.1781311137303312,0.25,0.25,0.0,0.0,0.25,0.25
864,Q2_RFR,0.1044319845352124,0.02228734700004384,0.5,0.125,1.0,1.0,0.125,0.625,1.0,-0.0445934759498139,-0.3832740309738957,0.125,0.0,0.125,0.0,-0.25,-0.125
864,Q4_CPRC,0.11725998724339114,0.029700836314315075,0.625,0.375,0.875,1.0,0.625,1.0,1.0,-0.03176547324163516,-0.1781311137303312,0.25,0.25,0.0,0.0,0.25,0.25
864,Q6_NS_SETRANK_PROXY,0.10464347531845969,0.02283122462407771,0.625,0.5,0.75,1.0,0.75,0.875,1.0,-0.044381985166566607,-0.368224081120589,0.25,0.375,-0.125,0.0,0.375,0.125
865,baseline_first,0.16093796461431573,0.04466654281078296,0.25,0.0,0.625,1.0,0.5,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
865,Q1_UQ_PQR,0.06926528092922854,0.0062618199821169625,0.75,0.375,1.0,1.0,0.375,0.875,1.0,-0.09167268368508719,-0.8598096116674314,0.5,0.375,0.375,0.0,-0.125,0.125
865,Q2_RFR,0.061249493732334535,0.0050460877160226495,0.75,0.375,1.0,1.0,0.375,0.75,1.0,-0.09968847088198118,-0.8870275736942759,0.5,0.375,0.375,0.0,-0.125,0.0
865,Q4_CPRC,0.06926528092922854,0.0062618199821169625,0.75,0.375,1.0,1.0,0.375,0.875,1.0,-0.09167268368508719,-0.8598096116674314,0.5,0.375,0.375,0.0,-0.125,0.125
865,Q6_NS_SETRANK_PROXY,0.08477708965051398,0.01339713325507,0.875,0.625,0.875,1.0,0.625,1.0,1.0,-0.07616087496380175,-0.7000633491644266,0.625,0.625,0.25,0.0,0.125,0.25
866,baseline_first,0.09129723764806316,0.06389028084109674,0.625,0.125,0.625,1.0,0.5,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
866,Q1_UQ_PQR,0.0774710753260571,0.039589009052589136,0.75,0.25,0.875,1.0,0.375,0.75,1.0,-0.013826162322006064,-0.380359445420939,0.125,0.125,0.25,0.0,-0.125,-0.125
866,Q2_RFR,0.06798192653739672,0.00552780839352145,0.75,0.25,0.875,1.0,0.375,0.625,1.0,-0.02331531111066644,-0.9134796666918743,0.125,0.125,0.25,0.0,-0.125,-0.25
866,Q4_CPRC,0.0774710753260571,0.039589009052589136,0.75,0.25,0.875,1.0,0.375,0.75,1.0,-0.013826162322006064,-0.380359445420939,0.125,0.125,0.25,0.0,-0.125,-0.125
866,Q6_NS_SETRANK_PROXY,0.08140960763881885,0.04547283355203908,0.75,0.5,0.875,1.0,0.625,0.75,1.0,-0.009887630009244308,-0.28826680751121125,0.125,0.375,0.25,0.0,0.125,-0.125
867,baseline_first,0.15810249246438796,0.08401323567381287,0.25,0.125,0.75,1.0,0.75,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
867,Q1_UQ_PQR,0.10244125431471948,0.014947987798372626,0.75,0.25,0.75,1.0,0.375,0.875,1.0,-0.055661238149668474,-0.8220757993846445,0.5,0.125,0.0,0.0,-0.375,0.0
867,Q2_RFR,0.06329999953216556,0.004096524058707713,0.75,0.125,0.875,1.0,0.125,0.875,1.0,-0.0948024929322224,-0.9512395395100274,0.5,0.0,0.125,0.0,-0.625,0.0
867,Q4_CPRC,0.10244125431471948,0.014947987798372626,0.75,0.25,0.75,1.0,0.375,0.875,1.0,-0.055661238149668474,-0.8220757993846445,0.5,0.125,0.0,0.0,-0.375,0.0
867,Q6_NS_SETRANK_PROXY,0.06621935341875904,0.00462788790039775,0.75,0.375,0.75,1.0,0.375,0.875,1.0,-0.09188313904562892,-0.9449147760673587,0.5,0.25,0.0,0.0,-0.375,0.0
868,baseline_first,0.14332953777260635,0.024231611162297575,0.625,0.25,0.875,1.0,0.625,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
868,Q1_UQ_PQR,0.0866150930450674,0.00704044641003165,0.75,0.25,0.875,1.0,0.375,0.75,1.0,-0.05671444472753895,-0.7094519896809002,0.125,0.0,0.0,0.0,-0.25,0.0
868,Q2_RFR,0.06599094484503205,0.005674574708860137,0.875,0.125,0.875,1.0,0.25,0.75,1.0,-0.07733859292757429,-0.7658193394218328,0.25,-0.125,0.0,0.0,-0.375,0.0
868,Q4_CPRC,0.06599094484503205,0.005674574708860137,0.875,0.125,0.875,1.0,0.25,0.75,1.0,-0.07733859292757429,-0.7658193394218328,0.25,-0.125,0.0,0.0,-0.375,0.0
868,Q6_NS_SETRANK_PROXY,0.08428682289490028,0.049955809681551076,0.75,0.5,0.75,1.0,0.625,0.875,1.0,-0.05904271487770607,1.0615967030404594,0.125,0.25,-0.125,0.0,0.0,0.125
869,baseline_first,0.13747334953634757,0.020864132839627077,0.5,0.125,0.875,1.0,0.5,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869,Q1_UQ_PQR,0.0838616819284795,0.019290419132794973,0.875,0.375,1.0,1.0,0.5,0.875,1.0,-0.05361166760786808,-0.07542674880995592,0.375,0.25,0.125,0.0,0.0,0.125
869,Q2_RFR,0.07954394175110432,0.017460809493961175,0.75,0.25,1.0,1.0,0.25,0.75,1.0,-0.05792940778524325,-0.16311837025893539,0.25,0.125,0.125,0.0,-0.25,0.0
869,Q4_CPRC,0.0838616819284795,0.019290419132794973,0.875,0.375,1.0,1.0,0.5,0.875,1.0,-0.05361166760786808,-0.07542674880995592,0.375,0.25,0.125,0.0,0.0,0.125
869,Q6_NS_SETRANK_PROXY,0.0749822690893319,0.05559974300655818,0.875,0.5,0.625,1.0,0.625,1.0,1.0,-0.06249108044701568,1.6648480161590058,0.375,0.375,-0.25,0.0,0.125,0.25
870,baseline_first,0.14674519308320844,0.034841659300237554,0.25,0.25,0.875,1.0,0.625,0.625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,Q1_UQ_PQR,0.0758040892943754,0.01351865916848595,0.875,0.375,0.75,1.0,0.375,1.0,1.0,-0.07094110378883303,-0.6119972630467179,0.625,0.125,-0.125,0.0,-0.25,0.375
870,Q2_RFR,0.055637914711754805,0.004936882167346963,0.875,0.25,0.875,1.0,0.25,0.875,1.0,-0.09110727837145363,-0.8583051936532397,0.625,0.0,0.0,0.0,-0.375,0.25
870,Q4_CPRC,0.0656391923918291,0.01214477120139945,0.875,0.25,0.75,1.0,0.25,1.0,1.0,-0.08110600069137934,-0.6514295976335247,0.625,0.0,-0.125,0.0,-0.375,0.375
870,Q6_NS_SETRANK_PROXY,0.08073513895886172,0.011568409476459561,0.75,0.375,0.875,1.0,0.375,0.875,1.0,-0.06601005412434671,-0.6679719132555582,0.5,0.125,0.0,0.0,-0.25,0.25
871,baseline_first,0.1791920586273889,0.09651603631229069,0.25,0.25,1.0,1.0,0.875,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
871,Q1_UQ_PQR,0.06642310053756958,0.005673092830940937,0.875,0.25,0.875,1.0,0.25,0.875,1.0,-0.11276895808981932,-0.9412212410735054,0.625,0.0,-0.125,0.0,-0.625,-0.125
871,Q2_RFR,0.057571117529676565,0.003932408250014425,0.875,0.125,0.875,1.0,0.125,0.75,1.0,-0.12162094109771235,-0.9592564261829963,0.625,-0.125,-0.125,0.0,-0.75,-0.25
871,Q4_CPRC,0.07248841309332107,0.005538126430944887,0.75,0.125,0.875,1.0,0.125,0.875,1.0,-0.10670364553406783,-0.9426196242350283,0.5,-0.125,-0.125,0.0,-0.75,-0.125
871,Q6_NS_SETRANK_PROXY,0.08252598074066639,0.0122151345463801,0.875,0.625,0.875,1.0,0.625,0.875,1.0,-0.09666607788672252,-0.8734393266331786,0.625,0.375,-0.125,0.0,-0.25,-0.125
872,baseline_first,0.10883516587084216,0.011785461437259562,0.5,0.125,0.875,1.0,0.375,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872,Q1_UQ_PQR,0.07056236158771376,0.006533626461420376,0.875,0.25,0.875,1.0,0.25,0.75,1.0,-0.0382728042831284,-0.44561980061600204,0.375,0.125,0.0,0.0,-0.125,0.0
872,Q2_RFR,0.061233660496166485,0.005684690809166075,0.875,0.25,0.875,1.0,0.25,0.75,1.0,-0.047601505374675675,-0.5176522498139946,0.375,0.125,0.0,0.0,-0.125,0.0
872,Q4_CPRC,0.06953779121027479,0.013253755617879262,1.0,0.375,0.875,1.0,0.375,0.875,1.0,-0.039297374660567375,0.12458520936462536,0.5,0.25,0.0,0.0,0.0,0.125
872,Q6_NS_SETRANK_PROXY,0.06359902653442792,0.011567512871695737,1.0,0.375,0.875,1.0,0.375,0.875,1.0,-0.04523613933641424,-0.018493002308317297,0.5,0.25,0.0,0.0,0.0,0.125
873,baseline_first,0.17502403895673985,0.04784279956196594,0.25,0.125,0.75,1.0,0.625,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
873,Q1_UQ_PQR,0.06376656513350129,0.0068925625256216,0.875,0.375,0.875,1.0,0.375,0.875,1.0,-0.11125747382323856,-0.85593312705929,0.625,0.25,0.125,0.0,-0.25,0.0
873,Q2_RFR,0.06462359691186689,0.00484738371523685,0.875,0.25,0.875,1.0,0.25,0.75,1.0,-0.11040044204487295,-0.8986810186774601,0.625,0.125,0.125,0.0,-0.375,-0.125
873,Q4_CPRC,0.06376656513350129,0.0068925625256216,0.875,0.375,0.875,1.0,0.375,0.875,1.0,-0.11125747382323856,-0.85593312705929,0.625,0.25,0.125,0.0,-0.25,0.0
873,Q6_NS_SETRANK_PROXY,0.07281696595440776,0.012519628775838338,0.875,0.625,0.875,1.0,0.625,0.875,1.0,-0.10220707300233209,-0.7383173875595861,0.625,0.5,0.125,0.0,0.0,0.0
874,baseline_first,0.21562403999666088,0.09926142595397569,0.125,0.0,0.875,1.0,0.75,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874,Q1_UQ_PQR,0.07962318803673071,0.013255810687156836,0.75,0.375,1.0,1.0,0.375,0.75,1.0,-0.13600085195993017,-0.866455568618336,0.625,0.375,0.125,0.0,-0.375,-0.125
874,Q2_RFR,0.07962318803673071,0.013255810687156836,0.75,0.375,1.0,1.0,0.375,0.75,1.0,-0.13600085195993017,-0.866455568618336,0.625,0.375,0.125,0.0,-0.375,-0.125
874,Q4_CPRC,0.08466393021504323,0.019840973443619674,0.75,0.375,1.0,1.0,0.375,0.875,1.0,-0.13096010978161765,-0.8001139591444184,0.625,0.375,0.125,0.0,-0.375,0.0
874,Q6_NS_SETRANK_PROXY,0.06489925175714037,0.05467558910164773,0.875,0.5,0.875,1.0,0.625,1.0,1.0,-0.1507247882395205,-0.44917586488230554,0.75,0.5,0.0,0.0,-0.125,0.125
875,baseline_first,0.10082906954930412,0.05046512985878762,0.5,0.125,0.75,1.0,0.5,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
875,Q1_UQ_PQR,0.06928899668449015,0.006379813596460525,0.875,0.375,1.0,1.0,0.375,0.75,1.0,-0.03154007286481397,-0.8735797645956203,0.375,0.25,0.25,0.0,-0.125,0.0
875,Q2_RFR,0.06066706373614225,0.005188914665657488,0.875,0.375,1.0,1.0,0.375,0.75,1.0,-0.04016200581316187,-0.8971782163213055,0.375,0.25,0.25,0.0,-0.125,0.0
875,Q4_CPRC,0.06928899668449015,0.006379813596460525,0.875,0.375,1.0,1.0,0.375,0.75,1.0,-0.03154007286481397,-0.8735797645956203,0.375,0.25,0.25,0.0,-0.125,0.0
875,Q6_NS_SETRANK_PROXY,0.07602387832895394,0.010043387096505398,0.75,0.375,1.0,1.0,0.375,0.875,1.0,-0.024805191220350187,-0.8009836272172691,0.25,0.25,0.25,0.0,-0.125,0.125
876,baseline_first,0.10874265874088504,0.020118914200649037,0.625,0.125,1.0,1.0,0.25,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
876,Q1_UQ_PQR,0.0623972792645627,0.014643363824131426,0.875,0.375,0.75,1.0,0.5,1.0,1.0,-0.04634537947632234,-0.27215933831762007,0.25,0.25,-0.25,0.0,0.25,0.25
876,Q2_RFR,0.07033807629496755,0.01236873762528755,0.75,0.125,0.875,1.0,0.125,0.625,1.0,-0.03840458244591749,-0.3852184316741838,0.125,0.0,-0.125,0.0,-0.125,-0.125
876,Q4_CPRC,0.05537191791826619,0.014487844863073002,0.875,0.25,0.75,1.0,0.375,0.875,1.0,-0.05337074082261885,-0.2798893261046055,0.25,0.125,-0.25,0.0,0.125,0.125
876,Q6_NS_SETRANK_PROXY,0.07394221535571474,0.014505986533956752,0.875,0.5,0.75,1.0,0.625,1.0,1.0,-0.0348004433851703,-0.27898760393894473,0.25,0.375,-0.25,0.0,0.375,0.25
877,baseline_first,0.12209391803214095,0.049239967951148905,0.375,0.125,1.0,1.0,0.375,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
