method,seed,pool_id,candidate_seed,energy_ev,energy_per_atom_ev,maximum_force_ev_ang,pre_relax_max_force_ev_ang,converged,relax_elapsed_seconds,steps,formula,chemical_system,energy_above_hull_per_atom,rmsd_from_relaxation,novel_unique_stable,stable,comp_validity,structure_comp_validity,structure_validity,novel,novel_unique,unique,is_unique,is_novel,is_explored,energy_above_hull,self_consistent_energy_above_hull
Q3_E3_PCR,49,49,32049,-27.164459228515625,-6.791114807128906,0.04801280423998833,0.05420033418429314,True,0.11458703607786447,4,FeCuRh2,Cu-Fe-Rh,0.06584455133117117,0.0025612598418692845,False,True,True,True,True,False,False,True,True,False,True,0.06584455133117117,0.06584455133117117
Q3_E3_PCR,50,50,32050,-145.4267578125,-7.271337890625,0.05054187774658203,0.33462457426339776,True,6.5450449420604855,229,CaMn7CuO11,Ca-Cu-Mn-O,0.20085196724650345,0.10105630870538282,False,False,True,True,True,True,True,True,True,True,True,0.20085196724650345,0.20085196724650345
Q3_E3_PCR,51,51,32051,-29.528480529785156,-7.382120132446289,0.008140737190842628,0.01807579444083858,True,0.5058786669978872,17,PrEu2Dy,Dy-Eu-Pr,0.1270004226195116,0.0013751402335178784,False,False,True,True,True,False,False,True,True,False,True,0.1270004226195116,0.1270004226195116
Q3_E3_PCR,52,52,32052,-131.25643920898438,-8.750429280598958,0.05079453065991402,0.19096386782953303,True,2.3367888620123267,82,Eu4Fe3O8,Eu-Fe-O,0.11450260790302558,0.06907389536343511,False,False,False,False,True,True,True,True,True,True,True,0.11450260790302558,0.11450260790302558
Q3_E3_PCR,53,53,32053,-88.19612121582031,-11.024515151977539,0.04815342277288437,0.5843248270280824,True,1.2749342930037528,43,Gd3Mn(CN)2,C-Gd-Mn-N,0.7938783740632704,0.1303249125796482,False,False,True,True,True,True,True,True,True,True,False,0.7938783740632704,0.7938783740632704
Q3_E3_PCR,54,54,32054,-86.56922912597656,-7.214102427164714,0.035072579979896545,0.18356163176295,True,1.3129328748909757,49,Eu7MgTl4,Eu-Mg-Tl,0.035718321910664486,0.06601208758851071,True,True,True,True,True,True,True,True,True,True,True,0.035718321910664486,0.035718321910664486
Q3_E3_PCR,55,55,32055,-65.67562103271484,-8.209452629089355,0.026217050850391388,0.03307787084036221,True,0.4405355170601979,14,Fe3Rh,Fe-Rh,0.02661915808899451,0.003206486983037923,False,True,True,True,True,False,False,True,True,False,True,0.02661915808899451,0.0
Q3_E3_PCR,56,56,32056,-71.73573303222656,-6.52143027565696,0.04936225339770317,0.48238187761676177,True,1.7223314439179376,54,EuMn2F8,Eu-F-Mn,0.132454095324813,0.05377750607744699,False,False,True,True,True,True,True,True,True,True,True,0.132454095324813,0.132454095324813
Q3_E3_PCR,57,57,32057,-59.88605499267578,-6.654006110297309,0.04670856520533562,0.7352911981415414,True,1.4606466540135443,54,K2Eu3Sb3O,Eu-K-O-Sb,0.1928214361618803,0.08511940629342513,False,False,True,True,True,True,True,True,True,True,False,0.1928214361618803,0.1928214361618803
Q3_E3_PCR,58,58,32058,-69.74131774902344,-7.749035305447048,0.04564099758863449,0.19551207747882213,True,0.4763073780341074,18,Fe6Si2Pt,Fe-Pt-Si,0.12466495987933612,0.030677182797757382,False,False,False,False,True,True,True,True,True,True,True,0.12466495987933612,0.12466495987933612
Q3_E3_PCR,59,59,32059,-173.4579620361328,-8.672898101806641,0.04493384435772896,0.43816281175494776,True,2.7427787869237363,107,Eu4MnFe2WO12,Eu-Fe-Mn-O-W,0.09523620533392219,0.0506364864376241,True,True,True,True,True,True,True,True,True,True,False,0.09523620533392219,0.09523620533392219
Q3_E3_PCR,60,60,32060,-93.41656494140625,-8.492414994673295,0.03912012651562691,0.6988578217428647,True,1.044795194058679,34,SrEu3O7,Eu-O-Sr,0.10487339897834858,0.03763151583668112,False,False,True,True,True,True,True,True,True,True,True,0.10487339897834858,0.10487339897834858
Q3_E3_PCR,61,61,32061,-34.931976318359375,-8.732994079589844,0.025772908702492714,0.024612077155441194,True,0.22703491197898984,8,Eu3Tm,Eu-Tm,0.1225050684977873,0.0022125725868333023,False,False,True,True,True,False,False,True,True,False,True,0.1225050684977873,0.1225050684977873
