method,seed,split,input_path,energy_above_hull_per_atom,rmsd_from_relaxation,novel_unique_stable,stable,comp_validity,structure_validity,novel,novel_unique,unique,converged,num_atoms,volume_ang3,volume_per_atom,mass_density_amu_ang3,minimum_distance_angstrom,atomic_number_mean,atomic_number_std,atomic_number_min,atomic_number_max,cell_a,cell_b,cell_c,cell_alpha,cell_beta,cell_gamma,cell_condition,chgnet_energy_per_atom_ev,chgnet_force_rms_ev_ang,chgnet_max_force_ev_ang,chgnet_force_mean_ev_ang,chgnet_stress_rms_gpa,chgnet_stress_max_abs_gpa,chgnet_mag_density,chgnet_magmom_abs_mean,chgnet_magmom_abs_max,element_fraction_z001,element_fraction_z002,element_fraction_z003,element_fraction_z004,element_fraction_z005,element_fraction_z006,element_fraction_z007,element_fraction_z008,element_fraction_z009,element_fraction_z010,element_fraction_z011,element_fraction_z012,element_fraction_z013,element_fraction_z014,element_fraction_z015,element_fraction_z016,element_fraction_z017,element_fraction_z018,element_fraction_z019,element_fraction_z020,element_fraction_z021,element_fraction_z022,element_fraction_z023,element_fraction_z024,element_fraction_z025,element_fraction_z026,element_fraction_z027,element_fraction_z028,element_fraction_z029,element_fraction_z030,element_fraction_z031,element_fraction_z032,element_fraction_z033,element_fraction_z034,element_fraction_z035,element_fraction_z036,element_fraction_z037,element_fraction_z038,element_fraction_z039,element_fraction_z040,element_fraction_z041,element_fraction_z042,element_fraction_z043,element_fraction_z044,element_fraction_z045,element_fraction_z046,element_fraction_z047,element_fraction_z048,element_fraction_z049,element_fraction_z050,element_fraction_z051,element_fraction_z052,element_fraction_z053,element_fraction_z054,element_fraction_z055,element_fraction_z056,element_fraction_z057,element_fraction_z058,element_fraction_z059,element_fraction_z060,element_fraction_z061,element_fraction_z062,element_fraction_z063,element_fraction_z064,element_fraction_z065,element_fraction_z066,element_fraction_z067,element_fraction_z068,element_fraction_z069,element_fraction_z070,element_fraction_z071,element_fraction_z072,element_fraction_z073,element_fraction_z074,element_fraction_z075,element_fraction_z076,element_fraction_z077,element_fraction_z078,element_fraction_z079,element_fraction_z080,element_fraction_z081,element_fraction_z082,element_fraction_z083,element_fraction_z084,element_fraction_z085,element_fraction_z086,element_fraction_z087,element_fraction_z088,element_fraction_z089,element_fraction_z090,element_fraction_z091,element_fraction_z092,element_fraction_z093,element_fraction_z094
C0,20025,train,/data/dxl/results/formal_256/generation/C0/20025/generated_crystals.extxyz,0.2356333728898345,0.0563009543221321,False,False,True,True,True,True,True,True,20.0,179.82568753801755,8.991284376900877,4.40344764333289,1.8093133670879775,18.45,10.322184846242582,1.0,26.0,5.906835650490863,5.911472303494459,5.905912399291992,71.13256721888148,72.32705710936229,70.89165329166924,1.5657608109467411,-7.762497425079346,0.1931560666645185,0.5202308627668254,0.27958286099516794,1.0574965292029794,2.3944954872131348,0.13382451031373963,1.2032542288303376,2.3615517616271973,0.05,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G3,20025,train,/data/dxl/results/formal_256/generation/G3/20025/generated_crystals.extxyz,0.2339798524311334,0.0534722532013238,False,False,True,True,True,True,True,True,20.0,223.4840858042363,11.174204290211815,4.413205013908442,1.9996336883233001,22.9,7.126710321038733,5.0,32.0,5.14465963524843,7.06298803950177,6.629016876220703,81.15057010635226,71.87315054140225,78.88053760432683,1.675593748247566,-7.938777923583984,0.1408348618664216,0.36791679423543344,0.22727717098597697,1.9615774759026683,3.828016996383667,0.14094292642378436,1.5749250531196595,2.4821877479553223,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.65,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,20026,train,/data/dxl/results/formal_256/generation/A0/20026/generated_crystals.extxyz,0.3653252699582285,0.2388735255149214,False,False,True,True,True,True,True,True,14.0,179.84816637994174,12.846297598567267,1.6718157657766017,1.6294023253370504,10.357142857142858,7.157485021761115,3.0,26.0,5.454856179923335,5.702368167298619,6.0458574295043945,93.29242015325067,73.33658626388488,91.6981787087982,1.374478296052715,-7.2263102531433105,0.339709499327941,1.1303574792771947,0.4865352859801034,1.1419245170842935,2.922109365463257,0.04129179143462291,0.5304466411471367,3.6432571411132812,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0,20026,train,/data/dxl/results/formal_256/generation/C0/20026/generated_crystals.extxyz,0.1799265420256981,0.3182632512776238,False,False,True,True,True,True,True,True,14.0,162.6027368005127,11.614481200036622,1.940370317278726,1.5209955906278443,10.857142857142858,6.978099852468463,3.0,26.0,5.633963989560201,5.335871746671838,5.891543388366699,91.92332246379947,81.38246208182079,68.87162339008157,1.5293933620452227,-7.481113910675049,0.13176241145461448,0.5276606307651698,0.19517024285756004,0.36223678849040214,0.5277179479598999,0.048348440139414965,0.5615420490503311,3.901589870452881,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G3,20026,train,/data/dxl/results/formal_256/generation/G3/20026/generated_crystals.extxyz,0.3154880409749703,0.4502283999896705,False,False,True,True,True,True,True,False,14.0,167.63851474747096,11.974179624819355,2.4343892796816653,1.845542972473279,13.785714285714286,9.267289412833964,3.0,26.0,3.1874127744086147,5.357280995185533,10.075265884399414,79.86495204434729,82.65775394151676,85.19004723624475,3.2212894425518765,-7.217419147491455,0.12585150151058405,0.4549873293638496,0.19287306331085255,0.5483379658924437,1.052177906036377,0.12044687128741778,1.4422524720430374,4.298857688903809,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.42857142857142855,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,20027,train,/data/dxl/results/formal_256/generation/A0/20027/generated_crystals.extxyz,0.0026293965215833,0.003198864421694,True,True,True,True,True,True,True,True,9.0,254.47018054147634,28.27446450460848,2.595121356045739,2.9906535887667633,32.333333333333336,21.82251640444388,14.0,63.0,4.6646781315688015,7.929623212540741,7.941954135894775,119.97607239071412,89.99300156082313,90.00782990122431,2.083349217875796,-6.314568519592285,0.019882759669842414,0.060520436526008,0.029621575823533988,0.26587144782969496,0.5814072489738464,0.0812297960515857,2.296728985177146,6.878795146942139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0,20027,train,/data/dxl/results/formal_256/generation/C0/20027/generated_crystals.extxyz,0.3493699732406785,0.0021776648589467,False,False,True,True,True,True,True,True,9.0,121.11606876279642,13.457340973644046,5.518154369003885,2.0651731968747775,32.55555555555556,17.632741711002108,5.0,63.0,5.553795935615956,5.553971476938836,5.550380706787109,60.00557600306442,60.03890039559213,60.016634114139706,1.9997189390458394,-7.631033897399902,0.04578410644961721,0.1031137428563252,0.06787615301466511,0.5422698761133751,0.966513991355896,0.16512663619763066,2.2221654471423893,6.6863274574279785,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G3,20027,train,/data/dxl/results/formal_256/generation/G3/20027/generated_crystals.extxyz,0.0237072393745254,0.0230684170764772,True,True,True,True,True,True,True,True,9.0,261.99576964820204,29.11064107202245,3.5857029342933395,2.421946736251075,44.333333333333336,21.176506899024787,7.0,63.0,7.172873793173228,7.172049414764545,7.196418762207031,120.06148840849995,120.07994723866834,89.65811739856046,2.4113517763562617,-7.568790912628174,0.05809285623507419,0.13321280919779935,0.08395113365419145,0.19967334670711026,0.35070350766181946,0.10436375087985851,3.038095692793528,6.8202362060546875,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,20028,train,/data/dxl/results/formal_256/generation/A0/20028/generated_crystals.extxyz,0.2191532244699843,0.0286892802370222,False,False,True,True,True,True,True,True,20.0,246.24488026528934,12.312244013264467,4.3037239956350275,1.8314170542869952,23.1,21.810318658836696,8.0,64.0,5.356495571343658,5.815325705285833,8.992886543273926,99.575852512062,88.77642866900014,116.73216775051431,2.2286478188416816,-9.576763153076172,0.11433398460645214,0.4845661674189844,0.1627557634287617,0.5019965558448104,1.394431471824646,0.15196071642904657,1.870977421104908,6.974541664123535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0,20028,train,/data/dxl/results/formal_256/generation/C0/20028/generated_crystals.extxyz,0.1760947998455613,0.0651672303188739,False,False,True,True,True,True,True,True,20.0,282.1062397535337,14.105311987676686,3.95816176549499,1.9365843502609108,24.3,23.106492594074076,8.0,63.0,5.2583065560587645,7.081097535436789,7.80964469909668,103.05958396626224,94.62489437497047,86.66471179629333,1.5969632112282173,-9.595067024230957,0.1086928037275047,0.3201588348546836,0.17704631598717704,0.17574826958384093,0.418584406375885,0.1562081130514963,2.203364169597626,6.479910373687744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G3,20028,train,/data/dxl/results/formal_256/generation/G3/20028/generated_crystals.extxyz,0.2959886999254131,0.171529514371145,False,False,True,True,True,True,True,False,20.0,224.55050905075007,11.227525452537503,2.8284067521595255,1.8912116106323649,15.0,8.579044235810887,8.0,26.0,5.0376336007737565,5.569407403598554,9.367463111877441,73.9410803550878,75.19503309072357,64.17357378196442,2.4552571792869653,-8.207235336303711,0.13719592798931232,0.48192501699423795,0.21387990342852742,0.4864381457086187,1.0652893781661987,0.1598527316247179,1.7947506129741668,4.4390153884887695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,20029,train,/data/dxl/results/formal_256/generation/A0/20029/generated_crystals.extxyz,0.4983076298651152,0.0013679541920872,False,False,True,True,True,True,True,True,5.0,161.40139293894228,32.28027858778846,4.670848784342223,2.7163746622102725,62.4,10.461357464497615,45.0,78.0,5.445029739711472,5.443430387435503,5.445470809936523,89.91378502837831,90.00223597626744,89.90528826835232,1.0022608644310225,-9.058762550354004,0.0118968954458518,0.03794343163079107,0.017773392084283475,0.9203478112774615,1.5995994806289673,0.12688000917884434,4.095722043514252,6.812775611877441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0,20029,train,/data/dxl/results/formal_256/generation/C0/20029/generated_crystals.extxyz,0.1149553870731008,0.0017487226333061,False,False,True,True,False,False,True,True,5.0,196.86477667865302,39.3729553357306,2.9552634000630036,2.904733048278633,49.0,20.23857702507763,11.0,63.0,5.818523513301979,5.816952486364439,5.8164896965026855,89.91463196956397,89.98904688083263,89.89246117307255,1.002428281648262,-8.026237487792969,0.0014023081781350702,0.0039932087710460255,0.002151141023096015,0.3924834196473593,0.6825114488601685,0.10550256991965427,4.153947973251343,6.91999626159668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G3,20029,train,/data/dxl/results/formal_256/generation/G3/20029/generated_crystals.extxyz,0.0351684992636975,0.005794710406682,False,True,True,True,False,False,True,True,5.0,101.8162441070044,20.36324882140088,4.85133589764798,2.4761009659939788,42.8,16.557777628655362,28.0,63.0,4.180953976574482,5.674196355763627,5.673959732055664,56.36427324398797,68.38239818268315,68.39155698524031,2.0169536750241805,-7.758745193481445,0.057889433805436256,0.16106702442835252,0.06944176607826452,0.5963103797993651,1.1549593210220337,0.13385408439136853,2.725704026222229,6.790482997894287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,20030,train,/data/dxl/results/formal_256/generation/A0/20030/generated_crystals.extxyz,0.0514883956999154,0.0051634933254321,True,True,True,True,True,True,True,True,12.0,147.89579036656687,12.324649197213907,4.724576664880905,2.442531736603225,27.0,1.7320508075688772,26.0,30.0,4.820621700501402,4.83323838114901,6.500587463378906,97.60495376477884,97.62239061040576,95.19679991698112,1.4924389722895546,-6.601752758026123,0.08887764132733997,0.21746340378116152,0.14170388060542463,0.6146500214783094,1.303040623664856,0.15528930347919395,1.9138861894607544,2.607269763946533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0,20030,train,/data/dxl/results/formal_256/generation/C0/20030/generated_crystals.extxyz,0.2199011484826565,0.0446284979811628,False,False,True,True,True,True,True,True,12.0,280.2587617366139,23.354896811384492,4.1645299250157946,2.4818321058144113,41.833333333333336,14.98795812940805,30.0,63.0,6.324699963291332,6.273720739240582,7.550504684448242,96.96780622762427,108.36875725120943,81.40228279313209,1.4928513729440378,-6.147768974304199,0.1076120651488785,0.28250747800298487,0.1763719046682708,0.395514154445611,0.7801653146743774,0.09779903226874716,2.284086306889852,6.835886478424072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G3,20030,train,/data/dxl/results/formal_256/generation/G3/20030/generated_crystals.extxyz,0.1295344958006801,0.0148715603218321,False,False,True,True,True,True,True,True,12.0,158.79886972958138,13.233239144131781,4.8634690871236845,2.3281496964149233,29.166666666666668,10.807661891248983,25.0,65.0,4.86641193603054,4.865339955938652,8.239303588867188,72.8121848215628,72.80434573269277,59.999168526545574,2.517021264750276,-8.115089416503906,0.035016535308827014,0.1121581456304542,0.053769468568413255,0.2623185273479766,0.521661639213562,0.16361615617981107,2.165171722571055,3.496459484100342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A0,20031,train,/data/dxl/results/formal_256/generation/A0/20031/generated_crystals.extxyz,0.0834091571104451,0.0028212720980405,True,True,False,True,True,True,True,True,5.0,142.97115528345984,28.594231056691967,3.20279988709705,2.404207063508211,38.2,30.373672810511408,1.0,63.0,3.9569046023934726,3.961235490267842,9.53822135925293,101.94713080229184,101.91586133600772,90.00198323210876,2.5632550299186887,-7.898810386657715,0.10155577547764731,0.28849667357856346,0.11694029302359261,0.10629039845925224,0.25484851002693176,0.1470889669439972,4.2058959066867825,7.05889368057251,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0,20031,train,/data/dxl/results/formal_256/generation/C0/20031/generated_crystals.extxyz,0.0512308426533518,0.0181060052993119,False,True,True,True,False,False,True,True,5.0,68.07862779616514,13.615725559233027,6.175308075520309,2.6291511171366833,37.4,9.308061022576076,26.0,45.0,2.721965490036351,3.662351164141094,7.201266288757324,104.74135892294677,100.9237505264536,90.0070033316219,2.7506079454022543,-7.7902936935424805,0.05979725917546518,0.15516842604704045,0.08462206143153382,0.16973103613437207,0.37734895944595337,0.09321604541045486,1.2692040920257568,3.0822253227233887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
