trial,baseline_energy_above_hull_per_atom,baseline_rmsd_from_relaxation,baseline_stable,baseline_novel_unique_stable,baseline_comp_validity,baseline_structure_validity,baseline_novel,baseline_unique,baseline_converged,selected_energy_above_hull_per_atom,selected_rmsd_from_relaxation,selected_stable,selected_novel_unique_stable,selected_comp_validity,selected_structure_validity,selected_novel,selected_unique,selected_converged,ehull_change,rmsd_relative_change,stable_change,nus_change,composition_change,structure_change,novel_change,unique_change
94,0.14705499523570226,0.054288406735255236,0.375,0.25,1.0,1.0,0.75,0.75,1.0,0.08663731932233149,0.04832004920420491,0.875,0.5,0.875,1.0,0.625,1.0,1.0,-0.06041767591337077,-0.10993797552681617,0.5,0.25,-0.125,0.0,-0.125,0.25
95,0.1763093726474589,0.053638293934902416,0.25,0.0,0.875,1.0,0.5,0.625,1.0,0.08555439436981113,0.012907386176186149,0.75,0.5,0.75,1.0,0.5,0.875,1.0,-0.09075497827764778,-0.7593624772657559,0.5,0.5,-0.125,0.0,0.0,0.25
96,0.17862550111150294,0.07528003262865932,0.375,0.375,1.0,1.0,0.875,0.875,1.0,0.12946174602558408,0.023823483961086925,0.75,0.625,1.0,1.0,0.875,1.0,1.0,-0.04916375508591886,-0.683535153622964,0.375,0.25,0.0,0.0,0.0,0.125
97,0.1573578685929849,0.05419878528886592,0.375,0.125,0.75,1.0,0.5,0.875,1.0,0.09965627785699102,0.017631473111204873,0.875,0.625,1.0,1.0,0.75,1.0,1.0,-0.057701590735993874,-0.6746887772994625,0.5,0.5,0.25,0.0,0.25,0.125
98,0.18774655973215743,0.03192351152172859,0.125,0.125,1.0,1.0,0.625,0.875,1.0,0.10103000589681828,0.018502285870024924,0.875,0.625,0.75,1.0,0.75,1.0,1.0,-0.08671655383533915,-0.42041821253180667,0.75,0.5,-0.25,0.0,0.125,0.125
99,0.1219574219773742,0.06864008001595395,0.375,0.25,0.75,1.0,0.625,0.875,1.0,0.09854344784442598,0.022374683942469803,0.75,0.375,0.75,1.0,0.625,0.875,1.0,-0.023413974132948226,-0.674028877337129,0.375,0.125,0.0,0.0,0.0,0.0
100,0.16539227534499876,0.044373897411361246,0.375,0.25,0.875,1.0,0.75,1.0,1.0,0.10902602906224809,0.05346249552327768,0.625,0.625,1.0,1.0,0.75,0.75,1.0,-0.056366246282750665,0.20481856771926088,0.25,0.375,0.125,0.0,0.0,-0.25
101,0.14765873969676807,0.057090611679978774,0.5,0.125,1.0,1.0,0.5,0.875,1.0,0.09182791290063048,0.04735145890092554,0.75,0.5,0.75,1.0,0.625,0.875,1.0,-0.055830826796137586,-0.17059114436618794,0.25,0.375,-0.25,0.0,0.125,0.0
102,0.13400448489471056,0.1125509431183074,0.375,0.25,0.75,1.0,0.75,1.0,1.0,0.11611734184003925,0.0569471099046844,0.5,0.375,0.875,1.0,0.75,0.875,1.0,-0.017887143054671317,-0.4940325835846199,0.125,0.125,0.125,0.0,0.0,-0.125
103,0.13054912339701635,0.02916490157477051,0.5,0.125,0.875,1.0,0.375,0.75,1.0,0.10740833954538936,0.04890311294384035,0.75,0.5,0.875,1.0,0.75,0.875,1.0,-0.02314078385162699,0.6767796324793582,0.25,0.375,0.0,0.0,0.375,0.125
104,0.15176949769966153,0.051057178935030645,0.375,0.125,0.875,1.0,0.375,0.875,1.0,0.11556573817663146,0.051746802742601454,0.75,0.5,0.875,1.0,0.75,1.0,1.0,-0.036203759523030066,0.01350689211498235,0.375,0.375,0.0,0.0,0.375,0.125
105,0.15394403852746258,0.05163269866403833,0.5,0.25,0.875,1.0,0.75,0.875,1.0,0.1022906222377555,0.011719865841009525,0.75,0.5,0.875,1.0,0.625,0.875,1.0,-0.051653416289707085,-0.7730146565209016,0.25,0.25,0.0,0.0,-0.125,0.0
106,0.15181150482931566,0.08862774619497976,0.375,0.25,0.875,1.0,0.75,0.875,1.0,0.11307585702902241,0.05089407420457375,0.625,0.375,0.75,1.0,0.625,1.0,1.0,-0.038735647800293246,-0.42575461534802517,0.25,0.125,-0.125,0.0,-0.125,0.125
107,0.09266394067898973,0.0204648384754926,0.625,0.25,1.0,1.0,0.25,0.625,1.0,0.06807009782496862,0.012328799910157262,0.875,0.5,0.75,1.0,0.5,0.875,1.0,-0.02459384285402111,-0.39756182659729,0.25,0.25,-0.25,0.0,0.25,0.25
108,0.1901692724278857,0.06337415432145319,0.375,0.125,0.875,1.0,0.75,0.875,1.0,0.09871694722269314,0.04880322249208264,0.75,0.375,0.75,1.0,0.5,0.875,1.0,-0.09145232520519256,-0.2299191521430377,0.375,0.25,-0.125,0.0,-0.25,0.0
109,0.10727177990124234,0.06266450898198883,0.5,0.125,0.75,1.0,0.375,0.875,1.0,0.1016059036509896,0.055519144660405154,0.625,0.625,0.875,1.0,0.875,0.875,1.0,-0.0056658762502527354,-0.11402569712366872,0.125,0.5,0.125,0.0,0.5,0.0
110,0.17246452084043268,0.06431213319314492,0.375,0.0,0.875,1.0,0.5,1.0,1.0,0.0881997401526505,0.013225120332670736,0.875,0.5,1.0,1.0,0.5,1.0,1.0,-0.08426478068778218,-0.7943604157406426,0.5,0.5,0.125,0.0,0.0,0.0
111,0.1711180901761,0.08151187529076769,0.125,0.0,1.0,1.0,0.5,0.875,1.0,0.08859655974979326,0.022255455896135964,0.875,0.375,0.75,1.0,0.5,1.0,1.0,-0.08252153042630674,-0.7269667049525397,0.75,0.375,-0.25,0.0,0.0,0.125
112,0.09790597311670643,0.03857607781948051,0.5,0.25,1.0,1.0,0.375,0.875,1.0,0.10228747869926921,0.025714515326249875,0.75,0.375,0.75,1.0,0.625,1.0,1.0,0.0043815055825627836,-0.33340772883695513,0.25,0.125,-0.25,0.0,0.25,0.125
113,0.19927659156777594,0.030428689117139765,0.25,0.0,0.875,1.0,0.625,0.75,1.0,0.11250926026899817,0.05039829806106516,0.625,0.5,0.875,1.0,0.75,1.0,1.0,-0.08676733129877777,0.6562756899270099,0.375,0.5,0.0,0.0,0.125,0.25
114,0.16514200135417953,0.04950970218220804,0.25,0.125,0.875,1.0,0.625,0.875,1.0,0.12025965302939629,0.052672656991987546,0.625,0.5,1.0,1.0,0.75,0.875,1.0,-0.044882348324783244,0.06388555516127004,0.375,0.375,0.125,0.0,0.125,0.0
115,0.15309534858386603,0.05329505176790221,0.25,0.125,0.75,1.0,0.5,0.75,1.0,0.1037476835243078,0.0206979973838388,0.75,0.5,0.75,1.0,0.75,1.0,1.0,-0.04934766505955823,-0.6116337878049591,0.5,0.375,0.0,0.0,0.25,0.25
116,0.14042519249084628,0.056966463772098054,0.375,0.125,0.875,1.0,0.5,0.875,1.0,0.11310197989204857,0.0494711318176778,0.625,0.5,1.0,1.0,0.75,0.75,1.0,-0.02732321259879772,-0.13157446430949848,0.25,0.375,0.125,0.0,0.25,-0.125
117,0.17875823669662513,0.05575820189885426,0.125,0.0,0.875,1.0,0.375,0.75,1.0,0.09692670428597944,0.0148257058436955,0.75,0.625,1.0,1.0,0.75,0.875,1.0,-0.0818315324106457,-0.7341071745715648,0.625,0.625,0.125,0.0,0.375,0.125
118,0.08201954270868746,0.01769971380296156,0.75,0.375,0.875,1.0,0.5,1.0,1.0,0.12400780311169352,0.018528706359522324,0.625,0.5,0.875,1.0,0.75,0.875,1.0,0.04198826040300606,0.046836494973272025,-0.125,0.125,0.0,0.0,0.25,-0.125
119,0.16345880164332777,0.1013777442903305,0.25,0.125,0.875,1.0,0.75,0.75,1.0,0.095812415587678,0.018591129410336076,0.875,0.5,0.75,1.0,0.625,1.0,1.0,-0.06764638605564977,-0.8166152784274436,0.625,0.375,-0.125,0.0,-0.125,0.25
120,0.1437615546374978,0.0886865660584851,0.5,0.25,0.875,1.0,0.75,0.875,1.0,0.09708715198309256,0.048037970850508885,0.75,0.625,1.0,1.0,0.75,1.0,1.0,-0.04667440265440523,-0.45833993821758934,0.25,0.375,0.125,0.0,0.0,0.125
121,0.12322021575763303,0.059148278266070616,0.625,0.25,0.875,1.0,0.5,0.875,1.0,0.07981503500551121,0.03967011269723702,0.75,0.375,0.875,1.0,0.5,0.875,1.0,-0.043405180752121825,-0.32931077860311797,0.125,0.125,0.0,0.0,0.0,0.0
122,0.12337932553148553,0.05031188834670758,0.5,0.125,0.875,1.0,0.375,0.75,1.0,0.09435680797749596,0.017270582589339972,0.875,0.375,0.75,1.0,0.5,1.0,1.0,-0.029022517553989574,-0.656729589032208,0.375,0.25,-0.125,0.0,0.125,0.25
123,0.19717439109131774,0.04153032516023064,0.125,0.0,0.875,1.0,0.5,0.875,1.0,0.11711034695117303,0.02319783814643505,0.75,0.625,1.0,1.0,0.75,0.875,1.0,-0.0800640441401447,-0.4414241146214465,0.625,0.625,0.125,0.0,0.25,0.0
124,0.18792729751266501,0.057781417634542906,0.25,0.125,0.875,1.0,0.625,0.875,1.0,0.11743330587390538,0.051445326747668094,0.625,0.5,1.0,1.0,0.75,0.875,1.0,-0.07049399163875963,-0.109656203434631,0.375,0.375,0.125,0.0,0.125,0.0
125,0.22028184417662056,0.07615407660969449,0.0,0.0,0.875,1.0,0.75,0.875,1.0,0.10914976727371459,0.0533000233956273,0.625,0.375,0.875,1.0,0.5,0.875,1.0,-0.11113207690290597,-0.300102820906082,0.625,0.375,0.0,0.0,-0.25,0.0
126,0.16630109877476393,0.028514968804091233,0.375,0.125,1.0,1.0,0.5,0.75,1.0,0.0810474516099023,0.045728342181349274,0.75,0.5,0.875,1.0,0.625,1.0,1.0,-0.08525364716486163,0.6036609577068281,0.375,0.375,-0.125,0.0,0.125,0.25
127,0.12972220888845504,0.07201100972148518,0.5,0.25,0.5,1.0,0.75,0.875,1.0,0.10017369127872028,0.015103503423162624,0.75,0.5,0.875,1.0,0.625,0.875,1.0,-0.02954851760973476,-0.7902611908709795,0.25,0.25,0.375,0.0,-0.125,0.0
128,0.18276287230193475,0.02732811994929906,0.25,0.0,0.875,1.0,0.5,0.5,1.0,0.07877436347593943,0.0419145896875871,0.875,0.375,0.75,1.0,0.5,1.0,1.0,-0.10398850882599532,0.5337531365256676,0.625,0.375,-0.125,0.0,0.0,0.5
129,0.19318572568271558,0.1162314827434201,0.125,0.0,0.625,1.0,0.75,0.75,1.0,0.08439473395637362,0.012982462258534349,0.75,0.625,1.0,1.0,0.625,0.875,1.0,-0.10879099172634196,-0.8883051136223306,0.625,0.625,0.375,0.0,-0.125,0.125
130,0.19250737080895128,0.035403904944421596,0.125,0.0,0.875,1.0,0.5,0.625,1.0,0.09668023749496255,0.04611304126294533,0.75,0.5,1.0,1.0,0.625,0.875,1.0,-0.09582713331398873,0.30248460827514223,0.625,0.5,0.125,0.0,0.125,0.25
131,0.1084148397038368,0.012101203213074676,0.75,0.375,1.0,1.0,0.5,1.0,1.0,0.11739235983822799,0.053331968362469534,0.75,0.5,0.875,1.0,0.75,1.0,1.0,0.008977520134391195,3.4071624468587816,0.0,0.125,-0.125,0.0,0.25,0.0
132,0.14086652474204325,0.07552675233154622,0.25,0.0,0.875,1.0,0.375,0.75,1.0,0.1035853715104334,0.055103866319523256,0.5,0.375,0.875,1.0,0.625,0.875,1.0,-0.037281153231609854,-0.2704059870384852,0.25,0.375,0.0,0.0,0.25,0.125
133,0.13339849176649005,0.0270179524889057,0.5,0.25,0.625,1.0,0.625,1.0,1.0,0.10093754215526693,0.040508764158576356,0.625,0.5,0.875,1.0,0.625,0.875,1.0,-0.03246094961122312,0.49932768499797864,0.125,0.25,0.25,0.0,0.0,-0.125
134,0.1029005663789488,0.053747221409560966,0.625,0.375,0.75,1.0,0.625,0.875,1.0,0.09045359509117376,0.020316708643699326,0.875,0.625,0.875,1.0,0.625,0.875,1.0,-0.012446971287775041,-0.6219951820600491,0.25,0.25,0.125,0.0,0.0,0.0
135,0.1402082125203693,0.03621691123512444,0.625,0.125,0.875,1.0,0.5,1.0,1.0,0.12760214075999915,0.051577436139362304,0.5,0.375,0.875,1.0,0.625,0.875,1.0,-0.012606071760370152,0.4241257572882329,-0.125,0.25,0.0,0.0,0.125,-0.125
136,0.1475062953981727,0.0506050517632893,0.5,0.125,1.0,1.0,0.5,1.0,1.0,0.08903447768733672,0.04682041010980097,0.75,0.625,1.0,1.0,0.75,1.0,1.0,-0.05847181771083598,-0.07478782298635733,0.25,0.5,0.0,0.0,0.25,0.0
137,0.14498927987658292,0.10376667713077413,0.5,0.375,0.875,1.0,0.875,1.0,1.0,0.10235835678271829,0.015340615038660138,0.75,0.625,0.875,1.0,0.75,0.875,1.0,-0.042630923093864626,-0.8521624141502883,0.25,0.25,0.0,0.0,-0.125,-0.125
138,0.1627316811274216,0.0558149759522364,0.25,0.0,0.5,1.0,0.625,0.875,1.0,0.08152744076520532,0.013641773629016349,0.875,0.625,0.875,1.0,0.625,1.0,1.0,-0.08120424036221627,-0.7555893665404374,0.625,0.625,0.375,0.0,0.0,0.125
139,0.13427484401948006,0.020901731031055408,0.375,0.125,0.875,1.0,0.375,0.75,1.0,0.10877308878244792,0.051618631478253026,0.75,0.625,1.0,1.0,0.875,1.0,1.0,-0.025501755237032145,1.4695864376763348,0.375,0.5,0.125,0.0,0.5,0.25
140,0.17705373623099285,0.060035799160793754,0.375,0.125,0.625,1.0,0.625,0.875,1.0,0.09440962301665475,0.017570400951995285,0.875,0.5,0.875,1.0,0.625,1.0,1.0,-0.08264411321433811,-0.7073346037264114,0.5,0.375,0.25,0.0,0.0,0.125
141,0.15976228158301592,0.07839176769555573,0.125,0.0,0.75,1.0,0.375,0.75,1.0,0.0720693120058584,0.011925922383381112,0.875,0.5,0.875,1.0,0.5,1.0,1.0,-0.08769296957715753,-0.8478676685835568,0.75,0.5,0.125,0.0,0.125,0.25
142,0.13814169081450217,0.040750856409904515,0.625,0.375,1.0,1.0,0.625,0.75,1.0,0.10218201240512444,0.04891288244745187,0.75,0.5,0.875,1.0,0.75,0.875,1.0,-0.035959678409377735,0.2002909081332478,0.125,0.125,-0.125,0.0,0.125,0.125
143,0.11308951955108454,0.026461582919255065,0.625,0.125,0.625,1.0,0.375,0.875,1.0,0.1215845278344549,0.018662496984147188,0.625,0.375,0.875,1.0,0.5,0.875,1.0,0.008495008283370367,-0.29473240353406016,0.0,0.25,0.25,0.0,0.125,0.0
144,0.21096353723223002,0.06817939584736746,0.125,0.0,0.875,1.0,0.75,0.875,1.0,0.13787236652651796,0.05743902354382493,0.5,0.375,0.875,1.0,0.625,0.875,1.0,-0.07309117070571206,-0.15753105714792337,0.375,0.375,0.0,0.0,-0.125,0.0
145,0.11558705824602275,0.05175903126119505,0.375,0.125,0.75,1.0,0.5,0.75,1.0,0.0898068940488575,0.046603939643508466,0.75,0.5,0.875,1.0,0.625,1.0,1.0,-0.02578016419716525,-0.09959791541831797,0.375,0.375,0.125,0.0,0.125,0.25
146,0.1423721817973438,0.08768512653455474,0.25,0.125,0.875,1.0,0.5,0.5,1.0,0.1218621438779674,0.061059689563384624,0.625,0.5,0.75,1.0,0.875,1.0,1.0,-0.02051003791937639,-0.3036482699340991,0.375,0.375,-0.125,0.0,0.375,0.5
147,0.1598414547439329,0.04198999554126672,0.375,0.25,0.75,1.0,0.75,0.875,1.0,0.09491252150825341,0.014649477102973436,0.875,0.625,1.0,1.0,0.75,0.875,1.0,-0.0649289332356795,-0.6511198223734914,0.5,0.375,0.25,0.0,0.0,0.0
148,0.09661449450284594,0.05608370712811424,0.625,0.125,0.875,1.0,0.375,0.75,1.0,0.0985931808978025,0.05676955500231934,0.75,0.625,0.875,1.0,0.875,1.0,1.0,0.001978686394956561,0.012229003917989756,0.125,0.5,0.0,0.0,0.5,0.25
149,0.09525825468280598,0.07313789506415863,0.5,0.125,0.625,1.0,0.5,0.875,1.0,0.09401752034984531,0.016633441536575252,0.875,0.625,1.0,1.0,0.75,1.0,1.0,-0.0012407343329606663,-0.7725742377192573,0.375,0.5,0.375,0.0,0.25,0.125
150,0.13586353284608782,0.06983648863804183,0.25,0.0,0.625,1.0,0.375,1.0,1.0,0.1187550777910566,0.051598657562010264,0.625,0.375,1.0,1.0,0.625,1.0,1.0,-0.017108455055031224,-0.2611504591898529,0.375,0.375,0.375,0.0,0.25,0.0
151,0.13390325639387524,0.051042130135642474,0.625,0.25,0.75,1.0,0.5,1.0,1.0,0.09921086388612185,0.04596278983110719,0.625,0.375,0.875,1.0,0.5,0.875,1.0,-0.03469239250775338,-0.09951270237031917,0.0,0.125,0.125,0.0,0.0,-0.125
152,0.12606633802317277,0.025179884918435362,0.5,0.125,1.0,1.0,0.25,0.75,1.0,0.11033354677712054,0.046337516125666486,0.75,0.375,0.875,1.0,0.625,1.0,1.0,-0.01573279124605223,0.8402592496259045,0.25,0.25,-0.125,0.0,0.375,0.25
153,0.16961627658235043,0.06113516292110652,0.5,0.375,1.0,1.0,0.875,1.0,1.0,0.10755550581836654,0.04873510024326039,0.625,0.375,0.875,1.0,0.5,0.875,1.0,-0.06206077076398389,-0.20283028760139432,0.125,0.0,-0.125,0.0,-0.375,-0.125
154,0.13896900927584374,0.05756774784362316,0.5,0.25,1.0,1.0,0.625,0.875,1.0,0.08393885184008595,0.011304080061989612,0.75,0.5,1.0,1.0,0.5,0.875,1.0,-0.05503015743575779,-0.8036386607880514,0.25,0.25,0.0,0.0,-0.125,0.0
155,0.14148545002100937,0.02729991799781925,0.5,0.25,1.0,1.0,0.625,0.75,1.0,0.11249315911686536,0.04592264589495636,0.625,0.375,0.75,1.0,0.625,1.0,1.0,-0.028992290904144014,0.6821532540363202,0.125,0.125,-0.25,0.0,0.0,0.25
156,0.1879804602731073,0.06727238435701967,0.25,0.125,0.875,1.0,0.75,0.875,1.0,0.12035611496325743,0.05232810541157418,0.625,0.5,0.875,1.0,0.75,1.0,1.0,-0.06762434530984987,-0.2221458193920267,0.375,0.375,0.0,0.0,0.0,0.125
157,0.14117131489068233,0.0643207518986264,0.375,0.125,0.875,1.0,0.5,0.875,1.0,0.1078253671271267,0.04357384925867432,0.75,0.5,0.875,1.0,0.75,0.875,1.0,-0.03334594776355562,-0.3225537952766865,0.375,0.375,0.0,0.0,0.25,0.0
158,0.08365302225121693,0.012348205084368888,0.75,0.375,1.0,1.0,0.5,0.75,1.0,0.1124236939138455,0.04714694423833795,0.75,0.5,1.0,1.0,0.75,1.0,1.0,0.028770671662628575,2.8181212505143303,0.0,0.125,0.0,0.0,0.25,0.25
159,0.1684035232013161,0.07910816208228175,0.25,0.0,0.625,1.0,0.5,0.875,1.0,0.08754714365339085,0.0458723855426976,0.75,0.375,0.75,1.0,0.5,1.0,1.0,-0.08085637954792525,-0.4201308141252865,0.5,0.375,0.125,0.0,0.0,0.125
160,0.12566081804876947,0.04327800886123583,0.375,0.125,1.0,1.0,0.375,0.75,1.0,0.09974167417729682,0.04299785262802209,0.75,0.625,1.0,1.0,0.75,1.0,1.0,-0.02591914387147265,-0.006473408564428684,0.375,0.5,0.0,0.0,0.375,0.25
161,0.18470939353650423,0.04530512318072885,0.25,0.0,1.0,1.0,0.5,0.875,1.0,0.08777661011899868,0.0419520587366776,0.875,0.375,0.75,1.0,0.5,1.0,1.0,-0.09693278341750555,-0.07401071244581725,0.625,0.375,-0.25,0.0,0.0,0.125
162,0.15296276962467653,0.06384264142589105,0.375,0.125,0.75,1.0,0.625,0.75,1.0,0.11014382832775678,0.051525414901576375,0.75,0.5,1.0,1.0,0.75,1.0,1.0,-0.04281894129691975,-0.19293102931232242,0.375,0.375,0.25,0.0,0.125,0.25
163,0.15341246109500078,0.08181121299448603,0.375,0.125,0.75,1.0,0.625,0.875,1.0,0.10320605005821745,0.018320116610886873,0.875,0.5,0.875,1.0,0.625,1.0,1.0,-0.05020641103678333,-0.7760683903791816,0.5,0.375,0.125,0.0,0.0,0.125
164,0.15787838357169987,0.05958214692742521,0.25,0.125,0.75,1.0,0.75,0.875,1.0,0.14419454126024608,0.055621998893773075,0.625,0.5,0.875,1.0,0.875,1.0,1.0,-0.013683842311453781,-0.0664653463809527,0.375,0.375,0.125,0.0,0.125,0.125
165,0.16448699156025892,0.06055692595185382,0.375,0.25,0.875,1.0,0.75,0.875,1.0,0.13843038086614784,0.05551393215177831,0.625,0.5,1.0,1.0,0.875,0.875,1.0,-0.026056610694111082,-0.08327691210886401,0.25,0.25,0.125,0.0,0.125,0.0
166,0.1614236377193563,0.06123890632017362,0.375,0.125,0.875,1.0,0.5,0.875,1.0,0.10615873587107978,0.05412180689375967,0.75,0.625,0.875,1.0,0.75,0.875,1.0,-0.055264901848276524,-0.1162185913184638,0.375,0.5,0.0,0.0,0.25,0.0
167,0.19415327695012863,0.05671006228508717,0.375,0.25,1.0,1.0,0.875,1.0,1.0,0.09321337756456069,0.017222434256760486,0.875,0.625,0.875,1.0,0.75,1.0,1.0,-0.10093989938556794,-0.6963072590154886,0.5,0.375,-0.125,0.0,-0.125,0.0
168,0.12684430919603093,0.06250514305693652,0.375,0.0,0.875,1.0,0.375,0.75,1.0,0.10854577965007435,0.051759996387509166,0.75,0.5,0.875,1.0,0.75,1.0,1.0,-0.01829852954595658,-0.17190820057222334,0.375,0.5,0.0,0.0,0.375,0.25
169,0.10865851294187086,0.025769093017359888,0.5,0.125,0.875,1.0,0.375,0.75,1.0,0.06223102791629061,0.012351880007752,1.0,0.5,0.75,1.0,0.5,1.0,1.0,-0.04642748502558025,-0.5206707508319793,0.5,0.375,-0.125,0.0,0.125,0.25
170,0.1568582775303659,0.048388751532049,0.25,0.0,1.0,1.0,0.5,0.625,1.0,0.12820172112401182,0.022734094484727428,0.75,0.5,0.875,1.0,0.75,1.0,1.0,-0.02865655640635409,-0.5301781144390529,0.5,0.5,-0.125,0.0,0.25,0.375
171,0.13567567998376692,0.03185481195120034,0.625,0.25,0.875,1.0,0.625,1.0,1.0,0.08597556156781655,0.013994261291126924,0.75,0.375,0.75,1.0,0.375,0.875,1.0,-0.04970011841595037,-0.5606861119580522,0.125,0.125,-0.125,0.0,-0.25,-0.125
172,0.1649417917191651,0.027353173323770675,0.5,0.125,0.875,1.0,0.5,0.875,1.0,0.1097788045845926,0.048452060991615066,0.75,0.375,0.875,1.0,0.625,0.875,1.0,-0.05516298713457249,0.7713506370212946,0.25,0.25,0.0,0.0,0.125,0.0
173,0.1515001821638982,0.0317699261648431,0.375,0.125,0.875,1.0,0.5,0.5,1.0,0.10160590365098962,0.055519144660405154,0.625,0.625,0.875,1.0,0.875,0.875,1.0,-0.04989427851290859,0.7475377302526802,0.25,0.5,0.0,0.0,0.375,0.375
174,0.11907000229577776,0.07439979983682148,0.375,0.25,0.75,1.0,0.625,0.875,1.0,0.12688200866436355,0.049484666360494464,0.625,0.375,0.75,1.0,0.625,0.875,1.0,0.007812006368585797,-0.3348817272488974,0.25,0.125,0.0,0.0,0.0,0.0
175,0.1704198845822718,0.034399644075222405,0.375,0.375,0.75,1.0,1.0,0.875,1.0,0.0942688264200819,0.048450734829972066,0.875,0.625,0.875,1.0,0.75,1.0,1.0,-0.07615105816218991,0.408466166801722,0.5,0.25,0.125,0.0,-0.25,0.125
176,0.13567642586811307,0.025744868545540974,0.5,0.125,0.875,1.0,0.375,0.75,1.0,0.11368588715440849,0.05282923861835431,0.5,0.375,1.0,1.0,0.5,0.75,1.0,-0.021990538713704585,1.0520298452836485,0.0,0.25,0.125,0.0,0.125,0.0
177,0.10027448295786154,0.05155511655850801,0.75,0.375,0.875,1.0,0.625,0.875,1.0,0.07951325798747928,0.013465544888294288,1.0,0.625,0.875,1.0,0.625,1.0,1.0,-0.020761224970382255,-0.7388126380625533,0.25,0.25,0.0,0.0,0.0,0.125
178,0.13427992170070074,0.02430106786876949,0.625,0.25,0.875,1.0,0.5,0.875,1.0,0.0789410976837351,0.013133596671402011,0.75,0.5,0.875,1.0,0.5,0.875,1.0,-0.055338824016965646,-0.45954652106952676,0.125,0.25,0.0,0.0,0.0,0.0
179,0.1528599773745176,0.02882527286144065,0.375,0.25,0.875,1.0,0.625,0.75,1.0,0.1065819945702123,0.04631439451218824,0.625,0.375,1.0,1.0,0.5,0.75,1.0,-0.0462779828043053,0.606728745806346,0.25,0.125,0.125,0.0,-0.125,0.0
180,0.15589367251922476,0.0886752682690938,0.25,0.0,0.875,1.0,0.5,0.625,1.0,0.09298606843218711,0.017363799166016623,0.875,0.5,0.75,1.0,0.625,1.0,1.0,-0.06290760408703765,-0.8041866745378827,0.625,0.5,-0.125,0.0,0.125,0.375
181,0.15795575271479184,0.044416789699271576,0.25,0.125,0.875,1.0,0.625,0.625,1.0,0.11184195499047628,0.048381742341318305,0.625,0.375,0.875,1.0,0.625,0.75,1.0,-0.046113797724315564,0.08926697919619686,0.375,0.25,0.0,0.0,0.0,0.125
182,0.14543846770407048,0.0585791739676801,0.375,0.125,0.75,1.0,0.625,0.875,1.0,0.07363845451683534,0.012529804186221174,1.0,0.625,0.75,1.0,0.625,1.0,1.0,-0.07180001318723514,-0.7861047990684498,0.625,0.5,0.0,0.0,0.0,0.125
183,0.13598289701176552,0.0713476092093662,0.375,0.25,0.625,1.0,0.75,1.0,1.0,0.10046400808289374,0.030527901071256677,0.875,0.5,0.75,1.0,0.625,1.0,1.0,-0.035518888928871784,-0.5721244003891708,0.5,0.25,0.125,0.0,-0.125,0.0
184,0.1359575987747465,0.0419051650070116,0.5,0.25,1.0,1.0,0.625,0.875,1.0,0.10207019464560116,0.017851002277283173,0.875,0.625,1.0,1.0,0.75,1.0,1.0,-0.03388740412914534,-0.5740142706920177,0.375,0.375,0.0,0.0,0.125,0.125
185,0.15439521305250745,0.08662306052366561,0.25,0.0,0.5,1.0,0.625,1.0,1.0,0.09126131614060626,0.046855682757416944,0.75,0.625,0.875,1.0,0.75,0.875,1.0,-0.06313389691190119,-0.4590853466252688,0.5,0.625,0.375,0.0,0.125,-0.125
186,0.16135683208104187,0.06267187723107577,0.5,0.25,0.875,1.0,0.75,1.0,1.0,0.07702337683987022,0.012612816350266587,0.875,0.5,0.75,1.0,0.5,1.0,1.0,-0.08433345524117165,-0.7987483875141921,0.375,0.25,-0.125,0.0,-0.25,0.0
187,0.13493612989870724,0.06746500031059391,0.375,0.125,0.75,1.0,0.625,0.75,1.0,0.08152744076520532,0.013641773629016349,0.875,0.625,0.875,1.0,0.625,1.0,1.0,-0.05340868913350191,-0.7977948037321182,0.5,0.5,0.125,0.0,0.0,0.25
188,0.12349254998797461,0.10112491932461463,0.375,0.0,0.625,1.0,0.5,0.875,1.0,0.10977210255863053,0.018778715201616038,0.75,0.625,1.0,1.0,0.75,0.875,1.0,-0.013720447429344085,-0.8143018028886067,0.375,0.625,0.375,0.0,0.25,0.0
189,0.19588229356570036,0.0945645735248341,0.25,0.125,0.625,1.0,0.75,0.75,1.0,0.10009987473627964,0.0467875605085947,0.625,0.625,1.0,1.0,0.75,0.875,1.0,-0.09578241882942072,-0.5052316235920256,0.375,0.5,0.375,0.0,0.0,0.125
190,0.14001009771004574,0.020639660946182727,0.375,0.0,0.75,1.0,0.25,0.875,1.0,0.11115341244302775,0.04883677204362425,0.75,0.5,0.875,1.0,0.625,1.0,1.0,-0.028856685267017998,1.3661615455294838,0.375,0.5,0.125,0.0,0.375,0.125
191,0.19061432820266305,0.08594370265391978,0.25,0.0,1.0,1.0,0.625,0.875,1.0,0.12244950245025515,0.020030859815344998,0.75,0.625,0.875,1.0,0.875,0.875,1.0,-0.0681648257524079,-0.766930453345654,0.5,0.625,-0.125,0.0,0.25,0.0
192,0.13714439930572458,0.07007404834473083,0.625,0.25,0.625,1.0,0.625,1.0,1.0,0.12322340815442573,0.05166879404109218,0.5,0.5,1.0,1.0,0.75,0.875,1.0,-0.013920991151298856,-0.26265435975803186,-0.125,0.25,0.375,0.0,0.125,-0.125
