task_id,config,seed,output_dir,physical_gpu,gpu_slot,workers_per_gpu,start_time_unix,finish_time_unix,elapsed_seconds,model_load_seconds,sampling_seconds,predictor_forward_count,corrector_forward_count,corrector_skipped_count,corrector_calibration_count,corrector_fallback_count,corrector_rescue_count,physical_model_forward_count,corrector_skip_rate,calibration_rate,fallback_rate,rescue_rate,gpu_utilization_mean,gpu_utilization_max,gpu_power_mean,gpu_power_max,peak_gpu_memory_bytes,cpu_utilization,composition_valid,basic_structure_valid,rng_state_hash,initial_atomic_numbers_hash,initial_pos_hash,initial_cell_hash,initial_state_hash,final_structure_hash,extxyz_sha256
G2_seed_14014,G2,14014,/data/dxl/results/budget_aware_gating/development/generation/G2/14014,6,1,4,1784887183.4009924,1784887339.3949637,155.54206818697276,3.298994852229953e-05,155.99393803003477,1000,597,403,49,22,0,1597,0.403,0.049,0.022,0.0,86.63888888888889,92,113.30361111111111,119.42,551550976,96.84443293304244,True,True,bec014bc32c6b60e343c9b7ef62a481721d3b333ffa4f6b8fc75a9e532c271f8,7c0f3c0de6f9593cb69375415525ac4e9f79587073810bc408d46c083409a9eb,c3d3d8d5e244bcd14caa1a4f72b3afab45ce42759037afc5595c6fc4a5a55583,75d772776cb0ab3c8d4d553f838c971675812b263e0aa0d5b55fec327bfd8fd4,0ff27fd7a96d72002439514124aa42a4800c391673caa1b40e16e19c76c64ff4,d851deb7f4a17082b1fcf6e5ca933cf2dcfd597a79295bbe2d94b097c3e192f5,aa29918c85a83561f5af3ac980e30b861984c485aa48c3477aa39e0163af32d0
G2_seed_14015,G2,14015,/data/dxl/results/budget_aware_gating/development/generation/G2/14015,7,1,4,1784887182.8300924,1784887351.1390176,167.99685229401803,4.602898843586445e-05,168.3088780650287,1000,580,420,52,5,0,1580,0.42,0.052,0.005,0.0,86.28571428571429,91,130.28285714285715,137.88,593494016,96.86112893782725,False,True,c4de0c04c2ce55767cc60f6641b0cbe2a4bf3b607e1959bdbb48d5177c95876d,f8c31ab8b1b12a6a00bd5df0d8470ad61994a7325b80508c6e1ee17947fa911b,80748f0fa1914d86863ba77b0121b2aab42c144fabc29dcc545acd2654ce1969,3ff810b0a51f02a9a8c7004b306df0a9493d32bb2fc119a94f23748cf81241bf,11daf688e3638919408d4c683bb212ce275a16a62970e1c2090acdaa9d15805f,e3e071c8917cf316d7ef8abb5ca868fb8ebffa2a3d8f94c6eb80a0c3cf6fbe6b,b21959dbcf55a4b62ef538dc662f4d6a4997fda34f62f456ecac194496802003
G2_seed_14016,G2,14016,/data/dxl/results/budget_aware_gating/development/generation/G2/14016,0,2,4,1784887183.1417203,1784887391.6319222,208.17855307401624,2.6349967811256647e-05,208.4901751790312,1000,580,420,50,3,0,1580,0.42,0.05,0.003,0.0,89.61333333333333,93,161.33533333333335,167.54,721420288,97.63424530034793,False,True,0b073438f33981811d8a68bc32261b7c90f8081f41dc5d700a032d2a1b2883ed,a6e265b21ff0808f721d6dc405155023d5c15521580308c6a248a07db58b7c07,2e2e0022f97adef49925200a54122d90a6f8107c961651c93291f242edbc9e4e,4f64d53ad7aaa4f6604620b2a2738d1ecdc2d273a61a479981115e7a7fb42514,43a6a558c6635712a157539be9b2185d20b5152961dbc1614fd9af180cc61192,92ee0a124f3222d6489e0828576973dd62341aa58c0053e2d2e8936b39b24699,c2a55fe0cfb44bc6a5e21faf0f58479ec2638701f361f6aeb844755e9a0177e9
G2_seed_14017,G2,14017,/data/dxl/results/budget_aware_gating/development/generation/G2/14017,1,2,4,1784887183.0381505,1784887337.566138,151.75645141297719,2.3134984076023102e-05,154.5279647030402,1000,580,420,52,17,0,1580,0.42,0.052,0.017,0.0,83.5,92,128.5836111111111,136.78,551550976,96.87649264802732,True,True,44c4eef37e3a81a0bdbe3f0b0c6709805ed818312352d2d5db100a064a7e3847,7c0f3c0de6f9593cb69375415525ac4e9f79587073810bc408d46c083409a9eb,1afcda8b340a1afe641ccb249ff71816efb8dc7ebafeb8b04d6697b25885e01d,11b5b71029c2c91b7fb656b2cfaa7b590eb200a05a020900c28d564ccd0d361e,5b37fc102b81311fd6279911017d3c60beb0d89001b81ec2246d825deb3575b4,ab739ef69dbd90d1571b46c8bb80c409ae3ded67812da209a638a51215e7f9e9,3883c62051c8761199c616b13ccc36f8ceb534f26c4062d9ef65e45277f0dcc6
G2_seed_14018,G2,14018,/data/dxl/results/budget_aware_gating/development/generation/G2/14018,2,2,4,1784887183.2510977,1784887349.9952903,166.43119201698573,2.698996104300022e-05,166.7441648110398,1000,580,420,49,8,0,1580,0.42,0.049,0.008,0.0,86.5609756097561,91,133.3409756097561,140.29,589299712,97.20279469877822,True,True,7ea650e505c7a39edff8f2ec7ec81e2fbc1492f131e3e8b46e0c8b87545f21b8,7981046bc6b3af77d05fc4d8201cf2204670bf96d1007bc31ce6d6db5b0ff9c1,126dd5f98781f565e60536ff0880c9e13a5a21652e2b9fc58bf853791f05af10,d3a8eadcd980eecae5f8aac0a7ae3c27f23a186dfff613902efb16554ca8eef3,03b9326768519922dfb43891a249c57105b8a047ac4e91e6ef85a69be4945ab0,52ce19647b5f274f7aaa509f75925aa7b919bc892717c61752025e1ada7898ac,58932e3b47a1542a5f8773359f3cf76ffe3a98b3f6c89c097b118c5aed3ff28f
G2_seed_14019,G2,14019,/data/dxl/results/budget_aware_gating/development/generation/G2/14019,3,2,4,1784887183.3546064,1784887350.5155573,166.58351690502604,2.579804277047515e-05,167.16092574596405,1000,580,420,51,7,0,1580,0.42,0.051,0.007,0.0,86.5609756097561,91,130.4839024390244,138.32,566231040,97.20288948714982,True,True,84c92bbcf4f12ab5af467ec7a99a20d8543faf71c6a42de6c2dd3204e8e51e2d,9b7553cb6795635870fd4f2ed15dc2bea66777572b8c01d0796f038a562df413,ef0cd5fb7e201785e50411109406d1abc6718f6bb6c8ee3a6bd817f240c709e4,5614215b95e87920c6160259768b25802ffa3b945848f5e57efbc4d0dd650368,23063414a50ed4892fb92b83673c4fbeda59a5e87319708e4c18c2d176cc8d9c,378e0f457cd25d5f86df352b6ef96f3d7085802d1f3241d81fa5ff7fae5a65fb,3b1646aad59123b896f89a4eb61954e08eb5b7df24e3d5124d045ba3b22bc121
G2_seed_14020,G2,14020,/data/dxl/results/budget_aware_gating/development/generation/G2/14020,4,2,4,1784887183.3770666,1784887332.8212647,146.8471900090226,2.732098801061511e-05,149.44417133304523,1000,580,420,54,25,0,1580,0.42,0.054,0.025,0.0,85.44117647058823,91,119.97470588235291,124.8,551550976,96.96588250837564,True,True,b28e3349bed283f425a9a3234ddd581c66925741f0a6222959782a3e6f5ce2fe,7c0f3c0de6f9593cb69375415525ac4e9f79587073810bc408d46c083409a9eb,a186fd916597c345912b418924ce71610ab1c3de6698c549acfa2b713f0880d4,c7a732949b4f98f7cc2dd2013f1b78a09f2fd7db57f63fde8354d77f61827697,9a66f1a857f0fb453dc57ce4bad7078ebe7d9e4b553a35dc22a874a65c958cfd,254c879275d0a865c0eefb75b6473d50a1c649e45be9b4c9d98ffb11ba805f8c,efc72fe2b9c5fa7dcc2f6451ade0903798eb20f171f667f1484e07e4436f9945
G2_seed_14021,G2,14021,/data/dxl/results/budget_aware_gating/development/generation/G2/14021,5,2,4,1784887183.2022927,1784887345.7770333,161.63618495099945,2.5017012376338243e-05,162.57471543597057,1000,580,420,50,7,0,1580,0.42,0.05,0.007,0.0,86.33333333333333,91,121.57948717948719,129.52,566231040,97.31347845513933,False,True,f5a5e392c778c0ea5a9f2f9de0820107bff463e269aae103fa19f708f9520962,9b7553cb6795635870fd4f2ed15dc2bea66777572b8c01d0796f038a562df413,9d7434ff092776db4cc2560120e9210f187e26c0341a703bd48ed769f95a7fff,995b57e5cc0842ee37e7ce9ef487d7049d017d8512d7f70282eb826984eb6212,31e0716ddcb1f401f749d6f8076f3135742d8021cb32496fe7f3a66483beb43a,baa28bcac4b87109d4bb5a77e45734a898ffad12558ff5496e10c8a95dd7df77,ebe32d9b89fa55701172c9df5ace1beca3b91094d622a7e61bab10c6bb8e132e
G2_seed_14022,G2,14022,/data/dxl/results/budget_aware_gating/development/generation/G2/14022,6,2,4,1784887183.0478804,1784887341.354415,156.61769622197608,3.7586025428026915e-05,158.30649677896872,1000,580,420,46,8,0,1580,0.42,0.046,0.008,0.0,85.13513513513513,91,112.76945945945944,118.81,551550976,96.97136693911443,True,True,e9bda9713aee1ae6bfbd0e2fa06ad9d084b4df09ddaac8aae62558ce6473bb2d,be5a7f6dd478753b2a6278d5088493dbf753bcec38573252b4deaf4701c8fc39,2a4dbe8d85c819f6163a9696cc3d33a58573b2289561b1bebfd0289781682c9e,026a07ca7c1e587d4f1c4b28417ad23de13063034597e9cec11eef2727b2ebfb,88b984d794e9be5d4bf52a72662dd0f18874bfd31b6cf8f61aec5cf08c2500ca,44db53b10d55906828c7647425c1313bb7bac7c49897080a748d09972f07f5f2,5d83433e244047722bec0497fff750bfb34b91d30a6255084f50ba3474991380
G2_seed_14023,G2,14023,/data/dxl/results/budget_aware_gating/development/generation/G2/14023,7,2,4,1784887183.340838,1784887348.8312476,164.10221114900196,2.4596985895186663e-05,165.4903851969866,1000,580,420,51,6,0,1580,0.42,0.051,0.006,0.0,86.125,91,130.037,138.56,593494016,97.21162231394479,False,True,c4e2db0058a9af11bd652eb1be6485e9508fde9bf2b13137ac6b916998a6e644,4586c4f906958bc450dbbbec20f526484822118ac7ce0dcb236e35180ed607f3,00b3b813999fa0399b5702d165e3ef1e28d66f1ff3d40a3ea1800590c617be12,81e7a18292e136a6bf695b1b6acae5c8a7d7be8f714a7623d7a18f787d855446,3b250c0c147b5502e62d5b6e9517a2ebaf909f5fd37dba3705622c53d0a81c24,9ff33f159e05802e392c13226df4064edf3a3c657692b899cf271a48524a7ce7,520bc40119fd702654b5da223e1cb5b0bc494b2accdd5b38032d47bf4165fbfb
G2_seed_14024,G2,14024,/data/dxl/results/budget_aware_gating/development/generation/G2/14024,0,3,4,1784887182.9554553,1784887392.0006938,208.73406096396502,2.4846987798810005e-05,209.0452128049801,1000,580,420,49,6,0,1580,0.42,0.049,0.006,0.0,89.68,93,160.78853333333325,168.2,593494016,97.7229515412985,True,True,43ea3d264c932f670bef80f1cb879faebd8328eee54910afc16a028468a35a6c,f8c31ab8b1b12a6a00bd5df0d8470ad61994a7325b80508c6e1ee17947fa911b,b0843d5f0ae34b4c920a0060eba2c00778f3dce639526ae3200464505048b036,b8b65b09fe92926b2d381acaf252ef6410648397105949b85149c01233a5a3f8,a2aaa67980f435b393715868a2e1fa4f283de6fc469fe3d66875a0d32dca5e9d,23c0d00be280a05b8ecc383f9118b7c360657ba08ef1867e1485876565b868f3,9c12585d39db0bf4abecb81567c53bb2606448a8c011652e34bada1e3dcaefe1
G2_seed_14025,G2,14025,/data/dxl/results/budget_aware_gating/development/generation/G2/14025,1,3,4,1784887182.9220405,1784887336.9188015,151.6255765989772,3.2468989957123995e-05,153.99672886996996,1000,580,420,50,13,0,1580,0.42,0.05,0.013,0.0,84.11111111111111,92,128.9963888888889,136.42,551550976,96.42902720409921,True,True,4f6964ceff3baa5dc5fda3674c91efd43b4cc5b2efeb0812bc542ab252a34eff,7c0f3c0de6f9593cb69375415525ac4e9f79587073810bc408d46c083409a9eb,5311791830866223f4650af34cfd0abdb5458e74c24b401aa7d31e8c51743724,5ec7478aec93cfe40c396cb2968bccbf9c9faf27152997209382c40005490d9a,b234bd44f34442c5085560a566d235d36a6fc61b5a7b38ba24ba85cc5a6038df,a18ec311dd48afb49621a46670fd324e1530eaa9c2cee524fc9f4a3d967ca99c,c37fe980bdf9d295d3185a6d0ca69747b82cc2efee81b76d7be862da23fd3c66
G2_seed_14026,G2,14026,/data/dxl/results/budget_aware_gating/development/generation/G2/14026,2,3,4,1784887183.2564795,1784887351.7787526,167.5737363229855,2.4195993319153786e-05,168.5222499970114,1000,580,420,53,9,0,1580,0.42,0.053,0.009,0.0,85.26190476190476,92,133.4485714285714,141.48,589299712,97.2847317486461,True,True,b22f703544612dce5a0d3e59cf07ff4beb9f447ccb977490419645b07bb87661,7981046bc6b3af77d05fc4d8201cf2204670bf96d1007bc31ce6d6db5b0ff9c1,3cad9cf173cfb008342b8c4830fd3f118e3c90683340d4c176767ffb019ec567,8b35070cd903ae30d27fc1c6f1b1b4c9d477c88a9cea9bdcf1c0116238cc8560,959b06affccb3dfe1145e4987d9fbf55984592a52b166b0ca454e9d17bf4fb99,cc314610d78a651f0aeafec6535d6ef549c14b5e4b7ba818e5dba927f2c7803e,7d18102ae6bb0821dcc28a634a3309d6ae343403852934f41ca0cb54c7d8677b
G2_seed_14027,G2,14027,/data/dxl/results/budget_aware_gating/development/generation/G2/14027,3,3,4,1784887182.8639123,1784887350.703359,167.52881205896847,2.351502189412713e-05,167.83942214696435,1000,580,420,52,5,0,1580,0.42,0.052,0.005,0.0,84.54761904761905,91,129.5266666666667,138.07,593494016,97.32560883832242,True,True,04cca7915c2e4936d18737277211b3184d3a6e6505b1318124bfa048029e16bf,f8c31ab8b1b12a6a00bd5df0d8470ad61994a7325b80508c6e1ee17947fa911b,ae18579e939b72f48d5f3eb3f36a785cbceaa99f4a38065f64334d8b444d78af,981d92446b51778f66af4d3766ae0b2a7da05eef014a2fce53177d7f31795ef1,cd7b13e3f6bdf31e84bce62dc5481163b6b5294416877eaa93c6678a294b56a4,7d372a43ef188357ce0835e7c77a42f53c292ea44039fc73baa412deeefef177,52b2982be28b533276e60ad86bc086b157f4f13625702c69098f57c7bfd014b3
G2_seed_14028,G2,14028,/data/dxl/results/budget_aware_gating/development/generation/G2/14028,4,3,4,1784887179.2823672,1784887309.2146575,129.21694494504482,2.6450026780366898e-05,129.9322638050071,1000,580,420,52,21,0,1580,0.42,0.052,0.021,0.0,81.35483870967742,91,114.97322580645161,124.82,551550976,100.55781587179742,True,True,b254c6789335a278dd85b9c2a6a8cad4f8d4736d3a6e325653007d640551a1e4,7c0f3c0de6f9593cb69375415525ac4e9f79587073810bc408d46c083409a9eb,58d5d60f78f9d780f97c82dd0f4a17db7d29228cbdd98201678198e4b9f9bcc7,4a988d73c89dd629d3a975ed28cfedea4d28a8a0a2cdce381aed9e8742605405,ff61620080c51a2d52422b63ddabcb71fe3e05c330a3122e6eda819757e33ff4,2a8772e7e5f02c99c6330fcc8fe017174e3d0e7b1a7d8040da22f91816eb0033,ee160b7842e9e5b2dab2c341e584e887f75fc015da6a21625884b9c7f3a47e33
G2_seed_14029,G2,14029,/data/dxl/results/budget_aware_gating/development/generation/G2/14029,5,3,4,1784887183.3464844,1784887348.1973126,164.01910344598582,3.075599670410156e-05,164.85079742397647,1000,580,420,51,7,0,1580,0.42,0.051,0.007,0.0,84.85,91,121.39675000000003,129.72,566231040,97.43130779740343,True,True,9a763ff23c85a5c2e50b2aa812ad43c13d6a563d4056ec08d59ed137163d601f,258ce0a9e50bb69ade6f393f9f5b530b0f228df8339ff7d0d75670aad9d614b0,575fe1f6fc8d9280bdfd665248be227d7ea132b8382d7b865e2b70771c30d8b0,2b7a05e06bb7a457fc6faa48d14b0ad22143ffac743743067f5dc4a0a298159a,2de8eac3dcc607b8dfe91cfeb6a5b3d5decfabd33550a18300aa461e18981f3b,db814e41d4affa7044b36503510836c770360f6c5b7ada991b556ff4b65fb91d,e49fd4248225c4138d8481612ebb36574751f70f2b746fec5704af4ba356dae0
G2_seed_14030,G2,14030,/data/dxl/results/budget_aware_gating/development/generation/G2/14030,6,3,4,1784887180.9523122,1784887335.30206,151.78792403399711,2.9103015549480915e-05,154.34971836395562,1000,580,420,53,9,0,1580,0.42,0.053,0.009,0.0,84.11111111111111,92,110.15111111111109,119.12,551550976,98.63466283158802,True,True,cd2d79dd7e80dac802f28a5bd33e995d9865ae80e17b30d95e4b7b84f19cff61,7c0f3c0de6f9593cb69375415525ac4e9f79587073810bc408d46c083409a9eb,d304d198e2f652be85e9f552bb687cc6fe52972cad7220cb4f6dfe1a6582c60c,f8f8e189756faae73438ea6302c8dacd9a597e99ab375e6485ebdbc5a7785d6c,5d9d60ecf333e9535f9e7b0f6c27bd6ecb290783283c5bddfd0bc84c8fcdd3fa,68bbcda2ad40bf62bad26f0ef0402892e1bef70fa1b4547dd8575b7a69702614,a25f57cbae98fbeb576400ae5498c12cba6ff65bb4c78b798a7b0c9d8e98c96a
G2_seed_14031,G2,14031,/data/dxl/results/budget_aware_gating/development/generation/G2/14031,7,3,4,1784887183.220317,1784887351.190646,167.65196374501102,2.420699456706643e-05,167.97030471201288,1000,580,420,52,6,0,1580,0.42,0.052,0.006,0.0,86.1219512195122,91,130.109756097561,138.56,566231040,97.30641897587353,True,True,92018c1eab62ed4250489746b910decbd0ec7c7fda2f8687cc22575563d55099,258ce0a9e50bb69ade6f393f9f5b530b0f228df8339ff7d0d75670aad9d614b0,c5879b113908700ad7aa0b0c822c01a717a381d713a26cd71692f6e68fb6e1b6,d3fa84d00ad12496f0833cfe922e85a3390ef8b1ec785414b6e96d290d60d4cf,7381a0ed49725e8853d77cec22e8ecc160f3a9f919c0bc22624375f2da88daab,2fd911babdc928e38e63560996690f5a038508ab1a41f735d6a39fd7c5c458ff,a0bd1630ad0ae5a2e3824edd5ce19b86754102e5d98ac19018738b08a7587464
