adapter_accept_calls,adapter_calls,adapter_checkpoint_sha256,adapter_streak_max,adapter_streak_mean,adapter_streak_p95,anchor_k,atomic_risk_fallback_calls,checkpoint_sha256,coverage,fallback_calls,formula,forward_reduction,generation_time_seconds,invalid_risk_fallback_calls,late_exact_calls,logical_score_calls,method,nonfinite_adapter_fallback_calls,nonfinite_risk_fallback_calls,num_atoms,output_path,output_sha256,peak_gpu_memory_bytes,periodic_exact_calls,periodic_trace_calls,run_summary_path,samples_per_hour,second_forward_calls,seed,success
546,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,16,6.134831460674158,16,16,133,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.546,454,SrEu5FeO8,0.273,94.94298138911836,0,300,1454,V3_AnchorK16,0,0,15,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69034/generated_crystals.extxyz,ea07f0f86146b71a94f825400f5b59e5e9060ec6258a6704f89474f4f864a36d,335601664,21,21,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69034/run_summary.json,37.917494767155105,454,69034,True
0,0,,0,0.0,0,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,0,ZnFe3H,0.0,123.34433560399339,0,0,2000,C0,0,0,5,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69035/generated_crystals.extxyz,071aa53f3e34245ad1ff43a2c72b6391a83c6424fa4d31f980fff5469a6d36e0,264443904,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69035/run_summary.json,29.186585523943968,1000,69035,True
700,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,700,700.0,700,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.7,300,GdFeO3,0.35,79.44888605806045,0,300,1300,V2_Frozen_Atomic75_Late30,0,0,5,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69035/generated_crystals.extxyz,ce96d02cc5e76822fb454ad07e522c66c946f80dfd8bcc862839ad6e865e0dc6,264454144,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69035/run_summary.json,45.31215198371889,300,69035,True
649,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,16,12.72549019607843,16,16,18,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.649,351,ZnFe3H,0.3245,88.38380553107709,0,300,1351,V3_AnchorK16,0,0,5,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69035/generated_crystals.extxyz,adcba3c4c8c31e39d8dad5bab76ef9cf31c5f6ac61fc32f6e6b00fda5887cdef,264455168,33,33,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69035/run_summary.json,40.731443711531355,351,69035,True
0,0,,0,0.0,0,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,0,EuOF,0.0,113.56568255810998,0,0,2000,C0,0,0,18,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69036/generated_crystals.extxyz,5bff128514b9e4f6555e88941a8724e2be7ec35c8bfc8ea85f747ab72c6d2818,359256576,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69036/run_summary.json,31.699717017576415,1000,69036,True
387,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,188,6.672413793103448,6,0,313,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.387,613,Fe6O5F7,0.1935,109.0331508780364,0,300,1613,V2_Frozen_Atomic75_Late30,0,0,18,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69036/generated_crystals.extxyz,c7d66d44c6e50b7c5243fb166dfc0e81b2570d5942a8d4bbaba4576287a25310,360604672,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69036/run_summary.json,33.01748111477519,613,69036,True
393,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,16,3.742857142857143,16,16,294,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.393,607,Li2Fe5O6F5,0.1965,95.92786554689519,0,300,1607,V3_AnchorK16,0,0,18,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69036/generated_crystals.extxyz,3f18876e64c9b5a44d5975e1b25afd18dc90ca498a9470c183230e51b5a82e1f,358903808,13,13,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69036/run_summary.json,37.52819870926981,607,69036,True
0,0,,0,0.0,0,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,0,Fe2NiPd,0.0,111.66750419605523,0,0,2000,C0,0,0,4,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69037/generated_crystals.extxyz,f7390c63d92173003e3aa444f6fc8b7b932de5444c1ce1c9062b4dd7c779c983,259206144,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69037/run_summary.json,32.23856417243338,1000,69037,True
700,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,700,700.0,700,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.7,300,FeRh,0.35,79.84688432095572,0,300,1300,V2_Frozen_Atomic75_Late30,0,0,4,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69037/generated_crystals.extxyz,bb84878c3f24827d2d586ddd12a8f5813d8e4c3d35b8b9aaceb162ed97c1e3db,257779200,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69037/run_summary.json,45.08629272908504,300,69037,True
659,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,16,15.69047619047619,16,16,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.659,341,Fe2NiRh,0.3295,81.57657196302898,0,300,1341,V3_AnchorK16,0,0,4,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69037/generated_crystals.extxyz,6ba73882f19fb5b18be1ce6464165e019aee88ff8a590fa7ce2d3370bdcbd29c,257652224,41,41,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69037/run_summary.json,44.13031723901738,341,69037,True
0,0,,0,0.0,0,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,0,Ga2FeCo5,0.0,120.63865998201072,0,0,2000,C0,0,0,8,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69038/generated_crystals.extxyz,89644946dd03aff1c5fc21750b5125be83ee50b82be5f35b6b2114cb39ca3632,287247360,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69038/run_summary.json,29.841180269548925,1000,69038,True
536,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,262,9.925925925925926,21,0,164,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.536,464,FeCo3,0.268,89.84452148806304,0,300,1464,V2_Frozen_Atomic75_Late30,0,0,8,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69038/generated_crystals.extxyz,091ba29aa3e5b26655a1d84f16ed22880596058656af66f9ad7a42011234a645,286434816,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69038/run_summary.json,40.06922114308667,464,69038,True
513,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,16,7.125,16,16,164,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.513,487,Fe3Co5,0.2565,89.43177435197867,0,300,1487,V3_AnchorK16,0,0,8,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69038/generated_crystals.extxyz,01eff1e3bdee779864fb03f35d1ea313b0ef9dd883220e61064fff9ba99ee05a,286565376,23,23,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69038/run_summary.json,40.25414933434506,487,69038,True
0,0,,0,0.0,0,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,0,Fe2Co,0.0,113.88388463505544,0,0,2000,C0,0,0,6,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69039/generated_crystals.extxyz,096f352f9926104098857964d1526e0392d9df649b42ef610189efb3da9a79d8,271524352,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69039/run_summary.json,31.611145084629978,1000,69039,True
679,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,434,42.4375,434,0,21,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.679,321,FeCo2H3,0.3395,82.32683025393635,0,300,1321,V2_Frozen_Atomic75_Late30,0,0,6,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69039/generated_crystals.extxyz,1e9244e3165aaaa28b1f8bb498c06c7f7467de082defb89a6aae45bff8931a93,275001344,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69039/run_summary.json,43.72815021416266,321,69039,True
655,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,16,14.555555555555555,16,16,7,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.655,345,Fe5Co,0.3275,83.09098304994404,0,300,1345,V3_AnchorK16,0,0,6,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69039/generated_crystals.extxyz,f5d4b028a95c60378d59f68d6f4a9c9cd8eb32afff86c3831cfcc06a412d8fa4,273032192,38,38,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69039/run_summary.json,43.326000822930745,345,69039,True
0,0,,0,0.0,0,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,0,Fe3NiH,0.0,123.47071396699175,0,0,2000,C0,0,0,5,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69040/generated_crystals.extxyz,e0c7989eb9bc8f06f73ff403b6223709dbeb007f053d166c07f6c8e903f57504,264599040,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69040/run_summary.json,29.15671161472681,1000,69040,True
698,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,591,232.66666666666666,591,0,2,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.698,302,Fe(NiH)2,0.349,81.44471604004502,0,300,1302,V2_Frozen_Atomic75_Late30,0,0,5,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69040/generated_crystals.extxyz,3705c8025cf7dee3190e5935f3ce4613312c5eadf3add279325d3506fe74623e,264381440,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69040/run_summary.json,44.20176255792874,302,69040,True
659,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,16,15.69047619047619,16,16,3,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.659,341,EuH3Rh,0.3295,83.38232672400773,0,300,1341,V3_AnchorK16,0,0,5,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69040/generated_crystals.extxyz,b97f1888264779ed85fccd83717fcdb2c4117e6e6dd349b1440be72f7e2927ad,264783872,38,38,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69040/run_summary.json,43.174616749612426,341,69040,True
0,0,,0,0.0,0,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,0,EuGaNi2,0.0,115.01510098902509,0,0,2000,C0,0,0,4,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69041/generated_crystals.extxyz,26bf8262245b6185995cce71a0035dd87c5c1ddb949f794a26b80dd71db564c1,257523200,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69041/run_summary.json,31.300237699600135,1000,69041,True
697,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,561,174.25,561,0,3,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.697,303,EuGaNi2,0.3485,87.47777071408927,0,300,1303,V2_Frozen_Atomic75_Late30,0,0,4,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69041/generated_crystals.extxyz,494cbf3e059e743172474dbb2e93ac332b142f48711d0619fe1fb7d1283d5388,257045504,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69041/run_summary.json,41.15331209989534,303,69041,True
659,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,16,15.69047619047619,16,16,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.659,341,EuNi,0.3295,83.96915038488805,0,300,1341,V3_AnchorK16,0,0,4,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69041/generated_crystals.extxyz,05f9074a3b0e664a27459991f17dee7fee9341d4d8b64a1102e3a0496a51e1d6,257455104,41,41,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69041/run_summary.json,42.872888239296664,341,69041,True
0,0,,0,0.0,0,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,0,Eu3Si2,0.0,112.37225747690536,0,0,2000,C0,0,0,5,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69042/generated_crystals.extxyz,1c1c6cb7ed26d5b6d0a6ff05adb6dfa83eaa3cd433796eba8d57b031fd8f1712,266464768,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69042/run_summary.json,32.03637695665114,1000,69042,True
696,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,509,139.2,509,0,4,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.696,304,Eu3PbO,0.348,81.7616996341385,0,300,1304,V2_Frozen_Atomic75_Late30,0,0,5,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69042/generated_crystals.extxyz,f8862a882baa41b959ca02b4994ec8aad6107e18b66361aa19b6262d1b3bf635,264941056,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69042/run_summary.json,44.03039584682103,304,69042,True
659,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,16,15.69047619047619,16,16,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.659,341,Eu3PbO,0.3295,87.26249196683057,0,300,1341,V3_AnchorK16,0,0,5,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69042/generated_crystals.extxyz,ec9da136fa7e84d7d3d7ac4dd6eba2efa6951fb5fc9831aea3dfded91def1a1e,264629760,41,41,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69042/run_summary.json,41.25483834874209,341,69042,True
0,0,,0,0.0,0,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,0,Li2Mn2NiO5,0.0,112.59959024004638,0,0,2000,C0,0,0,10,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69043/generated_crystals.extxyz,c62688546ad8fd2f10a5c94f14de3f4fea13b4e2319d613558da4c080d51ff30,301934080,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69043/run_summary.json,31.97169716448621,1000,69043,True
679,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,301,39.94117647058823,301,0,21,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.679,321,Eu2Mn2O5F,0.3395,82.48990470194258,0,300,1321,V2_Frozen_Atomic75_Late30,0,0,10,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69043/generated_crystals.extxyz,78f485912562c81d72d0387d10a367ee541ee6412422da8ee5b8f4f0854fa6af,300340736,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69043/run_summary.json,43.641703951625765,321,69043,True
654,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,16,14.217391304347826,16,16,12,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.654,346,EuMnFeSiO6,0.327,84.92791077098809,0,300,1346,V3_AnchorK16,0,0,10,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69043/generated_crystals.extxyz,fe0ad648bb69377b0b8ef554e9544ad999f99b68de6ed9d5ba6823bc8a94f731,301966848,34,34,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69043/run_summary.json,42.38889155895476,346,69043,True
0,0,,0,0.0,0,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,0,Eu2P,0.0,114.01937786396593,0,0,2000,C0,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69044/generated_crystals.extxyz,6ec9cd8c68df69b80c525e85a735f788a3fa256755e6301840f6468cdc513a4a,315415040,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69044/run_summary.json,31.573580451342952,1000,69044,True
607,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,151,12.387755102040817,59,0,93,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.607,393,Fe2Pt,0.3035,84.60713977180421,0,300,1393,V2_Frozen_Atomic75_Late30,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69044/generated_crystals.extxyz,338256c6d880c1a89f509b8d077a0472801b090555309a98c444a35794b80483,315385856,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69044/run_summary.json,42.54960053855549,393,69044,True
535,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,16,6.9480519480519485,16,16,143,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.535,465,Fe3Pt,0.2675,94.55957864993252,0,300,1465,V3_AnchorK16,0,0,12,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69044/generated_crystals.extxyz,be1d312a3ce19e90cabab0911a6a908bf6427cd2809bd0e3e2419f87c2654267,315021312,22,22,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69044/run_summary.json,38.07123563153239,465,69044,True
0,0,,0,0.0,0,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,0,EuGaNi,0.0,113.85532008809969,0,0,2000,C0,0,0,9,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69045/generated_crystals.extxyz,5422439197d9c3214f4efb6d99e278cfa7fb81757befd04efc32dcf2cdd46709,293268992,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69045/run_summary.json,31.61907583426378,1000,69045,True
632,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,356,17.555555555555557,111,0,68,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.632,368,Eu3AlCu2Ni3,0.316,83.50379809900187,0,300,1368,V2_Frozen_Atomic75_Late30,0,0,9,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69045/generated_crystals.extxyz,15ac0d59f672265fc8caa87f22a6a525211eb4aa04606c421007cb70a7245102,293883392,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69045/run_summary.json,43.11181146193913,368,69045,True
595,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,16,8.5,16,16,76,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.595,405,EuNiPt,0.2975,87.29165532696061,0,300,1405,V3_AnchorK16,0,0,9,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69045/generated_crystals.extxyz,06a026083890b0a7447c0177f31a0fdf6fd2912b03180d889605ba341c0b7d40,293716480,29,29,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69045/run_summary.json,41.24105547678984,405,69045,True
0,0,,0,0.0,0,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.0,0,NdEuPd2,0.0,115.25437288219109,0,0,2000,C0,0,0,4,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69046/generated_crystals.extxyz,fda8bd56d67692f5a94198ac972ee5d9ad4474a4f6c6ea201be24c42a600477a,257636864,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/C0/69046/run_summary.json,31.23525737005911,1000,69046,True
700,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,700,700.0,700,0,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.7,300,NdEuPd2,0.35,84.95442019402981,0,300,1300,V2_Frozen_Atomic75_Late30,0,0,4,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69046/generated_crystals.extxyz,9d4e7cd20c339b1b1e475357f4c1e18424269ca2a6c7a6fdf6bf8fd935d91124,259077632,0,0,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V2_Frozen_Atomic75_Late30/69046/run_summary.json,42.37566440660601,300,69046,True
659,700,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,16,15.69047619047619,16,16,0,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,0.659,341,NdEuPd2,0.3295,85.01563315605745,0,300,1341,V3_AnchorK16,0,0,4,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69046/generated_crystals.extxyz,c8067ed0c25075fbf2008982e1e3f49796d7c0a2617f71b5d3fad2aca0db8051,257652224,41,41,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v3_anchor/stage_c/generation/V3_AnchorK16/69046/run_summary.json,42.345153077807744,341,69046,True
