method,baseline,seed,metric,value,baseline_value,paired_delta
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65004,novel,1.0,1.0,0.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65004,unique,1.0,1.0,0.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65004,rmsd,0.26435874489736333,0.6745899969207836,-0.41023125202342026
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65004,pre_relaxation_max_force,0.9206098318099976,3.366518974304199,-2.4459091424942017
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65005,e_hull,0.03555690332519568,0.13009585014648373,-0.09453894682128805
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65005,stable,1.0,0.0,1.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65005,nus,1.0,0.0,1.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65005,novel,1.0,1.0,0.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65005,unique,1.0,1.0,0.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65005,rmsd,0.020362193775106157,0.017005051896144263,0.003357141878961894
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65005,pre_relaxation_max_force,0.584689199924469,0.22913455963134766,0.35555464029312134
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65006,e_hull,0.101664152253095,0.06880231986487839,0.032861832388216605
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65006,stable,0.0,1.0,-1.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65006,nus,0.0,0.0,0.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65006,novel,0.0,0.0,0.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65006,unique,1.0,1.0,0.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65006,rmsd,0.00139649463522603,0.0009972894927156415,0.0003992051425103886
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65006,pre_relaxation_max_force,0.009683957323431969,0.010208654217422009,-0.0005246968939900398
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65007,e_hull,0.12281318522265572,0.07408067232618976,0.04873251289646596
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65007,stable,0.0,1.0,-1.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65007,nus,0.0,1.0,-1.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65007,novel,1.0,1.0,0.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65007,unique,1.0,1.0,0.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65007,rmsd,0.08024655243467525,0.07151171548690417,0.00873483694777108
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65007,pre_relaxation_max_force,0.8174598217010498,0.36783021688461304,0.44962960481643677
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65008,e_hull,0.17663919689452712,0.28680647068536835,-0.11016727379084124
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65008,stable,0.0,0.0,0.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65008,nus,0.0,0.0,0.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65008,novel,1.0,1.0,0.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65008,unique,1.0,1.0,0.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65008,rmsd,0.05319300790220293,0.3057979223689237,-0.2526049144667208
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65008,pre_relaxation_max_force,0.5325233936309814,1.1992942094802856,-0.6667708158493042
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65009,e_hull,0.11825437847778275,0.1017028086425853,0.016551569835197455
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65009,stable,0.0,0.0,0.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65009,nus,0.0,0.0,0.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65009,novel,1.0,1.0,0.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65009,unique,1.0,1.0,0.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65009,rmsd,0.11369042474509235,0.02975667699868804,0.0839337477464043
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65009,pre_relaxation_max_force,0.6988000869750977,0.332765132188797,0.36603495478630066
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65010,e_hull,0.07328079787109587,0.05976134311686376,0.013519454754232108
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65010,stable,1.0,1.0,0.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65010,nus,1.0,0.0,1.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65010,novel,1.0,0.0,1.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65010,unique,1.0,1.0,0.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65010,rmsd,0.007363655249027228,0.00839745084263276,-0.0010337955936055316
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65010,pre_relaxation_max_force,0.13215012848377228,0.10447023063898087,0.027679897844791412
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65011,e_hull,0.2511124222393981,0.14476277359374912,0.106349648645649
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65011,stable,0.0,0.0,0.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65011,nus,0.0,0.0,0.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65011,novel,1.0,1.0,0.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65011,unique,1.0,1.0,0.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65011,rmsd,0.32163373226034253,0.024031852117856044,0.2976018801424865
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65011,pre_relaxation_max_force,0.9796831011772156,0.5451765060424805,0.4345065951347351
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65012,e_hull,0.08227411597981238,0.14852389949923328,-0.0662497835194209
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65012,stable,1.0,0.0,1.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65012,nus,1.0,0.0,1.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65012,novel,1.0,1.0,0.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65012,unique,1.0,1.0,0.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65012,rmsd,0.009952127049796781,0.041456576122912606,-0.03150444907311582
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65012,pre_relaxation_max_force,0.16753491759300232,0.28138744831085205,-0.11385253071784973
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65013,e_hull,0.08852996367187504,0.09789802752344734,-0.009368063851572295
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65013,stable,1.0,1.0,0.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65013,nus,0.0,1.0,-1.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65013,novel,0.0,1.0,-1.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65013,unique,1.0,1.0,0.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65013,rmsd,0.0011430871382211597,0.019026720329645357,-0.017883633191424195
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65013,pre_relaxation_max_force,0.004545119125396013,0.07146461308002472,-0.0669194939546287
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65014,e_hull,0.2509010700973189,0.0714392717360921,0.17946179836122678
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65014,stable,0.0,1.0,-1.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65014,nus,0.0,0.0,0.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65014,novel,1.0,0.0,1.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65014,unique,1.0,1.0,0.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65014,rmsd,0.019687239123053823,0.002064414494896734,0.017622824628157088
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65014,pre_relaxation_max_force,0.10023517906665802,0.00990274827927351,0.09033243078738451
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65015,e_hull,0.17159272349365118,0.05086550237792942,0.12072722111572176
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65015,stable,0.0,1.0,-1.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65015,nus,0.0,0.0,0.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65015,novel,1.0,0.0,1.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65015,unique,1.0,1.0,0.0
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65015,rmsd,0.011709331359083627,0.0020346024485453657,0.009674728910538262
B5_V2_EarlyReuse20_Field75_Late30,B0_C0,65015,pre_relaxation_max_force,0.07258209586143494,0.036920465528964996,0.03566163033246994
