method,baseline,seed,metric,value,baseline_value,paired_delta
V2_Frozen_Atomic75_Late30,C0,66032,rmsd,0.0023781950360112713,0.0008035186485025328,0.0015746763875087383
V2_Frozen_Atomic75_Late30,C0,66032,pre_relaxation_max_force,0.010404175147414207,0.026226738467812538,-0.01582256332039833
V2_Frozen_Atomic75_Late30,C0,66033,e_hull,0.04356609834374936,0.10595062552148349,-0.06238452717773413
V2_Frozen_Atomic75_Late30,C0,66033,stable,1.0,0.0,1.0
V2_Frozen_Atomic75_Late30,C0,66033,nus,1.0,0.0,1.0
V2_Frozen_Atomic75_Late30,C0,66033,novel,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66033,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66033,rmsd,0.0029228263543938696,0.057692771065473894,-0.05476994471108002
V2_Frozen_Atomic75_Late30,C0,66033,pre_relaxation_max_force,0.06074737384915352,0.12126755714416504,-0.06052018329501152
V2_Frozen_Atomic75_Late30,C0,66034,e_hull,0.1395770117578259,0.033317012910160315,0.10625999884766557
V2_Frozen_Atomic75_Late30,C0,66034,stable,0.0,1.0,-1.0
V2_Frozen_Atomic75_Late30,C0,66034,nus,0.0,1.0,-1.0
V2_Frozen_Atomic75_Late30,C0,66034,novel,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66034,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66034,rmsd,0.03931939917459684,0.07211340280901993,-0.032794003634423086
V2_Frozen_Atomic75_Late30,C0,66034,pre_relaxation_max_force,0.6093294024467468,0.6077642440795898,0.0015651583671569824
V2_Frozen_Atomic75_Late30,C0,66035,e_hull,0.1217392255379881,0.13311116281249546,-0.01137193727450736
V2_Frozen_Atomic75_Late30,C0,66035,stable,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66035,nus,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66035,novel,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66035,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66035,rmsd,0.09997817156941775,0.5987360133149833,-0.49875784174556553
V2_Frozen_Atomic75_Late30,C0,66035,pre_relaxation_max_force,0.550479531288147,0.7868689298629761,-0.2363893985748291
V2_Frozen_Atomic75_Late30,C0,66036,e_hull,0.17233150837890676,0.009373737678222582,0.16295777070068418
V2_Frozen_Atomic75_Late30,C0,66036,stable,0.0,1.0,-1.0
V2_Frozen_Atomic75_Late30,C0,66036,nus,0.0,1.0,-1.0
V2_Frozen_Atomic75_Late30,C0,66036,novel,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66036,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66036,rmsd,0.14780975007606048,0.029910411394448673,0.11789933868161181
V2_Frozen_Atomic75_Late30,C0,66036,pre_relaxation_max_force,0.4392457902431488,0.035139817744493484,0.4041059724986553
V2_Frozen_Atomic75_Late30,C0,66037,e_hull,0.02489603303267529,0.07711136446720523,-0.052215331434529944
V2_Frozen_Atomic75_Late30,C0,66037,stable,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66037,nus,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66037,novel,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66037,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66037,rmsd,0.09491189958970454,0.02754346422715552,0.06736843536254902
V2_Frozen_Atomic75_Late30,C0,66037,pre_relaxation_max_force,0.2296142429113388,0.17779125273227692,0.05182299017906189
V2_Frozen_Atomic75_Late30,C0,66038,e_hull,0.05358095330729107,0.07212748288574211,-0.018546529578451043
V2_Frozen_Atomic75_Late30,C0,66038,stable,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66038,nus,0.0,1.0,-1.0
V2_Frozen_Atomic75_Late30,C0,66038,novel,0.0,1.0,-1.0
V2_Frozen_Atomic75_Late30,C0,66038,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66038,rmsd,0.014634775420415042,0.013817141520431444,0.000817633899983598
V2_Frozen_Atomic75_Late30,C0,66038,pre_relaxation_max_force,0.13584378361701965,0.21643872559070587,-0.08059494197368622
V2_Frozen_Atomic75_Late30,C0,66039,e_hull,0.2057635574430332,0.1263515681901044,0.0794119892529288
V2_Frozen_Atomic75_Late30,C0,66039,stable,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66039,nus,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66039,novel,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66039,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66039,rmsd,0.06564720846167575,0.11725361391740349,-0.05160640545572774
V2_Frozen_Atomic75_Late30,C0,66039,pre_relaxation_max_force,0.2086394727230072,0.19697979092597961,0.011659681797027588
V2_Frozen_Atomic75_Late30,C0,66040,e_hull,0.05333160776123069,0.06972102452026441,-0.016389416759033715
V2_Frozen_Atomic75_Late30,C0,66040,stable,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66040,nus,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66040,novel,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66040,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66040,rmsd,0.0011090554305737067,0.004223342965979895,-0.003114287535406188
V2_Frozen_Atomic75_Late30,C0,66040,pre_relaxation_max_force,0.05540895834565163,0.12719938158988953,-0.0717904232442379
V2_Frozen_Atomic75_Late30,C0,66041,e_hull,0.08291677269205522,0.20127325643066385,-0.11835648373860863
V2_Frozen_Atomic75_Late30,C0,66041,stable,1.0,0.0,1.0
V2_Frozen_Atomic75_Late30,C0,66041,nus,1.0,0.0,1.0
V2_Frozen_Atomic75_Late30,C0,66041,novel,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66041,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66041,rmsd,0.016861282809274323,0.00367933469414861,0.013181948115125713
V2_Frozen_Atomic75_Late30,C0,66041,pre_relaxation_max_force,0.12878812849521637,0.16281259059906006,-0.03402446210384369
V2_Frozen_Atomic75_Late30,C0,66042,e_hull,0.04643787016775036,0.05316562097460853,-0.006727750806858168
V2_Frozen_Atomic75_Late30,C0,66042,stable,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66042,nus,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66042,novel,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66042,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66042,rmsd,0.0008136302695797291,0.004600982073525802,-0.0037873518039460725
V2_Frozen_Atomic75_Late30,C0,66042,pre_relaxation_max_force,0.01258433610200882,0.07873105257749557,-0.06614671647548676
V2_Frozen_Atomic75_Late30,C0,66043,e_hull,0.5642415310070312,0.3366130872851585,0.22762844372187274
V2_Frozen_Atomic75_Late30,C0,66043,stable,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66043,nus,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66043,novel,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66043,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66043,rmsd,0.0390814369189925,0.041054931116515446,-0.0019734941975229486
V2_Frozen_Atomic75_Late30,C0,66043,pre_relaxation_max_force,1.2595218420028687,0.27401530742645264,0.985506534576416
V2_Frozen_Atomic75_Late30,C0,66044,e_hull,0.006614492848003195,0.006641542519522758,-2.704967151956339e-05
V2_Frozen_Atomic75_Late30,C0,66044,stable,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66044,nus,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66044,novel,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66044,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66044,rmsd,0.005635388777211144,0.005596797762519429,3.8591014691715005e-05
V2_Frozen_Atomic75_Late30,C0,66044,pre_relaxation_max_force,0.35810065269470215,0.3058345317840576,0.05226612091064453
V2_Frozen_Atomic75_Late30,C0,66045,e_hull,0.02622700501790476,0.0646851368652337,-0.038458131847328936
V2_Frozen_Atomic75_Late30,C0,66045,stable,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66045,nus,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66045,novel,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66045,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66045,rmsd,0.0031959491656206626,0.011315298905239269,-0.008119349739618606
V2_Frozen_Atomic75_Late30,C0,66045,pre_relaxation_max_force,0.07318166643381119,0.07513455301523209,-0.0019528865814208984
V2_Frozen_Atomic75_Late30,C0,66046,e_hull,0.0985433059472669,0.0773813441927107,0.021161961754556202
V2_Frozen_Atomic75_Late30,C0,66046,stable,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66046,nus,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66046,novel,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66046,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66046,rmsd,0.024984642667193167,0.02237374563723642,0.0026108970299567463
V2_Frozen_Atomic75_Late30,C0,66046,pre_relaxation_max_force,0.6066543459892273,0.359048992395401,0.2476053535938263
V2_Frozen_Atomic75_Late30,C0,66047,e_hull,0.005673971038955727,0.08834077427625875,-0.08266680323730302
V2_Frozen_Atomic75_Late30,C0,66047,stable,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66047,nus,0.0,1.0,-1.0
V2_Frozen_Atomic75_Late30,C0,66047,novel,0.0,1.0,-1.0
V2_Frozen_Atomic75_Late30,C0,66047,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66047,rmsd,0.007260931933826632,0.017021520640506157,-0.009760588706679525
V2_Frozen_Atomic75_Late30,C0,66047,pre_relaxation_max_force,0.09842491149902344,0.06353714317083359,0.03488776832818985
V2_Frozen_Atomic75_Late30,C0,66048,e_hull,0.09017148383785845,-0.0921076482285148,0.18227913206637325
V2_Frozen_Atomic75_Late30,C0,66048,stable,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66048,nus,1.0,0.0,1.0
V2_Frozen_Atomic75_Late30,C0,66048,novel,1.0,0.0,1.0
V2_Frozen_Atomic75_Late30,C0,66048,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66048,rmsd,0.013332594115673604,0.013130477248735931,0.00020211686693767314
V2_Frozen_Atomic75_Late30,C0,66048,pre_relaxation_max_force,0.24411869049072266,0.3303970992565155,-0.08627840876579285
V2_Frozen_Atomic75_Late30,C0,66049,e_hull,0.19731588417446844,0.04487961424837117,0.15243626992609727
V2_Frozen_Atomic75_Late30,C0,66049,stable,0.0,1.0,-1.0
V2_Frozen_Atomic75_Late30,C0,66049,nus,0.0,1.0,-1.0
V2_Frozen_Atomic75_Late30,C0,66049,novel,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66049,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66049,rmsd,0.3759471781164795,0.04262583770596151,0.333321340410518
V2_Frozen_Atomic75_Late30,C0,66049,pre_relaxation_max_force,0.3121015429496765,0.09271132200956345,0.21939022094011307
V2_Frozen_Atomic75_Late30,C0,66050,e_hull,0.023948559052733742,0.07429239160907031,-0.050343832556336565
V2_Frozen_Atomic75_Late30,C0,66050,stable,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66050,nus,1.0,0.0,1.0
V2_Frozen_Atomic75_Late30,C0,66050,novel,1.0,0.0,1.0
V2_Frozen_Atomic75_Late30,C0,66050,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66050,rmsd,0.01009083874112344,0.000610075872345238,0.009480762868778202
V2_Frozen_Atomic75_Late30,C0,66050,pre_relaxation_max_force,0.12753906846046448,0.00513295317068696,0.12240611528977752
V2_Frozen_Atomic75_Late30,C0,66051,e_hull,0.14966190923339884,0.2332457410205082,-0.08358383178710938
V2_Frozen_Atomic75_Late30,C0,66051,stable,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66051,nus,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66051,novel,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66051,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66051,rmsd,0.0034311390822987175,0.0015553345038659932,0.0018758045784327243
V2_Frozen_Atomic75_Late30,C0,66051,pre_relaxation_max_force,0.04027117043733597,0.09069780260324478,-0.050426632165908813
V2_Frozen_Atomic75_Late30,C0,66052,e_hull,0.1038936010864262,0.09363211411135097,0.010261486975075229
V2_Frozen_Atomic75_Late30,C0,66052,stable,0.0,1.0,-1.0
V2_Frozen_Atomic75_Late30,C0,66052,nus,0.0,1.0,-1.0
V2_Frozen_Atomic75_Late30,C0,66052,novel,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66052,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66052,rmsd,0.02704657585012886,0.05687523199274943,-0.02982865614262057
V2_Frozen_Atomic75_Late30,C0,66052,pre_relaxation_max_force,0.6027819514274597,0.6801129579544067,-0.07733100652694702
V2_Frozen_Atomic75_Late30,C0,66053,e_hull,0.3987178143640131,0.19895792420166103,0.19975989016235207
V2_Frozen_Atomic75_Late30,C0,66053,stable,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66053,nus,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66053,novel,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66053,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66053,rmsd,0.25537976854429795,0.13517956842609866,0.12020020011819929
V2_Frozen_Atomic75_Late30,C0,66053,pre_relaxation_max_force,1.4649614095687866,0.5653379559516907,0.899623453617096
V2_Frozen_Atomic75_Late30,C0,66054,e_hull,0.07631836729492214,0.1026470805053723,-0.02632871321045016
V2_Frozen_Atomic75_Late30,C0,66054,stable,1.0,0.0,1.0
V2_Frozen_Atomic75_Late30,C0,66054,nus,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66054,novel,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66054,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66054,rmsd,0.001257952716592271,0.0029623197601609964,-0.0017043670435687253
V2_Frozen_Atomic75_Late30,C0,66054,pre_relaxation_max_force,0.011528726667165756,0.03133656084537506,-0.019807834178209305
V2_Frozen_Atomic75_Late30,C0,66055,e_hull,0.026561426811523958,0.11524807263904258,-0.08868664582751862
V2_Frozen_Atomic75_Late30,C0,66055,stable,1.0,0.0,1.0
V2_Frozen_Atomic75_Late30,C0,66055,nus,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66055,novel,0.0,1.0,-1.0
V2_Frozen_Atomic75_Late30,C0,66055,unique,0.0,1.0,-1.0
V2_Frozen_Atomic75_Late30,C0,66055,rmsd,0.2422973419790219,0.0026035154409784706,0.23969382653804341
V2_Frozen_Atomic75_Late30,C0,66055,pre_relaxation_max_force,0.35030943155288696,0.0884285569190979,0.26188087463378906
V2_Frozen_Atomic75_Late30,C0,66056,e_hull,0.10604726007423348,0.4988437237988279,-0.3927964637245944
V2_Frozen_Atomic75_Late30,C0,66056,stable,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66056,nus,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66056,novel,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66056,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66056,rmsd,0.029857474237154853,1.4332009593464703,-1.4033434851093154
V2_Frozen_Atomic75_Late30,C0,66056,pre_relaxation_max_force,0.30885910987854004,1.0088740587234497,-0.7000149488449097
V2_Frozen_Atomic75_Late30,C0,66057,e_hull,0.015362440468749128,0.0076036800781249525,0.007758760390624175
V2_Frozen_Atomic75_Late30,C0,66057,stable,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66057,nus,1.0,0.0,1.0
V2_Frozen_Atomic75_Late30,C0,66057,novel,1.0,0.0,1.0
V2_Frozen_Atomic75_Late30,C0,66057,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66057,rmsd,0.002084085268877829,0.0011269204357807977,0.0009571648330970314
V2_Frozen_Atomic75_Late30,C0,66057,pre_relaxation_max_force,0.017550434917211533,0.03169205039739609,-0.014141615480184555
V2_Frozen_Atomic75_Late30,C0,66058,e_hull,0.29996302975229927,0.1217260588253346,0.17823697092696467
V2_Frozen_Atomic75_Late30,C0,66058,stable,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66058,nus,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66058,novel,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66058,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66058,rmsd,0.017304941577841477,0.0012401480998928377,0.01606479347794864
V2_Frozen_Atomic75_Late30,C0,66058,pre_relaxation_max_force,0.11035886406898499,0.022891193628311157,0.08746767044067383
V2_Frozen_Atomic75_Late30,C0,66059,e_hull,0.19354233391015718,0.057378455334961664,0.13616387857519552
V2_Frozen_Atomic75_Late30,C0,66059,stable,0.0,1.0,-1.0
V2_Frozen_Atomic75_Late30,C0,66059,nus,0.0,1.0,-1.0
V2_Frozen_Atomic75_Late30,C0,66059,novel,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66059,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66059,rmsd,0.2702644600313727,0.015016697862110238,0.2552477621692625
V2_Frozen_Atomic75_Late30,C0,66059,pre_relaxation_max_force,2.6163277626037598,0.05975177511572838,2.5565759874880314
V2_Frozen_Atomic75_Late30,C0,66060,e_hull,0.15861956294503265,0.1744403082884034,-0.015820745343370746
V2_Frozen_Atomic75_Late30,C0,66060,stable,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66060,nus,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66060,novel,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66060,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66060,rmsd,0.17961148068685973,0.06847363157346721,0.11113784911339251
V2_Frozen_Atomic75_Late30,C0,66060,pre_relaxation_max_force,0.6499147415161133,0.6529091596603394,-0.0029944181442260742
V2_Frozen_Atomic75_Late30,C0,66061,e_hull,0.15559290680338655,0.20621390598795575,-0.05062099918456919
V2_Frozen_Atomic75_Late30,C0,66061,stable,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66061,nus,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,C0,66061,novel,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66061,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66061,rmsd,0.07467655159955633,0.05027147013577142,0.02440508146378491
V2_Frozen_Atomic75_Late30,C0,66061,pre_relaxation_max_force,0.2927781939506531,0.2459474354982376,0.046830758452415466
V2_Frozen_Atomic75_Late30,C0,66062,e_hull,0.0939276141438814,0.04027903947265532,0.05364857467122608
V2_Frozen_Atomic75_Late30,C0,66062,stable,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66062,nus,0.0,1.0,-1.0
V2_Frozen_Atomic75_Late30,C0,66062,novel,0.0,1.0,-1.0
V2_Frozen_Atomic75_Late30,C0,66062,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66062,rmsd,0.035742883521387186,0.04158367019431732,-0.005840786672930136
V2_Frozen_Atomic75_Late30,C0,66062,pre_relaxation_max_force,0.1610013097524643,0.31034499406814575,-0.14934368431568146
V2_Frozen_Atomic75_Late30,C0,66063,e_hull,0.06735417342163075,0.1103304484464509,-0.042976275024820154
V2_Frozen_Atomic75_Late30,C0,66063,stable,1.0,0.0,1.0
V2_Frozen_Atomic75_Late30,C0,66063,nus,1.0,0.0,1.0
V2_Frozen_Atomic75_Late30,C0,66063,novel,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66063,unique,1.0,1.0,0.0
V2_Frozen_Atomic75_Late30,C0,66063,rmsd,0.036992620707119096,0.004178022276701268,0.03281459843041783
V2_Frozen_Atomic75_Late30,C0,66063,pre_relaxation_max_force,0.07476609945297241,0.0461227148771286,0.02864338457584381
