method,seed,success,formula,num_atoms,guidance_schedule,coverage_target,checkpoint_sha256,adapter_checkpoint_sha256,timing_includes_teacher_recording,failure_return_code,failure_log_path,run_summary_path,structure_path,elapsed_seconds,time_per_sample,samples_per_hour,mattergen_score_calls,saved_score_calls,adapter_calls,adapter_accept_calls,adapter_acceptance_overall,adapter_acceptance_eligible,fallback_calls,adapter_coverage,second_forward_avoidance,forward_reduction,peak_allocated_bytes,adapter_seconds,exact_fallback_seconds,dagger_teacher_seconds,dagger_teacher_calls,late_exact_calls,early_reuse_calls,field_risk_fallback_calls
V1_Fallback50,66054,True,MnFe3,4,constant,0.5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,fae136412448be0b82267dd1a40d0168cf4847130d41cfa4295c8def715108c4,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66054/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66054/generated_crystals.extxyz,83.87112565198913,83.87112565198913,42.92299610878801,1243.0,757.0,1000.0,757.0,0.757,0.757,243.0,0.757,0.757,0.3785,257327104.0,4.85220196004957,13.798125411383808,0.0,0.0,0.0,0.0,0.0
V1_Fallback50,66055,True,SmFe5,6,constant,0.5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,fae136412448be0b82267dd1a40d0168cf4847130d41cfa4295c8def715108c4,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66055/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66055/generated_crystals.extxyz,86.28566262312233,86.28566262312233,41.721879285137376,1281.0,719.0,1000.0,719.0,0.719,0.719,281.0,0.719,0.719,0.3595,271539712.0,4.962253733770922,15.874019068898633,0.0,0.0,0.0,0.0,0.0
V1_Fallback50,66056,True,Mn2IrRhO6,10,constant,0.5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,fae136412448be0b82267dd1a40d0168cf4847130d41cfa4295c8def715108c4,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66056/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66056/generated_crystals.extxyz,88.82236159290187,88.82236159290187,40.53033420232422,1430.0,570.0,1000.0,570.0,0.57,0.57,430.0,0.57,0.57,0.285,303238144.0,4.319279831834137,22.975819050800055,0.0,0.0,0.0,0.0,0.0
V1_Fallback50,66057,True,EuGdP2,4,constant,0.5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,fae136412448be0b82267dd1a40d0168cf4847130d41cfa4295c8def715108c4,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66057/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66057/generated_crystals.extxyz,77.66584179503843,77.66584179503843,46.35242362402336,1228.0,772.0,1000.0,772.0,0.772,0.772,228.0,0.772,0.772,0.386,257405440.0,4.3353883812669665,12.082720016362146,0.0,0.0,0.0,0.0,0.0
V1_Fallback50,66058,True,Eu3(InGa)2,7,constant,0.5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,fae136412448be0b82267dd1a40d0168cf4847130d41cfa4295c8def715108c4,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66058/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66058/generated_crystals.extxyz,89.24447340215556,89.24447340215556,40.33863232939473,1356.0,644.0,1000.0,644.0,0.644,0.644,356.0,0.644,0.644,0.322,281056768.0,4.935760457068682,19.861049581551924,0.0,0.0,0.0,0.0,0.0
V1_Fallback50,66059,True,Mn11B7W2,20,constant,0.5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,fae136412448be0b82267dd1a40d0168cf4847130d41cfa4295c8def715108c4,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66059/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66059/generated_crystals.extxyz,111.57334216800518,111.57334216800518,32.26577182369587,1851.0,149.0,1000.0,149.0,0.149,0.149,851.0,0.149,0.149,0.0745,371176448.0,4.325170274125412,45.31003945181146,0.0,0.0,0.0,0.0,0.0
V1_Fallback50,66060,True,BaMn(FeO2)2,16,constant,0.5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,fae136412448be0b82267dd1a40d0168cf4847130d41cfa4295c8def715108c4,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66060/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66060/generated_crystals.extxyz,107.56744038593024,107.56744038593024,33.46737625329679,1756.0,244.0,1000.0,244.0,0.244,0.244,756.0,0.244,0.244,0.122,344473600.0,4.451079771621153,40.97105202800594,0.0,0.0,0.0,0.0,0.0
V1_Fallback50,66061,True,Mn7CoSi3Ni,12,constant,0.5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,fae136412448be0b82267dd1a40d0168cf4847130d41cfa4295c8def715108c4,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66061/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66061/generated_crystals.extxyz,97.83832593192346,97.83832593192346,36.79539654536713,1499.0,501.0,1000.0,501.0,0.501,0.501,499.0,0.501,0.501,0.2505,320738304.0,4.945546308299527,28.06931997044012,0.0,0.0,0.0,0.0,0.0
V1_Fallback50,66062,True,Mn2Ni3H7,12,constant,0.5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,fae136412448be0b82267dd1a40d0168cf4847130d41cfa4295c8def715108c4,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66062/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66062/generated_crystals.extxyz,95.86385868210346,95.86385868210346,37.55325572631131,1526.0,474.0,1000.0,474.0,0.474,0.474,526.0,0.474,0.474,0.237,318469632.0,4.460015714168549,28.27767751691863,0.0,0.0,0.0,0.0,0.0
V1_Fallback50,66063,True,Eu2GaSi,8,constant,0.5,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,fae136412448be0b82267dd1a40d0168cf4847130d41cfa4295c8def715108c4,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66063/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V1_Fallback50/66063/generated_crystals.extxyz,85.2403333100956,85.2403333100956,42.23352795798638,1354.0,646.0,1000.0,646.0,0.646,0.646,354.0,0.646,0.646,0.323,287192064.0,4.417275013169274,18.88123171404004,0.0,0.0,0.0,0.0,0.0
V2_Frozen_Atomic75_Late30,66000,True,Fe7Co5,12,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66000/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66000/generated_crystals.extxyz,98.35901819705032,98.35901819705032,36.60060933902206,1453.0,547.0,700.0,547.0,0.547,0.7814285714285715,453.0,0.547,0.547,0.2735,315738112.0,3.638692019507289,26.466664398554713,0.0,0.0,300.0,0.0,153.0
V2_Frozen_Atomic75_Late30,66001,True,Sm2Fe5Sn,8,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66001/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66001/generated_crystals.extxyz,88.15660817502066,88.15660817502066,40.83641685547592,1447.0,553.0,700.0,553.0,0.553,0.79,447.0,0.553,0.553,0.2765,287902720.0,3.036362852435559,23.715234621427953,0.0,0.0,300.0,0.0,147.0
V2_Frozen_Atomic75_Late30,66002,True,CoNi,12,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66002/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66002/generated_crystals.extxyz,92.9278593051713,92.9278593051713,38.739728074201594,1518.0,482.0,700.0,482.0,0.482,0.6885714285714286,518.0,0.482,0.482,0.241,315405824.0,3.1286313231103122,27.846896214876324,0.0,0.0,300.0,0.0,218.0
V2_Frozen_Atomic75_Late30,66003,True,Fe3HRh2,6,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66003/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66003/generated_crystals.extxyz,80.04199646203779,80.04199646203779,44.97638938463265,1305.0,695.0,700.0,695.0,0.695,0.9928571428571429,305.0,0.695,0.695,0.3475,271551488.0,2.9961702346336097,16.015265739057213,0.0,0.0,300.0,0.0,5.0
V2_Frozen_Atomic75_Late30,66004,True,PrEu(NiO2)2,8,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66004/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66004/generated_crystals.extxyz,86.3619782330934,86.3619782330934,41.685010853775246,1408.0,592.0,700.0,592.0,0.592,0.8457142857142858,408.0,0.592,0.592,0.296,286475264.0,2.9708642386831343,21.338253488764167,0.0,0.0,300.0,0.0,108.0
V2_Frozen_Atomic75_Late30,66005,True,Mn2Fe2C2O7F,14,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66005/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66005/generated_crystals.extxyz,84.32296232809313,84.32296232809313,42.6929972644073,1335.0,665.0,700.0,665.0,0.665,0.95,335.0,0.665,0.665,0.3325,327553024.0,3.1179021208081394,18.38798885908909,0.0,0.0,300.0,0.0,35.0
V2_Frozen_Atomic75_Late30,66006,True,Eu2AlAu,4,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66006/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66006/generated_crystals.extxyz,79.80433785612695,79.80433785612695,45.11032979798868,1302.0,698.0,700.0,698.0,0.698,0.9971428571428571,302.0,0.698,0.698,0.349,260121088.0,3.0160565213300288,15.85832585953176,0.0,0.0,300.0,0.0,2.0
V2_Frozen_Atomic75_Late30,66007,True,Mg2Fe6HN,10,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66007/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66007/generated_crystals.extxyz,81.66406206111424,81.66406206111424,44.08303859910739,1319.0,681.0,700.0,681.0,0.681,0.9728571428571429,319.0,0.681,0.681,0.3405,301607936.0,3.0343878271523863,17.018641732865945,0.0,0.0,300.0,0.0,19.0
V2_Frozen_Atomic75_Late30,66008,True,EuO,10,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66008/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66008/generated_crystals.extxyz,80.56269731000066,80.56269731000066,44.68569350585924,1313.0,687.0,700.0,687.0,0.687,0.9814285714285714,313.0,0.687,0.687,0.3435,302552576.0,3.007541275350377,16.45286192232743,0.0,0.0,300.0,0.0,13.0
V2_Frozen_Atomic75_Late30,66009,True,EuAlZn,6,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66009/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66009/generated_crystals.extxyz,80.78609641618095,80.78609641618095,44.562123430919264,1319.0,681.0,700.0,681.0,0.681,0.9728571428571429,319.0,0.681,0.681,0.3405,271781888.0,2.98700834158808,16.949110867688432,0.0,0.0,300.0,0.0,19.0
V2_Frozen_Atomic75_Late30,66010,True,Eu2CuAuO8,12,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66010/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66010/generated_crystals.extxyz,85.71459539304487,85.71459539304487,41.999848257956245,1401.0,599.0,700.0,599.0,0.599,0.8557142857142858,401.0,0.599,0.599,0.2995,315404288.0,3.0272401780821383,21.25782906333916,0.0,0.0,300.0,0.0,101.0
V2_Frozen_Atomic75_Late30,66011,True,Eu6Ge5Au,12,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66011/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66011/generated_crystals.extxyz,98.84813554608263,98.84813554608263,36.419503312955186,1542.0,458.0,700.0,458.0,0.458,0.6542857142857142,542.0,0.458,0.458,0.229,319152128.0,3.3994739702902734,30.543285188963637,0.0,0.0,300.0,0.0,242.0
V2_Frozen_Atomic75_Late30,66012,True,EuGdF6,8,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66012/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66012/generated_crystals.extxyz,83.95371730416082,83.95371730416082,42.880769495379816,1333.0,667.0,700.0,667.0,0.667,0.9528571428571428,333.0,0.667,0.667,0.3335,287326208.0,3.121439561713487,18.30015078280121,0.0,0.0,300.0,0.0,33.0
V2_Frozen_Atomic75_Late30,66013,True,EuMnGe2Rh,5,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66013/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66013/generated_crystals.extxyz,81.092334180139,81.092334180139,44.39383865807757,1300.0,700.0,700.0,700.0,0.7,1.0,300.0,0.7,0.7,0.35,264397312.0,3.091014036210254,16.13416333706118,0.0,0.0,300.0,0.0,0.0
V2_Frozen_Atomic75_Late30,66014,True,Li2EuZn,4,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66014/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66014/generated_crystals.extxyz,81.63817446213216,81.63817446213216,44.097017402929055,1304.0,696.0,700.0,696.0,0.696,0.9942857142857143,304.0,0.696,0.696,0.348,257455104.0,2.9995540603995323,16.0831246629823,0.0,0.0,300.0,0.0,4.0
V2_Frozen_Atomic75_Late30,66015,True,TaCr(FeO3)2,10,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66015/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66015/generated_crystals.extxyz,84.7131489298772,84.7131489298772,42.496354408687644,1341.0,659.0,700.0,659.0,0.659,0.9414285714285714,341.0,0.659,0.659,0.3295,301874688.0,3.117548651061952,18.41500108037144,0.0,0.0,300.0,0.0,41.0
V2_Frozen_Atomic75_Late30,66016,True,Eu2CdIn,4,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66016/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66016/generated_crystals.extxyz,80.52642958797514,80.52642958797514,44.705819175392584,1300.0,700.0,700.0,700.0,0.7,1.0,300.0,0.7,0.7,0.35,257203200.0,3.019769511418417,15.708552933763713,0.0,0.0,300.0,0.0,0.0
V2_Frozen_Atomic75_Late30,66017,True,EuMnZnFeO6,10,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66017/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66017/generated_crystals.extxyz,88.9669042211026,88.9669042211026,40.46448543441724,1396.0,604.0,700.0,604.0,0.604,0.8628571428571429,396.0,0.604,0.604,0.302,303078912.0,3.32347528077662,21.635817462345585,0.0,0.0,300.0,0.0,96.0
V2_Frozen_Atomic75_Late30,66018,True,EuGaNi2,8,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66018/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66018/generated_crystals.extxyz,89.79144435701892,89.79144435701892,40.092906688148084,1468.0,532.0,700.0,532.0,0.532,0.76,468.0,0.532,0.532,0.266,287638016.0,3.030354537302628,24.700896179303527,0.0,0.0,300.0,0.0,168.0
V2_Frozen_Atomic75_Late30,66019,True,Ba(FeO)4,9,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66019/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66019/generated_crystals.extxyz,84.840003504185,84.840003504185,42.43281295742071,1359.0,641.0,700.0,641.0,0.641,0.9157142857142857,359.0,0.641,0.641,0.3205,293987328.0,3.0538272098638117,19.371828151401132,0.0,0.0,300.0,0.0,59.0
V2_Frozen_Atomic75_Late30,66020,True,MnH2Pd2Pt,12,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66020/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66020/generated_crystals.extxyz,100.85733961919323,100.85733961919323,35.69398135616614,1685.0,315.0,700.0,315.0,0.315,0.45,685.0,0.315,0.315,0.1575,320785408.0,3.0262874390464276,36.474683923181146,0.0,0.0,300.0,0.0,385.0
V2_Frozen_Atomic75_Late30,66021,True,Eu5Y,6,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66021/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66021/generated_crystals.extxyz,80.06903787096962,80.06903787096962,44.961199681222105,1318.0,682.0,700.0,682.0,0.682,0.9742857142857143,318.0,0.682,0.682,0.341,271539712.0,3.0039333913009614,16.55657879100181,0.0,0.0,300.0,0.0,18.0
V2_Frozen_Atomic75_Late30,66022,True,EuFe2O7,10,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66022/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66022/generated_crystals.extxyz,82.70731683005579,82.70731683005579,43.52698331874505,1315.0,685.0,700.0,685.0,0.685,0.9785714285714285,315.0,0.685,0.685,0.3425,301342208.0,3.1281768835615367,17.111309058964252,0.0,0.0,300.0,0.0,15.0
V2_Frozen_Atomic75_Late30,66023,True,TmAlFe17,19,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66023/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66023/generated_crystals.extxyz,95.56596699589863,95.56596699589863,37.67031416272385,1508.0,492.0,700.0,492.0,0.492,0.7028571428571428,508.0,0.492,0.492,0.246,363802112.0,3.173000928014517,28.417133528739214,0.0,0.0,300.0,0.0,208.0
V2_Frozen_Atomic75_Late30,66024,True,Eu2SnO4,7,constant,0.75,01dd3e86805165412e0810e2a77a4756f8e1020f3ff2707c74af0a3f88a1bb8e,a2fd0f17c27b760958b60c1d1386577883635a34fb2101eb08e38fd8472702c7,False,0,,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66024/run_summary.json,/mnt/lis-wam-data/dxl/mattergen_v1/experiments/corrector_residual_distillation_v2/generation/V2_Frozen_Atomic75_Late30/66024/generated_crystals.extxyz,84.64105510013178,84.64105510013178,42.53255108577203,1357.0,643.0,700.0,643.0,0.643,0.9185714285714286,357.0,0.643,0.643,0.3215,280045056.0,3.1756404496263713,19.250816616928205,0.0,0.0,300.0,0.0,57.0
