trial,selector,energy_above_hull_per_atom,rmsd_from_relaxation,stable,novel_unique_stable,comp_validity,structure_validity,novel,unique,converged,ehull_change_vs_first,rmsd_relative_change_vs_first,stable_change_vs_first,nus_change_vs_first
497,baseline_first,0.13943189547533463,0.07418416032641872,0.4375,0.25,0.875,1.0,0.75,0.921875,1.0,0.0,0.0,0.0,0.0
497,oracle_min_ehull,0.05766969537893482,0.048474187892527325,0.875,0.390625,1.0,1.0,0.515625,0.9375,1.0,-0.08176220009639981,-0.34656956850039955,0.4375,0.140625
497,oracle_min_rmsd,0.10487079019032061,0.010668333025884685,0.609375,0.265625,1.0,1.0,0.578125,0.9375,1.0,-0.03456110528501402,-0.8561912276294183,0.171875,0.015625
497,oracle_stable_quality,0.05766969537893482,0.048474187892527325,0.875,0.390625,1.0,1.0,0.515625,0.9375,1.0,-0.08176220009639981,-0.34656956850039955,0.4375,0.140625
497,oracle_nus_quality,0.06642237726624074,0.07702988116895915,0.875,0.609375,1.0,1.0,0.734375,0.96875,1.0,-0.07300951820909389,0.03836022177805787,0.4375,0.359375
498,baseline_first,0.1308664478634685,0.07173943160815262,0.484375,0.328125,0.890625,1.0,0.796875,0.953125,1.0,0.0,0.0,0.0,0.0
498,oracle_min_ehull,0.06305949681070641,0.019920319491958084,0.8125,0.375,1.0,1.0,0.515625,0.921875,1.0,-0.06780695105276208,-0.7223239849353045,0.328125,0.046875
498,oracle_min_rmsd,0.09698313834268354,0.006455809941154968,0.59375,0.234375,1.0,1.0,0.546875,0.921875,1.0,-0.03388330952078494,-0.9100102998248272,0.109375,-0.09375
498,oracle_stable_quality,0.06305949681070641,0.019920319491958084,0.8125,0.375,1.0,1.0,0.515625,0.921875,1.0,-0.06780695105276208,-0.7223239849353045,0.328125,0.046875
498,oracle_nus_quality,0.06946737092013722,0.03162038282056907,0.8125,0.578125,1.0,1.0,0.75,0.953125,1.0,-0.06139907694333127,-0.5592328777668254,0.328125,0.25
499,baseline_first,0.1253491603889298,0.09028354521349481,0.40625,0.171875,0.859375,1.0,0.65625,0.953125,1.0,0.0,0.0,0.0,0.0
499,oracle_min_ehull,0.06024402060656123,0.026163827838284463,0.8125,0.390625,1.0,1.0,0.515625,0.921875,1.0,-0.06510513978236857,-0.7102038053953854,0.40625,0.21875
499,oracle_min_rmsd,0.09654959376528954,0.0044782701149304275,0.609375,0.203125,1.0,1.0,0.5,0.9375,1.0,-0.02879956662364025,-0.950397715283105,0.203125,0.03125
499,oracle_stable_quality,0.06024402060656123,0.026163827838284463,0.8125,0.390625,1.0,1.0,0.515625,0.921875,1.0,-0.06510513978236857,-0.7102038053953854,0.40625,0.21875
499,oracle_nus_quality,0.0709644179830569,0.05090969027959981,0.8125,0.59375,1.0,1.0,0.796875,0.953125,1.0,-0.05438474240587289,-0.4361133010537753,0.40625,0.421875
500,baseline_first,0.1487242096534575,0.05537548621105104,0.453125,0.234375,0.796875,1.0,0.71875,0.984375,1.0,0.0,0.0,0.0,0.0
500,oracle_min_ehull,0.05721854904164177,0.04161094048717144,0.875,0.515625,1.0,1.0,0.625,0.953125,1.0,-0.09150566061181574,-0.2485674919660149,0.421875,0.28125
500,oracle_min_rmsd,0.10483240793946146,0.006135413762211446,0.5625,0.265625,1.0,1.0,0.640625,0.953125,1.0,-0.04389180171399605,-0.8892034331070663,0.109375,0.03125
500,oracle_stable_quality,0.05721854904164177,0.04161094048717144,0.875,0.515625,1.0,1.0,0.625,0.953125,1.0,-0.09150566061181574,-0.2485674919660149,0.421875,0.28125
500,oracle_nus_quality,0.06380759740105313,0.044462677017442845,0.875,0.640625,1.0,1.0,0.765625,0.984375,1.0,-0.08491661225240438,-0.19706931605108635,0.421875,0.40625
501,baseline_first,0.13476264498706636,0.07746067339038337,0.421875,0.234375,0.8125,1.0,0.75,0.96875,1.0,0.0,0.0,0.0,0.0
501,oracle_min_ehull,0.05731069319919621,0.045009096554321136,0.921875,0.4375,1.0,1.0,0.515625,0.9375,1.0,-0.07745195178787015,-0.41894261198213456,0.5,0.203125
501,oracle_min_rmsd,0.09443323475351544,0.014035849734282142,0.625,0.15625,1.0,1.0,0.453125,0.9375,1.0,-0.040329410233550925,-0.8188003135017328,0.203125,-0.078125
501,oracle_stable_quality,0.05731069319919621,0.045009096554321136,0.921875,0.4375,1.0,1.0,0.515625,0.9375,1.0,-0.07745195178787015,-0.41894261198213456,0.5,0.203125
501,oracle_nus_quality,0.06431211800339669,0.04852845748129431,0.921875,0.59375,1.0,1.0,0.6875,0.953125,1.0,-0.07045052698366967,-0.37350844812925366,0.5,0.359375
502,baseline_first,0.1367859167902014,0.06520542850749414,0.453125,0.21875,0.84375,1.0,0.6875,0.984375,1.0,0.0,0.0,0.0,0.0
502,oracle_min_ehull,0.05176255647852831,0.022916126774449146,0.9375,0.515625,1.0,1.0,0.578125,0.921875,1.0,-0.0850233603116731,-0.6485549240456971,0.484375,0.296875
502,oracle_min_rmsd,0.09569779205095087,0.0049631566211714665,0.640625,0.328125,1.0,1.0,0.609375,0.953125,1.0,-0.04108812473925054,-0.9238843032739055,0.1875,0.109375
502,oracle_stable_quality,0.05176255647852831,0.022916126774449146,0.9375,0.515625,1.0,1.0,0.578125,0.921875,1.0,-0.0850233603116731,-0.6485549240456971,0.484375,0.296875
502,oracle_nus_quality,0.05595243673468956,0.03335826018907498,0.9375,0.625,1.0,1.0,0.6875,0.96875,1.0,-0.08083348005551186,-0.4884128368968379,0.484375,0.40625
503,baseline_first,0.1486037996373105,0.03652146663726043,0.421875,0.21875,0.84375,1.0,0.71875,0.9375,1.0,0.0,0.0,0.0,0.0
503,oracle_min_ehull,0.06356280225685089,0.021482286182573543,0.8125,0.4375,1.0,1.0,0.609375,0.953125,1.0,-0.0850409973804596,-0.4117901562951858,0.390625,0.21875
503,oracle_min_rmsd,0.10240572996608746,0.006174437116847439,0.5625,0.203125,1.0,1.0,0.5625,0.90625,1.0,-0.04619806967122303,-0.8309367699229233,0.140625,-0.015625
503,oracle_stable_quality,0.06356280225685089,0.021482286182573543,0.8125,0.4375,1.0,1.0,0.609375,0.953125,1.0,-0.0850409973804596,-0.4117901562951858,0.390625,0.21875
503,oracle_nus_quality,0.06985036673980705,0.023046366237637894,0.8125,0.5625,1.0,1.0,0.765625,0.96875,1.0,-0.07875343289750344,-0.3689638352550383,0.390625,0.34375
504,baseline_first,0.14076835533623117,0.1148040667203492,0.390625,0.25,0.890625,1.0,0.78125,0.953125,1.0,0.0,0.0,0.0,0.0
504,oracle_min_ehull,0.06087537313774677,0.03222945562965833,0.828125,0.46875,1.0,1.0,0.5625,0.96875,1.0,-0.0798929821984844,-0.7192655578293585,0.4375,0.21875
504,oracle_min_rmsd,0.10116959316004433,0.004496120317359486,0.53125,0.203125,1.0,1.0,0.546875,0.921875,1.0,-0.03959876217618684,-0.9608365762137018,0.140625,-0.046875
504,oracle_stable_quality,0.06087537313774677,0.03222945562965833,0.828125,0.46875,1.0,1.0,0.5625,0.96875,1.0,-0.0798929821984844,-0.7192655578293585,0.4375,0.21875
504,oracle_nus_quality,0.07201625365296534,0.03975527103053804,0.828125,0.640625,1.0,1.0,0.8125,0.96875,1.0,-0.06875210168326583,-0.6537119967415636,0.4375,0.390625
505,baseline_first,0.1473439968910957,0.028458602461285218,0.5,0.28125,0.875,1.0,0.765625,0.9375,1.0,0.0,0.0,0.0,0.0
505,oracle_min_ehull,0.0620235054260818,0.022864774182714934,0.859375,0.453125,1.0,1.0,0.546875,0.9375,1.0,-0.0853204914650139,-0.19656018900366135,0.359375,0.171875
505,oracle_min_rmsd,0.10005951785349412,0.006978494529649805,0.578125,0.234375,1.0,1.0,0.546875,0.921875,1.0,-0.04728447903760158,-0.7547843560082307,0.078125,-0.046875
505,oracle_stable_quality,0.0620235054260818,0.022864774182714934,0.859375,0.453125,1.0,1.0,0.546875,0.9375,1.0,-0.0853204914650139,-0.19656018900366135,0.359375,0.171875
505,oracle_nus_quality,0.0698470404911854,0.04366915901185148,0.859375,0.59375,1.0,1.0,0.71875,0.953125,1.0,-0.0774969563999103,0.53448009512268,0.359375,0.3125
506,baseline_first,0.15655877645094715,0.07892617898258687,0.328125,0.125,0.78125,1.0,0.703125,0.953125,1.0,0.0,0.0,0.0,0.0
506,oracle_min_ehull,0.05703970560073042,0.02166935226521925,0.875,0.4375,1.0,1.0,0.53125,0.921875,1.0,-0.09951907085021673,-0.7254478482988507,0.546875,0.3125
506,oracle_min_rmsd,0.08640752433524204,0.0043934274041168165,0.671875,0.25,1.0,1.0,0.515625,0.921875,1.0,-0.07015125211570511,-0.9443349790810712,0.34375,0.125
506,oracle_stable_quality,0.05703970560073042,0.02166935226521925,0.875,0.4375,1.0,1.0,0.53125,0.921875,1.0,-0.09951907085021673,-0.7254478482988507,0.546875,0.3125
506,oracle_nus_quality,0.06628021061942492,0.035981330246134494,0.875,0.65625,1.0,1.0,0.78125,0.96875,1.0,-0.09027856583152223,-0.544114123983211,0.546875,0.53125
507,baseline_first,0.14943489445616495,0.09679535125363482,0.4375,0.203125,0.828125,1.0,0.671875,0.984375,1.0,0.0,0.0,0.0,0.0
507,oracle_min_ehull,0.061111134785677645,0.027035882622760618,0.859375,0.40625,1.0,1.0,0.53125,0.953125,1.0,-0.0883237596704873,-0.7206902782767124,0.421875,0.203125
507,oracle_min_rmsd,0.08941644646973299,0.005499279159932322,0.65625,0.234375,1.0,1.0,0.53125,0.90625,1.0,-0.060018447986431966,-0.9431865364533628,0.21875,0.03125
507,oracle_stable_quality,0.061111134785677645,0.027035882622760618,0.859375,0.40625,1.0,1.0,0.53125,0.953125,1.0,-0.0883237596704873,-0.7206902782767124,0.421875,0.203125
507,oracle_nus_quality,0.07024001947744696,0.048851082522006,0.859375,0.546875,1.0,1.0,0.6875,0.984375,1.0,-0.079194874978718,-0.4953158195169878,0.421875,0.34375
508,baseline_first,0.14776438278583198,0.06853784775909202,0.390625,0.1875,0.78125,1.0,0.703125,0.96875,1.0,0.0,0.0,0.0,0.0
508,oracle_min_ehull,0.06087188683881671,0.04186771857360025,0.828125,0.4375,1.0,1.0,0.609375,0.9375,1.0,-0.08689249594701527,-0.38912994874359463,0.4375,0.25
508,oracle_min_rmsd,0.10406466271829634,0.004956620656246919,0.578125,0.234375,1.0,1.0,0.59375,0.90625,1.0,-0.04369972006753564,-0.9276805324604114,0.1875,0.046875
508,oracle_stable_quality,0.06087188683881671,0.04186771857360025,0.828125,0.4375,1.0,1.0,0.609375,0.9375,1.0,-0.08689249594701527,-0.38912994874359463,0.4375,0.25
508,oracle_nus_quality,0.06466616062924618,0.04327781454921686,0.828125,0.53125,1.0,1.0,0.703125,0.953125,1.0,-0.0830982221565858,-0.3685559736083812,0.4375,0.34375
509,baseline_first,0.1431603946866833,0.08146238838959835,0.4375,0.265625,0.796875,1.0,0.71875,0.953125,1.0,0.0,0.0,0.0,0.0
509,oracle_min_ehull,0.053453868334906576,0.02153835150863067,0.921875,0.515625,1.0,1.0,0.546875,0.921875,1.0,-0.08970652635177671,-0.7356037315574113,0.484375,0.25
509,oracle_min_rmsd,0.08425801416153413,0.0054397866678934734,0.6875,0.25,1.0,1.0,0.46875,0.90625,1.0,-0.058902380525149164,-0.9332233344070715,0.25,-0.015625
509,oracle_stable_quality,0.053453868334906576,0.02153835150863067,0.921875,0.515625,1.0,1.0,0.546875,0.921875,1.0,-0.08970652635177671,-0.7356037315574113,0.484375,0.25
509,oracle_nus_quality,0.06289118432213926,0.027175657176726882,0.921875,0.640625,1.0,1.0,0.71875,0.953125,1.0,-0.08026921036454403,-0.6664024009858659,0.484375,0.375
510,baseline_first,0.14574989459263105,0.07310148056301004,0.34375,0.1875,0.84375,1.0,0.765625,0.90625,1.0,0.0,0.0,0.0,0.0
510,oracle_min_ehull,0.052669976302816494,0.03302931651628791,0.921875,0.515625,1.0,1.0,0.578125,0.90625,1.0,-0.09307991828981454,-0.548171716059592,0.578125,0.328125
510,oracle_min_rmsd,0.0877599266744281,0.005030518815160229,0.6875,0.28125,1.0,1.0,0.484375,0.90625,1.0,-0.05798996791820295,-0.9311844469302621,0.34375,0.09375
510,oracle_stable_quality,0.052669976302816494,0.03302931651628791,0.921875,0.515625,1.0,1.0,0.578125,0.90625,1.0,-0.09307991828981454,-0.548171716059592,0.578125,0.328125
510,oracle_nus_quality,0.05790915487490098,0.05349231338632808,0.921875,0.609375,1.0,1.0,0.6875,0.9375,1.0,-0.08784073971773007,-0.2682458279320318,0.578125,0.421875
511,baseline_first,0.12712326065193935,0.06437830018862775,0.46875,0.296875,0.828125,1.0,0.765625,0.953125,1.0,0.0,0.0,0.0,0.0
511,oracle_min_ehull,0.05795376819440659,0.052528096209541575,0.890625,0.40625,1.0,1.0,0.515625,0.9375,1.0,-0.06916949245753276,-0.18407140207748884,0.421875,0.109375
511,oracle_min_rmsd,0.09819613024504016,0.006867676308069587,0.609375,0.234375,1.0,1.0,0.5,0.921875,1.0,-0.02892713040689919,-0.8933231183807686,0.140625,-0.0625
511,oracle_stable_quality,0.05795376819440659,0.052528096209541575,0.890625,0.40625,1.0,1.0,0.515625,0.9375,1.0,-0.06916949245753276,-0.18407140207748884,0.421875,0.109375
511,oracle_nus_quality,0.06385200533884469,0.047868147070528624,0.890625,0.59375,1.0,1.0,0.71875,0.953125,1.0,-0.06327125531309466,-0.25645525075568243,0.421875,0.296875
512,baseline_first,0.12533182204753945,0.05864343804488036,0.5,0.234375,0.859375,1.0,0.65625,0.96875,1.0,0.0,0.0,0.0,0.0
512,oracle_min_ehull,0.05844564062112957,0.04231722181767768,0.890625,0.46875,1.0,1.0,0.546875,0.953125,1.0,-0.06688618142640988,-0.2783980061794481,0.390625,0.234375
512,oracle_min_rmsd,0.10750373731215937,0.006145423712395845,0.515625,0.203125,1.0,1.0,0.609375,0.953125,1.0,-0.017828084735380084,-0.8952069674412217,0.015625,-0.03125
512,oracle_stable_quality,0.05844564062112957,0.04231722181767768,0.890625,0.46875,1.0,1.0,0.546875,0.953125,1.0,-0.06688618142640988,-0.2783980061794481,0.390625,0.234375
512,oracle_nus_quality,0.06554491412565613,0.058436751861445854,0.890625,0.65625,1.0,1.0,0.765625,0.984375,1.0,-0.05978690792188332,-0.0035244554263058614,0.390625,0.421875
513,baseline_first,0.1554831203284815,0.053891662750252395,0.390625,0.25,0.875,1.0,0.8125,0.953125,1.0,0.0,0.0,0.0,0.0
513,oracle_min_ehull,0.06503096525046054,0.0294863943247295,0.828125,0.4375,1.0,1.0,0.5625,0.9375,1.0,-0.09045215507802096,-0.4528579594699663,0.4375,0.1875
513,oracle_min_rmsd,0.10248719695953097,0.005494536166708433,0.59375,0.1875,1.0,1.0,0.5,0.875,1.0,-0.05299592336895052,-0.898044783064655,0.203125,-0.0625
513,oracle_stable_quality,0.06503096525046054,0.0294863943247295,0.828125,0.4375,1.0,1.0,0.5625,0.9375,1.0,-0.09045215507802096,-0.4528579594699663,0.4375,0.1875
513,oracle_nus_quality,0.07454435057054676,0.03674176075218088,0.828125,0.59375,1.0,1.0,0.765625,0.984375,1.0,-0.08093876975793474,-0.3182292236472366,0.4375,0.34375
514,baseline_first,0.13970909903220718,0.05278261850489799,0.4375,0.28125,0.875,1.0,0.75,0.9375,1.0,0.0,0.0,0.0,0.0
514,oracle_min_ehull,0.05660291185490005,0.02241395503389534,0.859375,0.4375,1.0,1.0,0.53125,0.953125,1.0,-0.08310618717730714,-0.5753534843707038,0.421875,0.15625
514,oracle_min_rmsd,0.09926338084794925,0.006225032975455399,0.578125,0.21875,1.0,1.0,0.578125,0.9375,1.0,-0.040445718184257934,-0.8820628238654408,0.140625,-0.0625
514,oracle_stable_quality,0.05660291185490005,0.02241395503389534,0.859375,0.4375,1.0,1.0,0.53125,0.953125,1.0,-0.08310618717730714,-0.5753534843707038,0.421875,0.15625
514,oracle_nus_quality,0.07121610244818952,0.04810783335757695,0.859375,0.625,1.0,1.0,0.765625,0.984375,1.0,-0.06849299658401767,-0.08856675321796015,0.421875,0.34375
515,baseline_first,0.14440939033463396,0.05841790139871757,0.4375,0.21875,0.75,1.0,0.71875,1.0,1.0,0.0,0.0,0.0,0.0
515,oracle_min_ehull,0.054405501696056395,0.04088354917621418,0.890625,0.4375,1.0,1.0,0.546875,0.9375,1.0,-0.09000388863857756,-0.30015375086528384,0.453125,0.21875
515,oracle_min_rmsd,0.09723528991710076,0.005708723600226126,0.640625,0.234375,1.0,1.0,0.484375,0.90625,1.0,-0.0471741004175332,-0.9022778384101376,0.203125,0.015625
515,oracle_stable_quality,0.054405501696056395,0.04088354917621418,0.890625,0.4375,1.0,1.0,0.546875,0.9375,1.0,-0.09000388863857756,-0.30015375086528384,0.453125,0.21875
515,oracle_nus_quality,0.058989958471687,0.04233861537381654,0.890625,0.5625,1.0,1.0,0.671875,0.953125,1.0,-0.08541943186294695,-0.2752458688160614,0.453125,0.34375
516,baseline_first,0.16955057905241858,0.08738912754365169,0.296875,0.15625,0.8125,1.0,0.8125,0.953125,1.0,0.0,0.0,0.0,0.0
516,oracle_min_ehull,0.06263973743190615,0.020503999654375382,0.828125,0.453125,1.0,1.0,0.625,0.921875,1.0,-0.10691084162051243,-0.7653712740851721,0.53125,0.296875
516,oracle_min_rmsd,0.10281592873500714,0.007287734247985338,0.59375,0.265625,1.0,1.0,0.5625,0.9375,1.0,-0.06673465031741144,-0.9166059388298041,0.296875,0.109375
516,oracle_stable_quality,0.06263973743190615,0.020503999654375382,0.828125,0.453125,1.0,1.0,0.625,0.921875,1.0,-0.10691084162051243,-0.7653712740851721,0.53125,0.296875
516,oracle_nus_quality,0.06831182936654795,0.0410039518862974,0.828125,0.59375,1.0,1.0,0.765625,0.953125,1.0,-0.10123874968587063,-0.5307888631132569,0.53125,0.4375
517,baseline_first,0.13134036497613438,0.051334332969604754,0.484375,0.34375,0.828125,1.0,0.796875,0.96875,1.0,0.0,0.0,0.0,0.0
517,oracle_min_ehull,0.06468584668573746,0.023714042363950385,0.828125,0.453125,1.0,1.0,0.59375,0.953125,1.0,-0.06665451829039692,-0.5380471315758295,0.34375,0.109375
517,oracle_min_rmsd,0.09891627470768294,0.009178400164914134,0.609375,0.265625,1.0,1.0,0.5625,0.90625,1.0,-0.032424090268451444,-0.8212034785696213,0.125,-0.078125
517,oracle_stable_quality,0.06468584668573746,0.023714042363950385,0.828125,0.453125,1.0,1.0,0.59375,0.953125,1.0,-0.06665451829039692,-0.5380471315758295,0.34375,0.109375
517,oracle_nus_quality,0.07197908495702414,0.026652118477467606,0.828125,0.609375,1.0,1.0,0.78125,0.96875,1.0,-0.059361280019110244,-0.4808129971563394,0.34375,0.265625
518,baseline_first,0.13695841003000217,0.0751957467756386,0.484375,0.25,0.84375,1.0,0.671875,0.953125,1.0,0.0,0.0,0.0,0.0
518,oracle_min_ehull,0.057063919181698106,0.04635864982882665,0.875,0.484375,1.0,1.0,0.609375,0.96875,1.0,-0.07989449084830406,-0.3834937238252736,0.390625,0.234375
518,oracle_min_rmsd,0.09700712735404202,0.006053861155259877,0.640625,0.28125,1.0,1.0,0.578125,0.90625,1.0,-0.039951282675960154,-0.919491973750553,0.15625,0.03125
518,oracle_stable_quality,0.057063919181698106,0.04635864982882665,0.875,0.484375,1.0,1.0,0.609375,0.96875,1.0,-0.07989449084830406,-0.3834937238252736,0.390625,0.234375
518,oracle_nus_quality,0.060826732380081974,0.0484647150284266,0.875,0.65625,1.0,1.0,0.796875,0.96875,1.0,-0.0761316776499202,-0.35548595357353563,0.390625,0.40625
519,baseline_first,0.16251472890369295,0.09441399205100115,0.3125,0.203125,0.796875,1.0,0.8125,0.9375,1.0,0.0,0.0,0.0,0.0
519,oracle_min_ehull,0.05967965166830584,0.032640778598935404,0.875,0.46875,1.0,1.0,0.578125,0.921875,1.0,-0.10283507723538711,-0.6542802831459208,0.5625,0.265625
519,oracle_min_rmsd,0.11194020359655714,0.008666867011308324,0.578125,0.234375,1.0,1.0,0.59375,0.90625,1.0,-0.05057452530713581,-0.9082035742474844,0.265625,0.03125
519,oracle_stable_quality,0.05967965166830584,0.032640778598935404,0.875,0.46875,1.0,1.0,0.578125,0.921875,1.0,-0.10283507723538711,-0.6542802831459208,0.5625,0.265625
519,oracle_nus_quality,0.06889496172539795,0.08094107373804722,0.875,0.6875,1.0,1.0,0.828125,0.921875,1.0,-0.093619767178295,-0.14270044111338964,0.5625,0.484375
520,baseline_first,0.15909457233307261,0.05050478438946772,0.328125,0.125,0.796875,1.0,0.6875,0.953125,1.0,0.0,0.0,0.0,0.0
520,oracle_min_ehull,0.05910306614759739,0.023146744516383665,0.84375,0.421875,1.0,1.0,0.546875,0.921875,1.0,-0.09999150618547523,-0.5416920437104036,0.515625,0.296875
520,oracle_min_rmsd,0.09776479662477883,0.005485180604229682,0.59375,0.28125,1.0,1.0,0.546875,0.921875,1.0,-0.06132977570829379,-0.8913928517755723,0.265625,0.15625
520,oracle_stable_quality,0.05910306614759739,0.023146744516383665,0.84375,0.421875,1.0,1.0,0.546875,0.921875,1.0,-0.09999150618547523,-0.5416920437104036,0.515625,0.296875
520,oracle_nus_quality,0.0676797471149195,0.04569824444516514,0.84375,0.609375,1.0,1.0,0.765625,0.953125,1.0,-0.09141482521815311,-0.09516999235630708,0.515625,0.484375
521,baseline_first,0.1366805438273745,0.07808816245770195,0.421875,0.21875,0.875,1.0,0.734375,0.921875,1.0,0.0,0.0,0.0,0.0
521,oracle_min_ehull,0.05788836139338058,0.03065524117319621,0.875,0.46875,1.0,1.0,0.578125,0.96875,1.0,-0.07879218243399391,-0.607427807130162,0.453125,0.25
521,oracle_min_rmsd,0.09997643263602045,0.00583949701959572,0.640625,0.234375,1.0,1.0,0.5,0.90625,1.0,-0.03670411119135404,-0.925219177455241,0.21875,0.015625
521,oracle_stable_quality,0.05788836139338058,0.03065524117319621,0.875,0.46875,1.0,1.0,0.578125,0.96875,1.0,-0.07879218243399391,-0.607427807130162,0.453125,0.25
521,oracle_nus_quality,0.06322779825052455,0.03628794725552731,0.875,0.59375,1.0,1.0,0.71875,1.0,1.0,-0.07345274557684994,-0.5352951572501989,0.453125,0.375
522,baseline_first,0.11596946101822499,0.08491043142473398,0.609375,0.328125,0.859375,1.0,0.65625,0.9375,1.0,0.0,0.0,0.0,0.0
522,oracle_min_ehull,0.05205113483029339,0.02238880411441787,0.921875,0.453125,1.0,1.0,0.515625,0.9375,1.0,-0.0639183261879316,-0.7363244569748337,0.3125,0.125
522,oracle_min_rmsd,0.09372644064472621,0.005895583431605152,0.625,0.234375,1.0,1.0,0.515625,0.921875,1.0,-0.022243020373498776,-0.9305670300729647,0.015625,-0.09375
522,oracle_stable_quality,0.05205113483029339,0.02238880411441787,0.921875,0.453125,1.0,1.0,0.515625,0.9375,1.0,-0.0639183261879316,-0.7363244569748337,0.3125,0.125
522,oracle_nus_quality,0.06342815878481406,0.04412420569632679,0.921875,0.65625,1.0,1.0,0.734375,0.984375,1.0,-0.05254130223341093,-0.4803441113658783,0.3125,0.328125
523,baseline_first,0.13164673541410007,0.04038493767610992,0.484375,0.28125,0.8125,1.0,0.734375,0.9375,1.0,0.0,0.0,0.0,0.0
523,oracle_min_ehull,0.06485020578804931,0.013709423808786082,0.8125,0.46875,1.0,1.0,0.640625,0.921875,1.0,-0.06679652962605076,-0.6605312624539219,0.328125,0.1875
523,oracle_min_rmsd,0.09667209235460249,0.00481122500517097,0.578125,0.21875,1.0,1.0,0.546875,0.921875,1.0,-0.03497464305949759,-0.8808658553900135,0.09375,-0.0625
523,oracle_stable_quality,0.06485020578804931,0.013709423808786082,0.8125,0.46875,1.0,1.0,0.640625,0.921875,1.0,-0.06679652962605076,-0.6605312624539219,0.328125,0.1875
523,oracle_nus_quality,0.07085193045604846,0.021734194474069855,0.8125,0.625,1.0,1.0,0.828125,0.921875,1.0,-0.06079480495805162,-0.4618242412956126,0.328125,0.34375
524,baseline_first,0.15185666800364966,0.06077225844735352,0.390625,0.1875,0.765625,1.0,0.734375,0.953125,1.0,0.0,0.0,0.0,0.0
524,oracle_min_ehull,0.05825682782528696,0.024177012126321604,0.875,0.4375,1.0,1.0,0.546875,0.953125,1.0,-0.0935998401783627,-0.6021702542572787,0.484375,0.25
524,oracle_min_rmsd,0.09086125442249442,0.005744161523490056,0.625,0.234375,1.0,1.0,0.5,0.9375,1.0,-0.06099541358115525,-0.9054805322322163,0.234375,0.046875
524,oracle_stable_quality,0.05825682782528696,0.024177012126321604,0.875,0.4375,1.0,1.0,0.546875,0.953125,1.0,-0.0935998401783627,-0.6021702542572787,0.484375,0.25
524,oracle_nus_quality,0.06766162360032131,0.026772621286889158,0.875,0.65625,1.0,1.0,0.78125,0.984375,1.0,-0.08419504440332835,-0.5594598263929578,0.484375,0.46875
525,baseline_first,0.145808008125529,0.06565100927171544,0.40625,0.21875,0.765625,1.0,0.765625,0.9375,1.0,0.0,0.0,0.0,0.0
525,oracle_min_ehull,0.058659660035183164,0.0434917942455965,0.84375,0.421875,1.0,1.0,0.546875,0.953125,1.0,-0.08714834809034583,-0.33753045493035305,0.4375,0.203125
525,oracle_min_rmsd,0.10058240243318942,0.006582796735057917,0.5625,0.171875,1.0,1.0,0.515625,0.953125,1.0,-0.04522560569233958,-0.8997304564227926,0.15625,-0.046875
525,oracle_stable_quality,0.058659660035183164,0.0434917942455965,0.84375,0.421875,1.0,1.0,0.546875,0.953125,1.0,-0.08714834809034583,-0.33753045493035305,0.4375,0.203125
525,oracle_nus_quality,0.06638823548473285,0.03925867936083697,0.84375,0.609375,1.0,1.0,0.765625,0.984375,1.0,-0.07941977264079614,-0.40200950760172294,0.4375,0.390625
526,baseline_first,0.13575481235475592,0.1095188860888104,0.453125,0.21875,0.859375,1.0,0.671875,0.9375,1.0,0.0,0.0,0.0,0.0
526,oracle_min_ehull,0.06445515620830608,0.027578759513740343,0.8125,0.359375,1.0,1.0,0.46875,0.90625,1.0,-0.07129965614644984,-0.7481826149019053,0.359375,0.140625
526,oracle_min_rmsd,0.10521686829328078,0.005815000483927631,0.515625,0.15625,1.0,1.0,0.5,0.90625,1.0,-0.030537944061475142,-0.9469041304966144,0.0625,-0.0625
526,oracle_stable_quality,0.06445515620830608,0.027578759513740343,0.8125,0.359375,1.0,1.0,0.46875,0.90625,1.0,-0.07129965614644984,-0.7481826149019053,0.359375,0.140625
526,oracle_nus_quality,0.07911354868710514,0.04101835127611024,0.8125,0.578125,1.0,1.0,0.75,0.953125,1.0,-0.05664126366765078,-0.625467782398299,0.359375,0.359375
527,baseline_first,0.14860371379647436,0.06798531773429636,0.390625,0.140625,0.84375,1.0,0.703125,0.921875,1.0,0.0,0.0,0.0,0.0
527,oracle_min_ehull,0.05578428184546681,0.04820231403189376,0.890625,0.546875,1.0,1.0,0.65625,0.921875,1.0,-0.09281943195100754,-0.2909893541973214,0.5,0.40625
527,oracle_min_rmsd,0.1166067131781234,0.010586080094569437,0.515625,0.234375,1.0,1.0,0.609375,0.9375,1.0,-0.03199700061835095,-0.8442887310471581,0.125,0.09375
527,oracle_stable_quality,0.05578428184546681,0.04820231403189376,0.890625,0.546875,1.0,1.0,0.65625,0.921875,1.0,-0.09281943195100754,-0.2909893541973214,0.5,0.40625
527,oracle_nus_quality,0.0603928737930155,0.05174184193798796,0.890625,0.671875,1.0,1.0,0.78125,0.953125,1.0,-0.08821084000345886,-0.23892623198132235,0.5,0.53125
528,baseline_first,0.16827679508941729,0.047670337249550804,0.375,0.203125,0.765625,1.0,0.78125,0.9375,1.0,0.0,0.0,0.0,0.0
528,oracle_min_ehull,0.05480025480672608,0.01922749632313,0.921875,0.484375,1.0,1.0,0.546875,0.921875,1.0,-0.1134765402826912,-0.5966570107848108,0.546875,0.28125
