method,seed,formula,num_atoms,relaxation_steps,e_hull,stable,nus,novel,unique,rmsd,force_mean,force_max,streak_mean,streak_p95,streak_max,periodic_exact_calls
V3_AnchorK8,68000,Eu4Fe4O12,20,123,0.15075908261392712,0.0,0.0,1.0,1.0,0.07780072187098598,0.5134360748179048,1.5751681331587404,5.355769230769231,8.0,8,45
V3_AnchorK8,68001,F4Mn6O6,16,43,0.0816175067761229,1.0,1.0,1.0,1.0,0.02463026034912158,0.16708324541669742,0.3398443959028688,6.126436781609195,8.0,8,57
V3_AnchorK8,68002,Fe3Pt,4,13,0.06487957534790034,1.0,0.0,0.0,1.0,0.0026417237249514386,0.02382034571771901,0.031489748190244395,7.75,8.0,8,73
V3_AnchorK8,68003,Eu2NiO6Pd,10,23,0.028297395978514217,1.0,0.0,0.0,1.0,0.004496233885069542,0.0833851600190671,0.13656049444414442,7.524390243902439,8.0,8,74
V3_AnchorK8,68004,HMn2NiRh,5,13,0.12437236107421867,0.0,0.0,1.0,1.0,0.001034369333849542,0.004258245122483091,0.008122516799046955,7.987179487179487,8.0,8,76
V3_AnchorK8,68005,Co5EuSn2,8,44,0.2372620092668285,0.0,0.0,1.0,1.0,0.07861582976673029,0.221760524636264,0.39236754444356964,7.309523809523809,8.0,8,69
V3_AnchorK8,68006,EuMnO3,5,7,0.0625104848671878,1.0,0.0,0.0,1.0,0.0012760443793836678,0.018495089034684588,0.039563533380987344,7.987179487179487,8.0,8,77
V3_AnchorK8,68007,HEu2Ge,4,6,0.14630693442626974,0.0,0.0,1.0,1.0,0.0017544295989200649,0.011945152877103791,0.014335122503124973,7.6419753086419755,8.0,8,73
V3_AnchorK8,68008,Ca2Fe4O6,12,35,0.04284971917317559,1.0,1.0,1.0,1.0,0.03757707552756385,0.1261722581617778,0.1994927782379455,7.188235294117647,8.0,8,67
V3_AnchorK8,68009,Co3Fe2Ge,6,26,0.10775499306152447,0.0,0.0,1.0,1.0,0.017485362670143837,0.09217405235567432,0.18303375065608693,6.191489361702128,8.0,8,59
V3_AnchorK8,68010,Eu2Pt,3,12,0.0780395908203122,1.0,1.0,1.0,1.0,0.03734590362847087,0.04174984993475727,0.06205070523669252,7.987179487179487,8.0,8,77
V3_AnchorK8,68011,EuIn2Sb,4,6,0.033517925971679574,1.0,0.0,0.0,1.0,0.00048582785562604385,0.0027744030232502853,0.004196858030300763,7.987179487179487,8.0,8,76
V3_AnchorK8,68012,Eu3Li3P3,9,32,0.036602897299261805,1.0,1.0,1.0,1.0,0.004544908790719766,0.03448275394097716,0.07588979026253927,4.217821782178218,8.0,8,32
V3_AnchorK8,68013,Fe12GeMn3,16,27,0.06220440485595802,1.0,1.0,1.0,1.0,0.005165145130277961,0.04742132618448812,0.12792127038670856,3.4655172413793105,8.0,8,24
V3_AnchorK8,68014,Cu5Mn3Pt4,12,35,0.043629959029946264,1.0,1.0,1.0,1.0,0.020029344254643762,0.11771856880039384,0.3324137134168669,6.032258064516129,8.0,8,37
V3_AnchorK8,68015,EuGd2O7Ti2,12,28,0.08651972644044115,1.0,1.0,1.0,1.0,0.026634477308079094,0.21331014548229243,0.6386270874039226,5.454545454545454,8.0,8,49
V3_AnchorK8,68016,Co4Fe2Ni3,9,19,0.06683727394314509,1.0,1.0,1.0,1.0,0.006053245694492204,0.04338722202556634,0.09688367728856961,4.806451612903226,8.0,8,26
V3_AnchorK8,68017,HFeMn2Mo,5,8,0.0985105722181494,1.0,0.0,0.0,1.0,0.0008926889370576722,0.005753777458527528,0.007870827608441185,7.8734177215189876,8.0,8,74
V3_AnchorK8,68018,Fe2O6,8,64,0.7128072283349614,0.0,0.0,1.0,1.0,0.09457962258195558,0.8408302583174979,1.5012795134140913,7.7,8.0,8,72
V3_AnchorK8,68019,HEu2Tb,4,8,0.15367317063476627,0.0,0.0,1.0,1.0,0.0014368926238592758,0.013648379743053725,0.026863334665318452,7.987179487179487,8.0,8,77
V3_AnchorK8,68020,Fe3Ir2Ni4,9,19,0.05234735930049261,1.0,1.0,1.0,1.0,0.02218874941654112,0.08103359313331487,0.2177794258243533,4.809523809523809,8.0,8,30
V3_AnchorK8,68021,Fe4Gd3O12Sr,20,305,0.06498569591210845,1.0,1.0,1.0,1.0,0.09843383341726908,0.25269938894270944,0.6432718025103232,5.349056603773585,8.0,8,52
